AREA;REGIONE;PROVINCIA;2021_CodCom;NTN_2021_Depositi_Pert;NTN_2021_Box
Centro;Marche;AP;A760;0;0
Sud;Molise;IS;A761;0;2
Sud;Calabria;CS;A762;0;2
Centro;Lazio;FR;A763;0;0
Isole;Sicilia;PA;A764;7,84;0
Centro;Lazio;RI;A765;5,5;2
Isole;Sicilia;CT;A766;21;123,5
Sud;Calabria;CS;A768;0;1
Centro;Marche;AN;A769;3,5;6
Nord Ovest;Piemonte;AT;A770;2;2
Nord Est;Emilia-Romagna;BO;A771;15,87;42,01
Sud;Calabria;KR;A772;0;1
Sud;Calabria;CS;A773;5;22
Nord Ovest;Piemonte;CN;A774;3;0
Isole;Sardegna;NU;A776;0;0
Nord Ovest;Lombardia;SO;A777;3;0
Nord Ovest;Lombardia;CO;A778;2;0
Nord Ovest;Piemonte;CN;A779;7;25
Sud;Calabria;RC;A780;0;1
Isole;Sardegna;SS;A781;1;1
Nord Ovest;Piemonte;CN;A782;0;4
Sud;Campania;BN;A783;84,76;159,82
Nord Ovest;Piemonte;BI;A784;0;13,5
Nord Est;Emilia-Romagna;BO;A785;27,72;58,3
Nord Ovest;Lombardia;BG;A786;6,3;21,63
Nord Ovest;Lombardia;SO;A787;14,5;7,5
Nord Est;Emilia-Romagna;PR;A788;11,37;20,5
Isole;Sardegna;SS;A789;1,33;3
Nord Ovest;Lombardia;CO;A791;8;19
Nord Ovest;Lombardia;PV;A792;6;33,5
Nord Ovest;Piemonte;AL;A793;1;4,5
Nord Ovest;Lombardia;BG;A794;430,85;1943,86
Nord Est;Veneto;RO;A795;1;13,25
Nord Ovest;Liguria;SV;A796;5,13;52,17
Nord Ovest;Piemonte;CN;A798;2;2
Nord Ovest;Lombardia;BS;A799;0;27,5
Sud;Basilicata;MT;A801;13,5;29
Nord Ovest;Lombardia;MI;A802;50,27;200,77
Nord Ovest;Lombardia;MI;A804;9,34;22,5
Nord Ovest;Piemonte;CN;A805;17;48,5
Nord Est;Emilia-Romagna;FO;A809;15,67;132,84
Nord Est;Friuli- Venezia Giulia;UD;A810;0;11,5
Nord Ovest;Lombardia;LO;A811;0;5,5
Nord Ovest;Piemonte;AT;A812;2;4
Nord Ovest;Piemonte;AL;A813;0;1
Nord Ovest;Lombardia;BG;A815;1;10
Nord Ovest;Lombardia;BS;A816;2,5;3
Nord Ovest;Lombardia;BS;A817;2;12,83
Nord Ovest;Lombardia;MI;A818;46,79;183,64
Nord Ovest;Lombardia;VA;A819;3;25
Nord Ovest;Lombardia;MI;A820;5;23,16
Nord Est;Emilia-Romagna;PC;A823;0;5
Nord Ovest;Lombardia;VA;A825;11,83;59,08
Nord Ovest;Lombardia;VA;A826;15,01;67,34
Isole;Sardegna;SS;A827;1,11;0
Nord Est;Emilia-Romagna;PC;A831;8,44;34,39
Centro;Umbria;PG;A832;7;23,5
Nord Ovest;Piemonte;VB;A834;9;7,38
Centro;Umbria;PG;A835;12,25;24
Nord Ovest;Liguria;SP;A836;8;8
Nord Est;Veneto;VR;A837;3;17,5
Isole;Sicilia;CT;A841;23,5;38,13
Sud;Calabria;CS;A842;1;0
Sud;Calabria;RC;A843;0;4
Nord Ovest;Piemonte;NO;A844;6;18,33
Nord Ovest;Lombardia;VA;A845;1;30,66
Nord Ovest;Lombardia;BG;A846;2;29
Nord Ovest;Piemonte;VC;A847;4;21,34
Nord Ovest;Lombardia;SO;A848;2;1
Nord Ovest;Lombardia;MI;A849;57,58;194,95
Nord Est;Emilia-Romagna;RE;A850;18;121,48
Centro;Toscana;AR;A851;14,53;65,06
Centro;Toscana;LI;A852;14,02;34
Nord Ovest;Piemonte;TO;A853;16,36;30,4
Sud;Puglia;FG;A854;5;5
Nord Est;Friuli- Venezia Giulia;UD;A855;1;7
Isole;Sardegna;OR;A856;0;0
Centro;Lazio;VT;A857;7,23;7,98
Nord Ovest;Piemonte;BI;A859;222,39;467,4
Nord Ovest;Lombardia;BS;A861;4,84;18
Centro;Toscana;PI;A864;16,84;115,96
Nord Ovest;Lombardia;CO;A870;23,13;73,23
Nord Ovest;Lombardia;MI;A872;13,25;82,42
Sud;Puglia;BA;A874;6;5
Nord Ovest;Piemonte;BI;A876;5,5;8,5
Nord Ovest;Valle d'Aosta;AO;A877;0;3
Nord Ovest;Lombardia;BS;A878;1,9;9,88
Isole;Sardegna;NU;A880;0;2,25
Sud;Campania;AV;A881;2;17,38
Isole;Sicilia;PA;A882;15;10
Sud;Puglia;BA;A883;198,38;286,53
Sud;Abruzzo;AQ;A884;1;0
Sud;Abruzzo;TE;A885;6,51;0,17
Sud;Calabria;CS;A887;3;1
Nord Ovest;Piemonte;AL;A889;5;4,5
Nord Ovest;Lombardia;VA;A891;4;27,83
Sud;Puglia;BA;A892;25,5;63,67
Sud;Puglia;BA;A893;117,13;261,33
Sud;Puglia;BA;A894;23;104,5
Isole;Sardegna;NU;A895;2;1,83
Isole;Sicilia;AG;A896;5,2;4
Sud;Calabria;RC;A897;0;0
Nord Ovest;Lombardia;CO;A898;4;25,83
Nord Ovest;Lombardia;BG;A903;0;0
Nord Ovest;Lombardia;CO;A904;4,5;8
Nord Ovest;Lombardia;CO;A905;5,5;9
Nord Est;Veneto;PD;A906;4;16,83
Nord Est;Emilia-Romagna;PC;A909;16,73;38,83
Nord Ovest;Piemonte;TO;A910;1;12
Nord Ovest;Piemonte;NO;A911;0;6
Sud;Calabria;CS;A912;1,83;1
Nord Ovest;Piemonte;VC;A914;3,67;1,22
Nord Ovest;Lombardia;VA;A918;3,33;30,05
Nord Ovest;Lombardia;LO;A919;1;20,5
Nord Ovest;Lombardia;MI;A920;15,25;44,94
Nord Ovest;Liguria;GE;A922;21,5;51
Nord Ovest;Piemonte;VB;A925;8;1
Nord Ovest;Piemonte;NO;A929;2;15,5
Sud;Molise;CB;A930;7,43;21,84
Nord Ovest;Liguria;SV;A931;14,16;39,58
Nord Ovest;Liguria;SP;A932;26,78;29,5
Nord Ovest;Lombardia;BG;A937;6;80,33
Nord Ovest;Lombardia;MI;A940;200,71;489,1
Nord Ovest;Piemonte;TO;A941;15,67;18,75
Sud;Basilicata;MT;A942;5;27
Nord Est;Emilia-Romagna;BO;A944;2244,28;3788,87
Sud;Abruzzo;PE;A945;1;1
Isole;Sicilia;PA;A946;3;0
Centro;Marche;MC;A947;1;2
Isole;Sardegna;NU;A948;0;3
Centro;Lazio;VT;A949;10,67;39,25
Nord Ovest;Lombardia;BG;A950;16,08;121,75
Nord Ovest;Piemonte;NO;A953;1;3
Nord Est;Veneto;VI;A954;4,58;105,24
Centro;Lazio;VT;A955;6,8;9
Sud;Abruzzo;CH;A956;5;2
Isole;Sicilia;CL;A957;0;1
Isole;Sicilia;PA;A958;4;1,11
Nord Est;Emilia-Romagna;MO;A959;13,8;141,72
Isole;Sardegna;OR;A960;1;1
Nord Ovest;Liguria;SP;A961;13;10,5
Nord Ovest;Lombardia;BG;A962;18,57;79,87
Nord Ovest;Lombardia;BG;A963;22,5;150,83
Nord Est;Veneto;VR;A964;2;23
Nord Est;Emilia-Romagna;FE;A965;19,49;122,47
Sud;Campania;BN;A970;2;0,11
Sud;Molise;CB;A971;1;3
Nord Ovest;Lombardia;CR;A972;0;5
Sud;Calabria;CS;A973;6,33;6
Sud;Campania;AV;A975;0,33;1
Isole;Sardegna;SS;A976;1;1
Isole;Sardegna;SS;A977;5;1
Isole;Sardegna;SS;A978;7,33;4
Nord Ovest;Piemonte;CN;A979;0;0
Centro;Lazio;RI;A981;2;2
Nord Est;Veneto;BL;A982;6,5;14,83
Nord Est;Friuli- Venezia Giulia;UD;A983;0;6,67
Nord Ovest;Liguria;IM;A984;93,53;185,97
Nord Ovest;Lombardia;CR;A986;1,86;9,01
Nord Est;Emilia-Romagna;PR;A987;0;6,17
Nord Est;Emilia-Romagna;RE;A988;5,5;50
Nord Ovest;Lombardia;PV;A989;4;39,3
Nord Ovest;Piemonte;TO;A990;51;173,08
Isole;Sicilia;PA;A991;7;6
Nord Ovest;Liguria;SP;A992;3,25;1
Nord Ovest;Liguria;IM;A993;2;3
Nord Ovest;Lombardia;LO;A995;6,28;61,79
Centro;Lazio;RI;A996;3;2
Nord Ovest;Piemonte;AL;A998;4;11
Nord Ovest;Liguria;SV;A999;72;210,73
Nord Est;Emilia-Romagna;FO;B001;4;31,5
Sud;Calabria;CZ;B002;5;0
Nord Ovest;Piemonte;TO;B003;6,92;11
Nord Ovest;Liguria;SV;B005;21,24;43,5
Centro;Toscana;LU;B007;7;15,67
Centro;Lazio;RI;B008;5,5;4
Nord Ovest;Piemonte;VC;B009;2,78;27,78
Nord Ovest;Lombardia;BG;B010;1,5;8
Nord Ovest;Lombardia;MN;B012;1;26
Nord Ovest;Lombardia;PV;B014;0;0
Nord Ovest;Piemonte;TO;B015;7;18,39
Nord Ovest;Piemonte;NO;B016;2;16,5
Nord Ovest;Lombardia;LO;B017;7;38,49
Nord Ovest;Piemonte;CN;B018;0;3
Nord Ovest;Piemonte;NO;B019;40,5;238,65
Nord Ovest;Liguria;IM;B020;20,5;1
Nord Ovest;Piemonte;TO;B021;7;12
Nord Ovest;Piemonte;TO;B024;10,15;20,46
Nord Est;Emilia-Romagna;PC;B025;14,92;82,48
Centro;Marche;PS;B026;2;4
Nord Ovest;Lombardia;PV;B028;4;6,86
Nord Ovest;Piemonte;AL;B029;0;1
Nord Ovest;Lombardia;PV;B030;2;3
Nord Est;Veneto;PD;B031;2;69,16
Nord Ovest;Piemonte;CN;B033;40,26;114,52
Nord Est;Emilia-Romagna;PR;B034;137,38;364,09
Nord Ovest;Lombardia;BS;B035;0;28,62
Centro;Toscana;FI;B036;40,22;101,59
Nord Ovest;Piemonte;AL;B037;2;6
Nord Ovest;Lombardia;PV;B038;0;10
Nord Ovest;Lombardia;BS;B040;16,34;84,8
Nord Ovest;Piemonte;VC;B041;43,93;96,99
Nord Est;Emilia-Romagna;PR;B042;12,01;47,92
Nord Ovest;Piemonte;NO;B043;13;71,5
Nord Est;Emilia-Romagna;BO;B044;7,75;26,25
Nord Ovest;Piemonte;VC;B046;6,25;28,75
Nord Ovest;Liguria;SV;B048;0;2
Nord Ovest;Lombardia;SO;B049;47,02;72
Nord Ovest;Lombardia;PV;B051;3,5;49,5
Nord Ovest;Lombardia;BS;B054;21,08;68,42
Isole;Sardegna;OR;B055;0;0
Isole;Sardegna;NU;B056;2;3
Sud;Abruzzo;CH;B057;0;2
Nord Ovest;Piemonte;BI;B058;7;9,8
Nord Est;Veneto;TV;B061;10,28;39,74
Isole;Sardegna;NU;B062;2,25;2,5
Isole;Sardegna;SS;B063;1;1
Isole;Sardegna;SS;B064;0;0
Nord Ovest;Liguria;GE;B067;13;7
Isole;Sardegna;NU;B068;13,66;17,33
Nord Est;Veneto;RO;B069;2;13
Nord Est;Veneto;VR;B070;1;14,5
Nord Ovest;Piemonte;AL;B071;7;20
Nord Est;Veneto;VR;B073;9,42;110,67
Nord Ovest;Piemonte;TO;B075;4;20,11
Sud;Campania;NA;B076;22,99;24,5
Sud;Campania;NA;B077;16,25;14,97
Nord Ovest;Piemonte;CN;B079;2;0
Nord Ovest;Piemonte;AL;B080;1;2
Nord Ovest;Lombardia;LC;B081;2;30
Nord Ovest;Lombardia;PV;B082;2,5;4
Nord Ovest;Lombardia;BG;B083;3;4
Nord Ovest;Piemonte;CN;B084;7,2;5,64
Sud;Calabria;CZ;B085;1;0
Sud;Puglia;LE;B086;0;3,8
Nord Ovest;Lombardia;BG;B088;15;66,83
Nord Ovest;Lombardia;BS;B091;12,87;115,42
Isole;Sardegna;SS;B094;0;1
Sud;Calabria;RC;B097;1;1
Sud;Calabria;RC;B098;1;10
Sud;Calabria;RC;B099;8;7,5
Nord Ovest;Lombardia;BS;B100;4;10,5
Nord Ovest;Piemonte;CN;B101;18,19;60,69
Nord Ovest;Lombardia;BS;B102;14;95,92
Sud;Puglia;FG;B104;6,99;7,67
Nord Ovest;Lombardia;MI;B105;73;239,13
Nord Est;Veneto;PD;B106;1;25,26
Nord Est;Veneto;VR;B107;15,86;165,66
Nord Ovest;Piemonte;AL;B109;0;1
Nord Ovest;Lombardia;MN;B110;2;25,95
Nord Ovest;Piemonte;CN;B111;146,71;391,31
Nord Ovest;Lombardia;BG;B112;2;7
Centro;Lazio;RM;B114;75;151,5
Sud;Campania;SA;B115;11,85;5,67
Nord Ovest;Lombardia;PV;B117;11,5;3,3
Sud;Calabria;RC;B118;4;5
Nord Ovest;Lombardia;BS;B120;0;13,75
Nord Ovest;Piemonte;TO;B121;23,5;133,09
Nord Ovest;Lombardia;BG;B123;6,5;20
Nord Ovest;Lombardia;BS;B124;2;4
Nord Ovest;Lombardia;VA;B126;5;33,34
Nord Est;Veneto;TV;B128;8;65
Nord Ovest;Lombardia;CR;B129;9;75,17
Nord Ovest;Lombardia;VA;B131;2,01;17
Nord Est;Veneto;VI;B132;2;52,52
Nord Ovest;Lombardia;CO;B134;9,38;78,5
Nord Ovest;Lombardia;BG;B137;11,5;101,64
Nord Ovest;Lombardia;BG;B138;22,17;100,11
Nord Ovest;Lombardia;LO;B141;3,17;26,04
Nord Ovest;Lombardia;PV;B142;3;3
Nord Est;Veneto;VI;B143;6;41,99
Nord Ovest;Lombardia;CO;B144;5,33;21,5
Nord Ovest;Lombardia;BS;B149;14;10,5
Nord Ovest;Lombardia;VA;B150;2;11,33
Nord Est;Veneto;VR;B152;0;1
Nord Est;Veneto;VR;B154;18;48,92
Nord Est;Emilia-Romagna;RE;B156;6;65,83
Nord Ovest;Lombardia;BS;B157;614,04;2582,62
Nord Ovest;Lombardia;PV;B159;6;47
Nord Est;Veneto;VI;B161;2;16
Nord Ovest;Lombardia;MI;B162;113,85;260,01
Nord Ovest;Lombardia;VA;B166;4;28,2
Nord Ovest;Piemonte;CN;B167;0;0
Sud;Calabria;VV;B169;3;7,75
Nord Ovest;Piemonte;TO;B171;14,17;59,41
Nord Ovest;Lombardia;CO;B172;1;2
Sud;Basilicata;PZ;B173;8,67;8,5
Nord Ovest;Piemonte;CN;B175;0;1
Nord Ovest;Piemonte;NO;B176;4;21
Nord Ovest;Lombardia;BG;B178;12;71,06
Nord Ovest;Piemonte;AL;B179;0;0
Sud;Puglia;BR;B180;87,6;515,91
Sud;Basilicata;PZ;B181;3;0,5
Nord Ovest;Lombardia;VA;B182;3;9
Nord Ovest;Piemonte;NO;B183;2,11;5,78
Nord Ovest;Lombardia;BS;B184;1;2,63
Nord Ovest;Lombardia;MI;B187;11,42;68,66
Nord Est;Emilia-Romagna;RA;B188;10,11;43,32
Nord Ovest;Lombardia;VA;B191;2;6
Nord Ovest;Valle d'Aosta;AO;B192;6;5
Sud;Abruzzo;PE;B193;0;1
Nord Ovest;Lombardia;LC;B194;14,67;37,64
Centro;Lazio;FR;B195;1;0
Nord Est;Veneto;VI;B196;7;37,2
Sud;Calabria;VV;B197;0;0
Isole;Sicilia;ME;B198;23,67;7,67
Nord Ovest;Piemonte;CN;B200;3;1
Nord Ovest;Lombardia;PV;B201;25,83;97
Isole;Sicilia;CT;B202;36,45;41,16
Nord Ovest;Piemonte;CN;B204;7,56;12,67
Nord Ovest;Piemonte;TO;B205;0;5
Nord Ovest;Piemonte;VB;B207;7;7,5
Nord Ovest;Piemonte;TO;B209;1;4
Nord Ovest;Lombardia;MI;B212;204,28;570,81
Nord Est;Veneto;PD;B213;2;51
Nord Ovest;Liguria;SP;B214;5;5
Nord Est;Friuli- Venezia Giulia;PN;B215;13,5;65,5
Nord Ovest;Piemonte;TO;B216;19,13;99,76
Nord Ovest;Lombardia;BG;B217;3;2
Nord Ovest;Lombardia;CO;B218;5;15,17
Nord Ovest;Lombardia;VA;B219;3;1
Nord Ovest;Piemonte;AT;B221;2;2
Nord Ovest;Lombardia;BG;B223;12,33;81,55
Nord Ovest;Piemonte;TO;B225;3,5;9,98
Sud;Campania;NA;B227;21;85,5
Nord Ovest;Lombardia;VA;B228;3;16,75
Nord Ovest;Piemonte;BI;B229;8;15,5
Nord Ovest;Valle d'Aosta;AO;B230;14;21
Nord Ovest;Piemonte;TO;B232;8,5;13,5
Sud;Calabria;RC;B234;4;1
Nord Ovest;Lombardia;MI;B235;4;39,5
Nord Ovest;Piemonte;AT;B236;2;4
Isole;Sicilia;SR;B237;2;7
Sud;Abruzzo;CH;B238;4;11
Sud;Campania;BN;B239;1;1
Nord Ovest;Lombardia;MI;B240;102,67;395,83
Sud;Campania;SA;B242;12;3
Centro;Toscana;AR;B243;15,13;53,34
Isole;Sardegna;SS;B246;1;3
Nord Est;Friuli- Venezia Giulia;PN;B247;1;14
Isole;Sardegna;NU;B248;6;56,66
Nord Est;Emilia-Romagna;BO;B249;46,93;188,68
Isole;Sardegna;CA;B250;0;4
Centro;Toscana;PT;B251;11,5;61,22
Nord Ovest;Lombardia;SO;B255;5;3
Sud;Abruzzo;AQ;B256;2;6,67
Nord Ovest;Lombardia;VA;B258;7,33;63,33
Nord Est;Friuli- Venezia Giulia;UD;B259;4;41,63
Nord Ovest;Lombardia;LC;B261;13,18;34,75
Nord Ovest;Lombardia;CO;B262;4,67;41,5
Isole;Sardegna;SS;B264;0;1
Isole;Sardegna;SS;B265;0;1
Sud;Campania;SA;B266;1;0
Sud;Campania;BN;B267;3;1
Sud;Abruzzo;CH;B268;0;2
Centro;Toscana;SI;B269;8,5;19,06
Sud;Calabria;CS;B270;1;2
Nord Ovest;Lombardia;MI;B272;12,5;72,79
Isole;Sardegna;CA;B274;0;0
Isole;Sicilia;AG;B275;9,44;2,5
Isole;Sardegna;SS;B276;0;0
Nord Ovest;Piemonte;TO;B278;4;9,39
Nord Ovest;Piemonte;TO;B279;4;11
Nord Ovest;Piemonte;VC;B280;4;11
Isole;Sardegna;OR;B281;0;2
Nord Ovest;Liguria;GE;B282;16,57;23
Nord Ovest;Piemonte;TO;B284;3;8
Nord Ovest;Piemonte;CN;B285;49,92;103,26
Nord Ovest;Lombardia;MI;B286;9;75,5
Isole;Sicilia;SR;B287;0,67;4
Isole;Sicilia;TP;B288;1;1
Nord Ovest;Lombardia;MI;B289;20;113,44
Nord Ovest;Lombardia;MI;B292;22,98;129,2
Nord Est;Emilia-Romagna;PR;B293;15;63,42
Sud;Abruzzo;PE;B294;1;8
Sud;Molise;CB;B295;4;0
Nord Est;Veneto;VR;B296;102;314,96
Nord Ovest;Piemonte;TO;B297;13,11;36,67
Nord Ovest;Lombardia;VA;B300;339,81;1117,01
Nord Ovest;Lombardia;MI;B301;39;170,93
Isole;Sicilia;CL;B302;5,3;5
Centro;Toscana;PI;B303;14,5;20,99
Nord Est;Veneto;VR;B304;15;82,04
Nord Ovest;Piemonte;TO;B305;14,5;71,84
Nord Ovest;Piemonte;AT;B306;1;15
Nord Est;Friuli- Venezia Giulia;UD;B309;4,5;32,5
Nord Ovest;Lombardia;BG;B310;6;51,5
Nord Ovest;Piemonte;AL;B311;6;6
Nord Ovest;Lombardia;VA;B312;0,05;9,25
Nord Ovest;Lombardia;CO;B313;21,69;69,26
Isole;Sardegna;OR;B314;4;19
Isole;Sicilia;PA;B315;11,25;9,17
Sud;Molise;IS;B317;1,33;2
Sud;Calabria;KR;B319;3;2,5
Nord Ovest;Lombardia;VA;B326;3;25
Nord Est;Emilia-Romagna;RE;B328;13,88;142,22
Nord Est;Emilia-Romagna;PC;B332;10;95,09
Nord Est;Veneto;PD;B345;14,11;225,96
Nord Ovest;Lombardia;CO;B346;16;92,25
Nord Est;Veneto;TV;B349;8,5;66,84
Nord Ovest;Piemonte;TO;B350;7,17;36,83
Sud;Campania;SA;B351;4,17;0,27
Centro;Marche;PS;B352;13;14,5
Isole;Sardegna;CA;B354;266,91;890,92
Nord Ovest;Lombardia;CO;B355;0;2,75
Sud;Puglia;FG;B357;6,99;16,4
Sud;Abruzzo;AQ;B358;0;2
Sud;Campania;CE;B361;2,06;4,5
Sud;Campania;CE;B362;13;22,68
Nord Ovest;Lombardia;BS;B365;9,33;21,17
Nord Ovest;Lombardia;SO;B366;3;4
Sud;Campania;AV;B367;3;1
Nord Ovest;Lombardia;VA;B368;20,17;84,7
Nord Ovest;Liguria;SV;B369;50,34;88,28
Sud;Campania;NA;B371;21,24;100,3
Sud;Campania;AV;B374;4;4,5
Nord Est;Veneto;BL;B375;2;12,33
Nord Ovest;Piemonte;AT;B376;1;7
Isole;Sicilia;AG;B377;1;0
Isole;Sardegna;SS;B378;1,5;4
Sud;Calabria;RC;B379;0;0
Nord Ovest;Piemonte;VB;B380;0,17;1
Isole;Sicilia;EN;B381;11,5;8,17
Sud;Abruzzo;AQ;B382;1;2
Isole;Sardegna;CA;B383;3,5;2
Isole;Sicilia;CT;B384;8,58;21,83
Isole;Sicilia;TP;B385;25;16,5
Nord Ovest;Lombardia;PV;B387;4,67;23,73
Centro;Lazio;VT;B388;4;4
Centro;Toscana;PI;B390;16,5;25
Sud;Basilicata;MT;B391;3;0
Centro;Toscana;PI;B392;20,25;118,6
Nord Ovest;Lombardia;BG;B393;9,5;42,6
Nord Ovest;Lombardia;BS;B394;21,54;153,04
Nord Ovest;Lombardia;BG;B395;7;52,17
Nord Ovest;Lombardia;LC;B396;13,09;85,94
Centro;Marche;MC;B398;12,25;13
Nord Est;Emilia-Romagna;BO;B399;25;288,3
Nord Est;Veneto;VR;B402;30,42;126,5
Nord Est;Veneto;VI;B403;9;170,8
Nord Est;Emilia-Romagna;PC;B405;5;17,39
Centro;Toscana;FI;B406;37,66;138,56
Nord Est;Emilia-Romagna;PR;B408;10,5;23,51
Nord Ovest;Liguria;SV;B409;4;11
Nord Ovest;Liguria;SP;B410;3;2
Sud;Puglia;LE;B413;2;20,17
Sud;Campania;AV;B415;5;11
Nord Ovest;Liguria;SV;B416;11,34;14,5
Nord Ovest;Piemonte;BI;B417;1;0,5
Nord Ovest;Piemonte;AT;B418;2;3
Nord Ovest;Lombardia;LC;B423;25,11;124,21
Sud;Calabria;CS;B424;1;0
Nord Ovest;Piemonte;AT;B425;1,5;5,5
Sud;Calabria;CS;B426;0;0
Isole;Sicilia;AG;B427;8;2
Isole;Sicilia;CT;B428;32,53;65,38
Isole;Sicilia;CL;B429;66;151,82
Isole;Sicilia;PA;B430;9,67;2
Nord Ovest;Piemonte;NO;B431;1;18
Nord Est;Veneto;RO;B432;0;1
Nord Est;Veneto;VI;B433;2;16,25
Nord Ovest;Lombardia;BG;B434;12,75;91,76
Nord Ovest;Piemonte;TO;B435;18,67;93,55
Nord Ovest;Lombardia;BS;B436;5;79
Sud;Campania;SA;B437;1;1
Nord Ovest;Lombardia;CR;B439;3;9,5
Sud;Basilicata;PZ;B440;1,89;3,14
Nord Est;Veneto;VI;B441;3;7
Nord Ovest;Lombardia;BG;B442;7;66
Sud;Basilicata;PZ;B443;2;0
Sud;Campania;BN;B444;1;6,5
Sud;Campania;CE;B445;3,94;4
Centro;Umbria;TR;B446;9,83;5
Nord Ovest;Lombardia;PV;B447;1;1
Nord Ovest;Lombardia;MI;B448;0;15,5
Nord Ovest;Lombardia;BS;B450;2;35,15
Sud;Campania;NA;B452;0;13
Nord Ovest;Piemonte;AL;B453;2;1,5
Centro;Toscana;LU;B455;75,17;131,42
Nord Ovest;Piemonte;BI;B457;5;6
Isole;Sicilia;AG;B460;3;2
Nord Ovest;Lombardia;MI;B461;36,01;171,33
Nord Ovest;Piemonte;TO;B462;14,9;43,67
Nord Ovest;Piemonte;VB;B463;2;6
Nord Ovest;Piemonte;BI;B465;4;10,5
Sud;Molise;IS;B466;1;0,24
Nord Ovest;Piemonte;CN;B467;3;4
Centro;Marche;AN;B468;5;46,9
Nord Ovest;Piemonte;AT;B469;0;4
Centro;Marche;AN;B470;6,5;24,5
Nord Ovest;Lombardia;BG;B471;3;3
Centro;Lazio;RM;B472;0;0
Nord Ovest;Piemonte;NO;B473;18;153,79
Centro;Marche;MC;B474;11;34
Sud;Campania;SA;B476;6,06;6
Sud;Campania;CE;B477;0,8;2,5
Sud;Calabria;RC;B481;2;1
Nord Ovest;Piemonte;AL;B482;0;7
Nord Est;Friuli- Venezia Giulia;UD;B483;4;8,84
Nord Ovest;Lombardia;CR;B484;2,5;3
Nord Est;Veneto;VI;B485;9;142,51
Isole;Sicilia;AG;B486;8,99;1,33
Nord Ovest;Liguria;GE;B490;27,5;82,52
Nord Ovest;Valle d'Aosta;AO;B491;3;0
Sud;Campania;SA;B492;22;27,92
Nord Est;Veneto;VE;B493;0,5;85,2
Sud;Campania;CE;B494;1;0
Centro;Lazio;RM;B496;33;49,96
Centro;Toscana;GR;B497;10;12
Nord Ovest;Lombardia;CR;B498;0;4
Nord Est;Emilia-Romagna;RE;B499;6;42,97
Sud;Calabria;CS;B500;0;0
Nord Ovest;Lombardia;MI;B501;6;28,5
Nord Est;Emilia-Romagna;RE;B502;8;58,84
Centro;Umbria;PG;B504;1,25;10,25
Nord Ovest;Piemonte;VC;B505;1;7,83
Sud;Puglia;LE;B506;2,17;23,78
Centro;Toscana;FI;B507;39,48;479,81
Centro;Toscana;LI;B509;52,1;150,5
Nord Ovest;Piemonte;TO;B510;3,17;2
Nord Est;Veneto;VI;B511;2,34;11,33
Nord Ovest;Piemonte;TO;B512;2;9
Nord Ovest;Lombardia;CO;B513;10,07;21,33
Sud;Abruzzo;TE;B515;9,75;31,46
Sud;Calabria;RC;B516;0;6
Sud;Molise;CB;B519;98,16;315,74
Isole;Sicilia;AG;B520;9,25;16,5
Isole;Sicilia;TP;B521;7;4
Sud;Molise;CB;B522;3,33;1
Nord Est;Veneto;PD;B524;15,33;215,25
Sud;Abruzzo;AQ;B526;9,71;16
Centro;Lazio;LT;B527;1;0
Sud;Molise;CB;B528;5,34;6,67
Nord Ovest;Lombardia;SO;B530;20,92;47,58
Nord Est;Veneto;PD;B531;1;55,08
Isole;Sicilia;PA;B532;5,1;25,22
Isole;Sicilia;PA;B533;1;0
Centro;Marche;AP;B534;3,5;14,89
Isole;Sicilia;PA;B535;5;1
Nord Est;Friuli- Venezia Giulia;UD;B536;8;96,08
Isole;Sicilia;CL;B537;1,5;2
Nord Ovest;Liguria;GE;B538;7;15,17
Nord Est;Emilia-Romagna;MO;B539;17,33;102,78
Nord Ovest;Valle d'Aosta;AO;B540;14,71;9
Sud;Campania;BN;B541;2;1
Sud;Campania;BN;B542;0;1
Centro;Lazio;FR;B543;1;0
Sud;Molise;CB;B544;4,67;3
Nord Est;Veneto;VE;B546;5;85,15
Sud;Basilicata;PZ;B549;2;0
Sud;Molise;CB;B550;3,87;63,79
Nord Ovest;Liguria;GE;B551;33;30
Centro;Toscana;LI;B553;18;41,13
Nord Est;Veneto;VE;B554;7,5;164,3
Sud;Campania;SA;B555;1;0
Isole;Sicilia;PA;B556;3;7,33
Centro;Toscana;LU;B557;3;3,39
Nord Ovest;Liguria;IM;B559;24,67;22
Isole;Sicilia;CT;B561;7;46
Centro;Marche;MC;B562;0;0
Nord Est;Veneto;PD;B563;12,01;137,46
Nord Est;Veneto;PD;B564;2;32
Sud;Campania;NA;B565;5;24
Nord Est;Emilia-Romagna;MO;B566;7;46,99
Nord Ovest;Lombardia;PV;B567;1;11
Sud;Abruzzo;AQ;B569;0;3
Nord Est;Emilia-Romagna;BO;B572;13,92;13,75
Nord Ovest;Piemonte;CN;B573;12,11;27,71
Nord Est;Veneto;BL;B574;11,07;8,58
Centro;Lazio;RM;B576;6,66;8,5
Nord Est;Veneto;RO;B578;7;24,34
Sud;Basilicata;PZ;B580;0;1
Sud;Campania;CE;B581;0;7
Nord Est;Veneto;RO;B582;0;3
Sud;Puglia;FG;B584;5,66;6
Nord Ovest;Piemonte;BI;B586;28,44;88,94
Nord Ovest;Lombardia;PV;B587;3,2;9,5
Nord Ovest;Piemonte;TO;B588;3;16
Nord Est;Veneto;PD;B589;0,8;22,93
