AREA;Regione;prov;2014_CodFitt;NTN_2014_Box;NTN_2014_Depositi_Pert
Nord Ovest;Piemonte;AT;G593;0;0
Nord Ovest;Piemonte;AT;G676;0;0
Nord Ovest;Piemonte;AT;G692;0;0
Nord Ovest;Piemonte;AT;G894;2;0
Nord Ovest;Piemonte;AT;H102;0;1
Nord Ovest;Piemonte;AT;H219;5,5;0
Nord Ovest;Piemonte;AT;H250;1;0
Nord Ovest;Piemonte;AT;H366;0,5;0
Nord Ovest;Piemonte;AT;H376;2;0
Nord Ovest;Piemonte;AT;H392;0;0
Nord Ovest;Piemonte;AT;H451;0;0
Nord Ovest;Piemonte;AT;H466;0;0
Nord Ovest;Piemonte;AT;H468;1;0
Nord Ovest;Piemonte;AT;H811;23,94;1,06
Nord Ovest;Piemonte;AT;H899;0;0
Nord Ovest;Piemonte;AT;H987;0;0
Nord Ovest;Piemonte;AT;I017;0;0
Nord Ovest;Piemonte;AT;I076;5,06;0
Nord Ovest;Piemonte;AT;I555;0;0
Nord Ovest;Piemonte;AT;I637;0;0
Nord Ovest;Piemonte;AT;I678;0;1
Nord Ovest;Piemonte;AT;I698;0;0
Nord Ovest;Piemonte;AT;I781;0;0
Nord Ovest;Piemonte;AT;L168;4;0
Nord Ovest;Piemonte;AT;L203;0;0
Nord Ovest;Piemonte;AT;L204;0;0
Nord Ovest;Piemonte;AT;L531;2;0
Nord Ovest;Piemonte;AT;L574;17,22;2,5
Nord Ovest;Piemonte;AT;L807;3;0
Nord Ovest;Piemonte;AT;L829;3;0
Nord Ovest;Piemonte;AT;L834;1;0
Nord Ovest;Piemonte;AT;L879;2;0
Nord Ovest;Piemonte;AT;L945;7,6;0
Nord Ovest;Piemonte;AT;L984;36;4
Nord Ovest;Piemonte;AT;M019;1;0
Nord Ovest;Piemonte;AT;M058;0;0
Nord Ovest;Piemonte;AT;M302;1;2,5
Nord Ovest;Piemonte;BI;A107;0;0
Nord Ovest;Piemonte;BI;A280;7;1
Nord Ovest;Piemonte;BI;A784;6;0
Nord Ovest;Piemonte;BI;A859;231,7;37,86
Nord Ovest;Piemonte;BI;A876;0,75;0
Nord Ovest;Piemonte;BI;B058;3,25;1
Nord Ovest;Piemonte;BI;B229;3,83;1
Nord Ovest;Piemonte;BI;B417;1,33;1
Nord Ovest;Piemonte;BI;B457;1;1
Nord Ovest;Piemonte;BI;B465;6;1
Nord Ovest;Piemonte;BI;B508;0;0
Nord Ovest;Piemonte;BI;B586;36,17;12,67
Nord Ovest;Piemonte;BI;B708;0,5;2
Nord Ovest;Piemonte;BI;B933;1;0
Nord Ovest;Piemonte;BI;C155;3;0
Nord Ovest;Piemonte;BI;C363;16,67;1,66
Nord Ovest;Piemonte;BI;C526;1;0
Nord Ovest;Piemonte;BI;C532;9;1
Nord Ovest;Piemonte;BI;C819;4;1
Nord Ovest;Piemonte;BI;D094;66,92;10,59
Nord Ovest;Piemonte;BI;D165;1;0
Nord Ovest;Piemonte;BI;D182;1;0
Nord Ovest;Piemonte;BI;D219;2;6,25
Nord Ovest;Piemonte;BI;D339;5;3,5
Nord Ovest;Piemonte;BI;D350;0,5;1
Nord Ovest;Piemonte;BI;D848;20;1
Nord Ovest;Piemonte;BI;E024;1;0
Nord Ovest;Piemonte;BI;E130;6;1,5
Nord Ovest;Piemonte;BI;E552;17;9
Nord Ovest;Piemonte;BI;E821;2;3
Nord Ovest;Piemonte;BI;F037;0;0
Nord Ovest;Piemonte;BI;F042;11,75;3
Nord Ovest;Piemonte;BI;F167;1;1
Nord Ovest;Piemonte;BI;F189;2,5;1
Nord Ovest;Piemonte;BI;F369;20;5
Nord Ovest;Piemonte;BI;F776;5;1
Nord Ovest;Piemonte;BI;F833;1;0
Nord Ovest;Piemonte;BI;F878;4,67;3
Nord Ovest;Piemonte;BI;F992;27,8;2
Nord Ovest;Piemonte;BI;F993;12,5;1
Nord Ovest;Piemonte;BI;G521;18;7
Nord Ovest;Piemonte;BI;G577;0;0
Nord Ovest;Piemonte;BI;G594;0;1
Nord Ovest;Piemonte;BI;G798;6;1
Nord Ovest;Piemonte;BI;G820;16,42;6
Nord Ovest;Piemonte;BI;G927;4,25;0,2
Nord Ovest;Piemonte;BI;G974;9,64;2,35
Nord Ovest;Piemonte;BI;G980;6;3,5
Nord Ovest;Piemonte;BI;H103;9;0
Nord Ovest;Piemonte;BI;H145;0;0
Nord Ovest;Piemonte;BI;H538;3;0
Nord Ovest;Piemonte;BI;H553;4;0
Nord Ovest;Piemonte;BI;H561;1;0
Nord Ovest;Piemonte;BI;H662;7;3
Nord Ovest;Piemonte;BI;H681;2;2
Nord Ovest;Piemonte;BI;H726;15,5;1,5
Nord Ovest;Piemonte;BI;H821;8,67;1
Nord Ovest;Piemonte;BI;I074;1;0
Nord Ovest;Piemonte;BI;I596;0;0
Nord Ovest;Piemonte;BI;I835;3;0
Nord Ovest;Piemonte;BI;I847;8;2,67
Nord Ovest;Piemonte;BI;I868;3;1
Nord Ovest;Piemonte;BI;I980;4,83;1
Nord Ovest;Piemonte;BI;L075;3;4
Nord Ovest;Piemonte;BI;L116;1;0
Nord Ovest;Piemonte;BI;L193;9;4,5
Nord Ovest;Piemonte;BI;L239;2;1
Nord Ovest;Piemonte;BI;L436;10,5;6
Nord Ovest;Piemonte;BI;L556;8,17;1
Nord Ovest;Piemonte;BI;L586;0;0
Nord Ovest;Piemonte;BI;L606;8;2
Nord Ovest;Piemonte;BI;L620;2;0
Nord Ovest;Piemonte;BI;L712;1;0
Nord Ovest;Piemonte;BI;L785;18;1
Nord Ovest;Piemonte;BI;L880;28,05;5
Nord Ovest;Piemonte;BI;L933;5;1
Nord Ovest;Piemonte;BI;L978;0;0
Nord Ovest;Piemonte;BI;M098;15;5
Nord Ovest;Piemonte;BI;M179;4;2
Nord Ovest;Piemonte;BI;M196;2;3,5
Nord Ovest;Piemonte;BI;M201;3;1
Nord Ovest;Piemonte;BI;M304;5;3
Nord Ovest;Piemonte;BI;M373;0;0
Nord Ovest;Piemonte;CN;A016;1;2,27
Nord Ovest;Piemonte;CN;A113;0,67;1,34
Nord Ovest;Piemonte;CN;A124;236,14;11,9
Nord Ovest;Piemonte;CN;A139;0;0
Nord Ovest;Piemonte;CN;A238;0,2;0,95
Nord Ovest;Piemonte;CN;A394;5,52;0,5
Nord Ovest;Piemonte;CN;A396;0;1
Nord Ovest;Piemonte;CN;A555;0,99;1
Nord Ovest;Piemonte;CN;A571;52,38;11
Nord Ovest;Piemonte;CN;A589;5;0
Nord Ovest;Piemonte;CN;A629;2;1
Nord Ovest;Piemonte;CN;A660;32,37;3,46
Nord Ovest;Piemonte;CN;A671;1;0
Nord Ovest;Piemonte;CN;A709;0;0
Nord Ovest;Piemonte;CN;A716;0;0
Nord Ovest;Piemonte;CN;A735;21,5;3
Nord Ovest;Piemonte;CN;A750;0,2;0
Nord Ovest;Piemonte;CN;A774;4;0
Nord Ovest;Piemonte;CN;A779;12;2,5
Nord Ovest;Piemonte;CN;A782;1;2
Nord Ovest;Piemonte;CN;A798;0;0
Nord Ovest;Piemonte;CN;A805;40,67;1
Nord Ovest;Piemonte;CN;A979;2;0
Nord Ovest;Piemonte;CN;B018;0;0
Nord Ovest;Piemonte;CN;B033;98,26;17,58
Nord Ovest;Piemonte;CN;B079;0;0
Nord Ovest;Piemonte;CN;B084;1,17;1
Nord Ovest;Piemonte;CN;B101;32,89;5
Nord Ovest;Piemonte;CN;B111;185,89;20,9
Nord Ovest;Piemonte;CN;B167;0;0
Nord Ovest;Piemonte;CN;B175;0;2
Nord Ovest;Piemonte;CN;B200;3;4
Nord Ovest;Piemonte;CN;B204;1;2,33
Nord Ovest;Piemonte;CN;B285;80;4,55
Nord Ovest;Piemonte;CN;B467;1;2
Nord Ovest;Piemonte;CN;B489;0;0
Nord Ovest;Piemonte;CN;B573;20;5
Nord Ovest;Piemonte;CN;B621;0;0
Nord Ovest;Piemonte;CN;B692;0;0
Nord Ovest;Piemonte;CN;B719;28,25;2,25
Nord Ovest;Piemonte;CN;B720;7,11;2
Nord Ovest;Piemonte;CN;B755;5;0
Nord Ovest;Piemonte;CN;B841;19,34;3
Nord Ovest;Piemonte;CN;B845;0,5;1
Nord Ovest;Piemonte;CN;B894;7;1
Nord Ovest;Piemonte;CN;C046;6;0
Nord Ovest;Piemonte;CN;C081;1;1
Nord Ovest;Piemonte;CN;C140;1;0
Nord Ovest;Piemonte;CN;C165;2,5;1
Nord Ovest;Piemonte;CN;C167;0;1
Nord Ovest;Piemonte;CN;C173;1;2
Nord Ovest;Piemonte;CN;C176;0;0
Nord Ovest;Piemonte;CN;C205;0;4
Nord Ovest;Piemonte;CN;C214;1;0
Nord Ovest;Piemonte;CN;C314;2;0
Nord Ovest;Piemonte;CN;C317;3;0
Nord Ovest;Piemonte;CN;C323;1,8;1
Nord Ovest;Piemonte;CN;C375;4;1
Nord Ovest;Piemonte;CN;C376;28;9
Nord Ovest;Piemonte;CN;C441;0;1
Nord Ovest;Piemonte;CN;C466;51,94;2
Nord Ovest;Piemonte;CN;C504;8;0
Nord Ovest;Piemonte;CN;C530;1;0
Nord Ovest;Piemonte;CN;C547;24,2;3,5
Nord Ovest;Piemonte;CN;C550;8;2
Nord Ovest;Piemonte;CN;C589;22,5;6
Nord Ovest;Piemonte;CN;C599;84,67;3
Nord Ovest;Piemonte;CN;C653;21,5;2,8
Nord Ovest;Piemonte;CN;C681;0;0
Nord Ovest;Piemonte;CN;C738;0;0
Nord Ovest;Piemonte;CN;C792;3;1
Nord Ovest;Piemonte;CN;D022;17;2
Nord Ovest;Piemonte;CN;D062;7;3
Nord Ovest;Piemonte;CN;D093;3;1
Nord Ovest;Piemonte;CN;D120;19,47;1,28
Nord Ovest;Piemonte;CN;D133;0;0
Nord Ovest;Piemonte;CN;D172;1;0,63
Nord Ovest;Piemonte;CN;D205;381,98;68,66
Nord Ovest;Piemonte;CN;D271;10;4
Nord Ovest;Piemonte;CN;D291;18;1
Nord Ovest;Piemonte;CN;D314;23,5;6,75
Nord Ovest;Piemonte;CN;D372;29,33;6,3
Nord Ovest;Piemonte;CN;D401;0;0
Nord Ovest;Piemonte;CN;D410;6;1
Nord Ovest;Piemonte;CN;D412;3;2
Nord Ovest;Piemonte;CN;D499;4;2
Nord Ovest;Piemonte;CN;D511;3,5;0
Nord Ovest;Piemonte;CN;D523;0;1
Nord Ovest;Piemonte;CN;D742;108,6;11,91
Nord Ovest;Piemonte;CN;D751;7;4,26
Nord Ovest;Piemonte;CN;D752;86,66;23,29
Nord Ovest;Piemonte;CN;D782;0;3
Nord Ovest;Piemonte;CN;D856;0;0
Nord Ovest;Piemonte;CN;D894;1;0
Nord Ovest;Piemonte;CN;D920;11;5
Nord Ovest;Piemonte;CN;D967;5,5;0
Nord Ovest;Piemonte;CN;E111;0;0
Nord Ovest;Piemonte;CN;E115;0;1
Nord Ovest;Piemonte;CN;E118;3;0
Nord Ovest;Piemonte;CN;E182;13;0
Nord Ovest;Piemonte;CN;E251;17;1
Nord Ovest;Piemonte;CN;E282;0;0
Nord Ovest;Piemonte;CN;E327;1;0,5
Nord Ovest;Piemonte;CN;E406;4,67;2
Nord Ovest;Piemonte;CN;E430;8;3,67
Nord Ovest;Piemonte;CN;E539;1;0
Nord Ovest;Piemonte;CN;E540;0;0
Nord Ovest;Piemonte;CN;E546;1;2
Nord Ovest;Piemonte;CN;E564;0;1
Nord Ovest;Piemonte;CN;E597;98,61;23,17
Nord Ovest;Piemonte;CN;E615;0;1
Nord Ovest;Piemonte;CN;E789;0;0
Nord Ovest;Piemonte;CN;E808;7;2
Nord Ovest;Piemonte;CN;E809;17,49;1,33
Nord Ovest;Piemonte;CN;E887;3;0
Nord Ovest;Piemonte;CN;E894;50,75;2
Nord Ovest;Piemonte;CN;E939;21,5;1
Nord Ovest;Piemonte;CN;E945;4;0,33
Nord Ovest;Piemonte;CN;E963;0;0
Nord Ovest;Piemonte;CN;E973;0;0
Nord Ovest;Piemonte;CN;E988;3,33;0
Nord Ovest;Piemonte;CN;F114;0;2
Nord Ovest;Piemonte;CN;F279;0;1
Nord Ovest;Piemonte;CN;F309;3,5;0
Nord Ovest;Piemonte;CN;F312;1;0
Nord Ovest;Piemonte;CN;F326;4;2
Nord Ovest;Piemonte;CN;F329;1;1
Nord Ovest;Piemonte;CN;F330;3;0,28
Nord Ovest;Piemonte;CN;F338;1;2
Nord Ovest;Piemonte;CN;F351;128,38;13,8
Nord Ovest;Piemonte;CN;F355;2;0
Nord Ovest;Piemonte;CN;F358;9;2
Nord Ovest;Piemonte;CN;F385;25,83;5
Nord Ovest;Piemonte;CN;F405;6,5;7
Nord Ovest;Piemonte;CN;F408;3;2
Nord Ovest;Piemonte;CN;F424;2;0
Nord Ovest;Piemonte;CN;F550;1;0
Nord Ovest;Piemonte;CN;F558;1;4
Nord Ovest;Piemonte;CN;F608;11;2
Nord Ovest;Piemonte;CN;F654;0;0
Nord Ovest;Piemonte;CN;F666;0;0
Nord Ovest;Piemonte;CN;F669;6;0
Nord Ovest;Piemonte;CN;F723;33,5;2
Nord Ovest;Piemonte;CN;F743;6;0
Nord Ovest;Piemonte;CN;F809;3;3
Nord Ovest;Piemonte;CN;F811;4,25;0
Nord Ovest;Piemonte;CN;F846;11;7
Nord Ovest;Piemonte;CN;F863;10;3
Nord Ovest;Piemonte;CN;F883;1;0
Nord Ovest;Piemonte;CN;F894;2;1
Nord Ovest;Piemonte;CN;F895;4;0,5
Nord Ovest;Piemonte;CN;F961;6;1
Nord Ovest;Piemonte;CN;F972;0;0
Nord Ovest;Piemonte;CN;G066;0;0,33
Nord Ovest;Piemonte;CN;G114;13;5
Nord Ovest;Piemonte;CN;G183;0;0
Nord Ovest;Piemonte;CN;G228;14,8;4,04
Nord Ovest;Piemonte;CN;G240;1,66;1,33
Nord Ovest;Piemonte;CN;G302;1,5;5
Nord Ovest;Piemonte;CN;G339;1;0
Nord Ovest;Piemonte;CN;G457;1;0
Nord Ovest;Piemonte;CN;G458;0;0
Nord Ovest;Piemonte;CN;G526;27,3;4,61
Nord Ovest;Piemonte;CN;G532;1;1
Nord Ovest;Piemonte;CN;G561;6;0
Nord Ovest;Piemonte;CN;G575;16;0,8
Nord Ovest;Piemonte;CN;G625;3;0
Nord Ovest;Piemonte;CN;G683;8;1
Nord Ovest;Piemonte;CN;G697;2;1
Nord Ovest;Piemonte;CN;G742;10;1
Nord Ovest;Piemonte;CN;G800;4;0
Nord Ovest;Piemonte;CN;G837;3;3
Nord Ovest;Piemonte;CN;G970;0,25;0
Nord Ovest;Piemonte;CN;H011;0;0
Nord Ovest;Piemonte;CN;H059;0;0
Nord Ovest;Piemonte;CN;H068;8;0
Nord Ovest;Piemonte;CN;H069;2;0
Nord Ovest;Piemonte;CN;H085;1;0
Nord Ovest;Piemonte;CN;H150;43,87;5,06
Nord Ovest;Piemonte;CN;H247;5,5;0
Nord Ovest;Piemonte;CN;H285;8,25;1
Nord Ovest;Piemonte;CN;H326;0;1
Nord Ovest;Piemonte;CN;H362;0;0,58
Nord Ovest;Piemonte;CN;H363;0;0
Nord Ovest;Piemonte;CN;H377;13,5;4
Nord Ovest;Piemonte;CN;H378;10,75;2,06
Nord Ovest;Piemonte;CN;H385;3;4
Nord Ovest;Piemonte;CN;H391;0;0
Nord Ovest;Piemonte;CN;H395;3;0
Nord Ovest;Piemonte;CN;H407;6,59;4
Nord Ovest;Piemonte;CN;H447;0;0
Nord Ovest;Piemonte;CN;H453;11,5;1
Nord Ovest;Piemonte;CN;H462;0;0
Nord Ovest;Piemonte;CN;H472;6;0
Nord Ovest;Piemonte;CN;H473;0;0
Nord Ovest;Piemonte;CN;H474;0;0
Nord Ovest;Piemonte;CN;H578;0;2
Nord Ovest;Piemonte;CN;H633;0;0
Nord Ovest;Piemonte;CN;H695;0;2
Nord Ovest;Piemonte;CN;H704;0;0
Nord Ovest;Piemonte;CN;H710;5;5
Nord Ovest;Piemonte;CN;H716;0;0
Nord Ovest;Piemonte;CN;H727;90,3;16,52
Nord Ovest;Piemonte;CN;H746;0;1
Nord Ovest;Piemonte;CN;H755;13,03;3,01
Nord Ovest;Piemonte;CN;H770;0;0
Nord Ovest;Piemonte;CN;H812;1;0
Nord Ovest;Piemonte;CN;H851;4;0
Nord Ovest;Piemonte;CN;H852;4,5;2,75
Nord Ovest;Piemonte;CN;I037;10;3
Nord Ovest;Piemonte;CN;I210;10;0
Nord Ovest;Piemonte;CN;I316;9;0,02
Nord Ovest;Piemonte;CN;I367;10;7
Nord Ovest;Piemonte;CN;I372;4;2
Nord Ovest;Piemonte;CN;I470;154,5;8,36
Nord Ovest;Piemonte;CN;I484;0;0
Nord Ovest;Piemonte;CN;I512;7;0
Nord Ovest;Piemonte;CN;I646;1;3
Nord Ovest;Piemonte;CN;I659;2;2
Nord Ovest;Piemonte;CN;I750;0;0
Nord Ovest;Piemonte;CN;I817;1,33;1
Nord Ovest;Piemonte;CN;I822;27;6
Nord Ovest;Piemonte;CN;I823;9;1
Nord Ovest;Piemonte;CN;I985;0;0
Nord Ovest;Piemonte;CN;L048;12;0,5
Nord Ovest;Piemonte;CN;L241;4;1
Nord Ovest;Piemonte;CN;L252;0;0
Nord Ovest;Piemonte;CN;L278;0;0
Nord Ovest;Piemonte;CN;L281;0;0
Nord Ovest;Piemonte;CN;L367;2;1
Nord Ovest;Piemonte;CN;L410;0;0
Nord Ovest;Piemonte;CN;L427;10;0
Nord Ovest;Piemonte;CN;L558;2,75;0
Nord Ovest;Piemonte;CN;L580;3;3
Nord Ovest;Piemonte;CN;L631;1,5;2
Nord Ovest;Piemonte;CN;L636;0;0
Nord Ovest;Piemonte;CN;L729;4;1
Nord Ovest;Piemonte;CN;L758;4;0
Nord Ovest;Piemonte;CN;L771;9;2,52
Nord Ovest;Piemonte;CN;L804;36,53;3
Nord Ovest;Piemonte;CN;L817;14;2
Nord Ovest;Piemonte;CN;L841;16;2,33
Nord Ovest;Piemonte;CN;L888;8,83;1
Nord Ovest;Piemonte;CN;L942;13;2
Nord Ovest;Piemonte;CN;L974;24,5;5,25
Nord Ovest;Piemonte;CN;L990;3,01;0
Nord Ovest;Piemonte;CN;M015;4;0
Nord Ovest;Piemonte;CN;M055;1;2
Nord Ovest;Piemonte;CN;M063;8,51;2,04
Nord Ovest;Piemonte;CN;M136;1;0
Nord Ovest;Piemonte;NO;A088;11;1
Nord Ovest;Piemonte;NO;A264;2,5;0
Nord Ovest;Piemonte;NO;A414;5,66;0,5
Nord Ovest;Piemonte;NO;A429;100,67;9,5
Nord Ovest;Piemonte;NO;A653;0;0
Nord Ovest;Piemonte;NO;A752;45,24;1
Nord Ovest;Piemonte;NO;A844;8;0
Nord Ovest;Piemonte;NO;A911;6;1
Nord Ovest;Piemonte;NO;A929;2,5;2
Nord Ovest;Piemonte;NO;A953;3;0
Nord Ovest;Piemonte;NO;B016;3;0
Nord Ovest;Piemonte;NO;B019;91,58;11,67
Nord Ovest;Piemonte;NO;B043;13;1
Nord Ovest;Piemonte;NO;B176;11;0
Nord Ovest;Piemonte;NO;B183;3;2
Nord Ovest;Piemonte;NO;B431;18;2
Nord Ovest;Piemonte;NO;B473;92,03;2
Nord Ovest;Piemonte;NO;B823;3,5;0
Nord Ovest;Piemonte;NO;B864;10;0
Nord Ovest;Piemonte;NO;B883;6,5;1
Nord Ovest;Piemonte;NO;B897;2;0
Nord Ovest;Piemonte;NO;B920;4;0
Nord Ovest;Piemonte;NO;C149;0;1
Nord Ovest;Piemonte;NO;C166;45,66;1
Nord Ovest;Piemonte;NO;C364;0;0
Nord Ovest;Piemonte;NO;C365;6;4
Nord Ovest;Piemonte;NO;C378;0;0
Nord Ovest;Piemonte;NO;C483;32;1
Nord Ovest;Piemonte;NO;C829;5;4
Nord Ovest;Piemonte;NO;C926;2;0
Nord Ovest;Piemonte;NO;D162;4;0
Nord Ovest;Piemonte;NO;D216;4,75;0,75
Nord Ovest;Piemonte;NO;D309;0,5;0
Nord Ovest;Piemonte;NO;D347;16,56;0
Nord Ovest;Piemonte;NO;D492;2,5;0
Nord Ovest;Piemonte;NO;D675;2;0
Nord Ovest;Piemonte;NO;D872;103,5;8
Nord Ovest;Piemonte;NO;D911;12,5;1
Nord Ovest;Piemonte;NO;D921;7;0
Nord Ovest;Piemonte;NO;D937;17,5;3
Nord Ovest;Piemonte;NO;E001;19;1,5
Nord Ovest;Piemonte;NO;E120;11,78;2
Nord Ovest;Piemonte;NO;E143;7,5;0
Nord Ovest;Piemonte;NO;E177;26,01;5
Nord Ovest;Piemonte;NO;E314;11;3,5
Nord Ovest;Piemonte;NO;E436;0;1
Nord Ovest;Piemonte;NO;E544;24,5;5,02
Nord Ovest;Piemonte;NO;E803;3,5;1,5
Nord Ovest;Piemonte;NO;E880;2,99;0,33
Nord Ovest;Piemonte;NO;E907;6;4
Nord Ovest;Piemonte;NO;F047;7;2,2
Nord Ovest;Piemonte;NO;F093;19;3,5
Nord Ovest;Piemonte;NO;F188;8,5;4
Nord Ovest;Piemonte;NO;F191;0;1
Nord Ovest;Piemonte;NO;F317;9,52;0
Nord Ovest;Piemonte;NO;F859;17,7;2
Nord Ovest;Piemonte;NO;F886;2;0
Nord Ovest;Piemonte;NO;F952;665,46;64,26
Nord Ovest;Piemonte;NO;G019;64,24;8,5
Nord Ovest;Piemonte;NO;G020;22,67;3
Nord Ovest;Piemonte;NO;G134;14,3;2,5
Nord Ovest;Piemonte;NO;G349;10,5;0
Nord Ovest;Piemonte;NO;G421;2,5;1
Nord Ovest;Piemonte;NO;G520;4,17;0,17
Nord Ovest;Piemonte;NO;G703;2;1
Nord Ovest;Piemonte;NO;G775;1;1
Nord Ovest;Piemonte;NO;G809;17;0,5
Nord Ovest;Piemonte;NO;H001;8,18;3
Nord Ovest;Piemonte;NO;H213;5;4
Nord Ovest;Piemonte;NO;H502;17;4,17
Nord Ovest;Piemonte;NO;H518;34,5;1
Nord Ovest;Piemonte;NO;I025;4,68;0
Nord Ovest;Piemonte;NO;I052;3;0
Nord Ovest;Piemonte;NO;I116;11,17;1,5
Nord Ovest;Piemonte;NO;I736;1,33;0
Nord Ovest;Piemonte;NO;I767;0;0
Nord Ovest;Piemonte;NO;I857;0;0
Nord Ovest;Piemonte;NO;I880;4,5;0
Nord Ovest;Piemonte;NO;L007;8,5;0
Nord Ovest;Piemonte;NO;L104;0;0
Nord Ovest;Piemonte;NO;L223;2;1
Nord Ovest;Piemonte;NO;L356;114,65;3,29
Nord Ovest;Piemonte;NO;L668;7;0
Nord Ovest;Piemonte;NO;L670;11;3
Nord Ovest;Piemonte;NO;L798;3,5;1
Nord Ovest;Piemonte;NO;L808;6,33;1
Nord Ovest;Piemonte;NO;L847;1;1
Nord Ovest;Piemonte;NO;M062;2,83;2
Nord Ovest;Piemonte;TO;A074;6;0
Nord Ovest;Piemonte;TO;A109;28;0
Nord Ovest;Piemonte;TO;A117;2;1
Nord Ovest;Piemonte;TO;A157;5;2
Nord Ovest;Piemonte;TO;A199;2;1
Nord Ovest;Piemonte;TO;A218;37,42;5
Nord Ovest;Piemonte;TO;A221;2;0
Nord Ovest;Piemonte;TO;A222;141,97;3
Nord Ovest;Piemonte;TO;A275;3,8;1
Nord Ovest;Piemonte;TO;A282;1;1
Nord Ovest;Piemonte;TO;A295;5;2
Nord Ovest;Piemonte;TO;A405;10;0
Nord Ovest;Piemonte;TO;A518;76,66;5,34
Nord Ovest;Piemonte;TO;A525;4,5;0,5
Nord Ovest;Piemonte;TO;A584;7;0
Nord Ovest;Piemonte;TO;A587;7;1,25
Nord Ovest;Piemonte;TO;A590;3;0
Nord Ovest;Piemonte;TO;A591;12;0
Nord Ovest;Piemonte;TO;A599;2;0
Nord Ovest;Piemonte;TO;A607;27;5
Nord Ovest;Piemonte;TO;A625;4;2
Nord Ovest;Piemonte;TO;A651;92,3;10,26
Nord Ovest;Piemonte;TO;A673;5,83;0
Nord Ovest;Piemonte;TO;A734;137,68;2
Nord Ovest;Piemonte;TO;A853;15;6,11
Nord Ovest;Piemonte;TO;A910;2,5;0,5
Nord Ovest;Piemonte;TO;A941;22;1
Nord Ovest;Piemonte;TO;A990;121,89;5
Nord Ovest;Piemonte;TO;B003;2;2
Nord Ovest;Piemonte;TO;B015;10,5;0
Nord Ovest;Piemonte;TO;B021;1,75;0
Nord Ovest;Piemonte;TO;B024;10,5;0,78
Nord Ovest;Piemonte;TO;B075;22,5;0,13
Nord Ovest;Piemonte;TO;B121;74,5;3
Nord Ovest;Piemonte;TO;B171;42,5;8,17
Nord Ovest;Piemonte;TO;B205;1;0
Nord Ovest;Piemonte;TO;B209;1,5;0
Nord Ovest;Piemonte;TO;B216;46,16;5
Nord Ovest;Piemonte;TO;B225;5;2,5
Nord Ovest;Piemonte;TO;B232;5,4;1
Nord Ovest;Piemonte;TO;B278;2;0
Nord Ovest;Piemonte;TO;B279;3;2
Nord Ovest;Piemonte;TO;B284;15,5;1
Nord Ovest;Piemonte;TO;B297;28,42;7
Nord Ovest;Piemonte;TO;B305;39,67;3,3
Nord Ovest;Piemonte;TO;B350;13;2
Nord Ovest;Piemonte;TO;B435;31,25;1
Nord Ovest;Piemonte;TO;B462;22,33;2,67
Nord Ovest;Piemonte;TO;B510;1;1,5
Nord Ovest;Piemonte;TO;B512;10;2
Nord Ovest;Piemonte;TO;B588;7;1
Nord Ovest;Piemonte;TO;B592;43;2
Nord Ovest;Piemonte;TO;B605;3;1
Nord Ovest;Piemonte;TO;B628;6;1,5
Nord Ovest;Piemonte;TO;B637;3;0
Nord Ovest;Piemonte;TO;B705;9;0,5
Nord Ovest;Piemonte;TO;B733;4,68;1,67
Nord Ovest;Piemonte;TO;B762;1;2
Nord Ovest;Piemonte;TO;B777;53,17;4
Nord Ovest;Piemonte;TO;B791;158,33;5,33
Nord Ovest;Piemonte;TO;B867;7,5;2,5
Nord Ovest;Piemonte;TO;B953;7,34;0
Nord Ovest;Piemonte;TO;B955;26;4,61
Nord Ovest;Piemonte;TO;B960;135,73;7,5
Nord Ovest;Piemonte;TO;C045;9;1
Nord Ovest;Piemonte;TO;C048;16,5;1
Nord Ovest;Piemonte;TO;C133;42,5;10
Nord Ovest;Piemonte;TO;C241;0;0
Nord Ovest;Piemonte;TO;C307;43,38;2
Nord Ovest;Piemonte;TO;C369;9,5;0
Nord Ovest;Piemonte;TO;C404;28,49;4,73
Nord Ovest;Piemonte;TO;C487;7;0
Nord Ovest;Piemonte;TO;C497;5;0
Nord Ovest;Piemonte;TO;C505;4,33;0
Nord Ovest;Piemonte;TO;C564;46;9
Nord Ovest;Piemonte;TO;C604;3;0
Nord Ovest;Piemonte;TO;C610;8,72;3,5
Nord Ovest;Piemonte;TO;C624;9;2
Nord Ovest;Piemonte;TO;C627;266;11,08
Nord Ovest;Piemonte;TO;C629;2;0
Nord Ovest;Piemonte;TO;C639;9;4
Nord Ovest;Piemonte;TO;C655;11,75;3
Nord Ovest;Piemonte;TO;C665;179,76;15
Nord Ovest;Piemonte;TO;C679;2;1
Nord Ovest;Piemonte;TO;C711;0;0
Nord Ovest;Piemonte;TO;C715;0;0
Nord Ovest;Piemonte;TO;C722;112,5;4,33
Nord Ovest;Piemonte;TO;C793;13;4
Nord Ovest;Piemonte;TO;C801;1;1
Nord Ovest;Piemonte;TO;C803;7,5;7,5
Nord Ovest;Piemonte;TO;C860;352,94;11,55
Nord Ovest;Piemonte;TO;C867;1,5;1
Nord Ovest;Piemonte;TO;C868;3;0
Nord Ovest;Piemonte;TO;C955;36,33;9,85
Nord Ovest;Piemonte;TO;D008;9,5;10
Nord Ovest;Piemonte;TO;D092;1;1
Nord Ovest;Piemonte;TO;D197;5,5;2,5
Nord Ovest;Piemonte;TO;D202;36,33;1,83
