Area;Regione;Provincia;2024_CodCom;NTN_2024_Uffici;NTN_2024_Negozi_Lab;NTN_2024_Depositi_Comm_Autorimesse;NTN_2024_TCO_B04;NTN_2024_TCO_D02;NTN_2024_TCO_D05;NTN_2024_TCO_D08;NTN_2024_PRO;NTN_2024_AGR
Nord Est;Veneto;VI;A467;0;0;2;0;0;0;0;1;2
Centro;Toscana;SI;A468;0;10;33,9;0;0;0;0;2;0
Nord Ovest;Lombardia;MN;A470;1;11,33;15,84;0;0;0;0;2,88;2
Nord Est;Veneto;TV;A471;2;6;11,67;0;0;0;0;3;0
Centro;Lazio;RI;A472;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A473;10,5;9;12;0;0;0;17;8;0
Isole;Sardegna;CA;A474;3;11,17;4,25;0;0;0;0;4;0
Centro;Umbria;PG;A475;9,5;22,66;52,7;0;1,5;0;3;5;1,67
Nord Ovest;Lombardia;CO;A476;0;4;8,11;0;0;0;0;0;0
Isole;Sardegna;OR;A477;0;0;0;0;0;0;0;0;0
Isole;Sicilia;EN;A478;0;0;5,77;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A479;12,33;71;64,49;0;0;0;5;20,34;1,78
Isole;Sardegna;OR;A480;0;0;0;0;0;0;0;0;0
Sud;Abruzzo;AQ;A481;0;0;6,02;0;0;0;0;0;0
Sud;Basilicata;PZ;A482;0;3;12,47;0;0;0;0;1;2
Sud;Campania;SA;A484;5;3,67;11;0;0;0;1;2;0
Sud;Abruzzo;CH;A485;0;3;26;0;0;0;2;6;1
Centro;Lazio;FR;A486;0;3;6;0;0;0;0;1;0
Sud;Campania;SA;A487;0;0;0;0;0;0;0;0;0
Sud;Abruzzo;TE;A488;0,5;1;11,4;0;0;0;0;2;0
Sud;Campania;AV;A489;1;14,38;9,32;0;0;0;0;1;0
Centro;Umbria;TR;A490;0;1;2;0;0;0;1;6;0
Nord Est;Friuli- Venezia Giulia;UD;A491;0;0;4;0;0;0;0;1;0
Isole;Sardegna;NU;A492;0;0;0;0;0;0;0;0;0
Isole;Sicilia;SR;A494;9;26;42,34;3;0,33;0;2;17,15;3
Sud;Campania;SA;A495;0;0;3,33;0;0;0;0;0;0
Centro;Toscana;MS;A496;1;11;16,77;0;0;0;3;1;0
Nord Ovest;Piemonte;VB;A497;0;0;2;0;0;0;0;0;0
Nord Ovest;Liguria;IM;A499;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;BL;A501;0;0;4,49;0;6;0;2;0;0
Centro;Lazio;FR;A502;0;1;3;0;0;0;0;0;0
Isole;Sardegna;NU;A503;0;0;0;0;0;0;0;0;0
Nord Ovest;Liguria;GE;A506;0;0;5;0;0;0;0;0;0
Sud;Campania;AV;A508;0,25;1,5;10,64;0;0;0;0;0,25;0
Sud;Campania;AV;A509;18,62;55,82;41,25;0;0;0,03;0;7;0
Nord Ovest;Lombardia;BG;A511;0;0;1;0;0;0;0;0;0
Sud;Campania;CE;A512;15;43,55;61,97;1;0;0;0;2;0
Sud;Puglia;TA;A514;0;1;3;0;0;0;0;0;0
Sud;Abruzzo;AQ;A515;39,5;51,25;45,79;0;0;0;5;19;1
Nord Est;Friuli- Venezia Giulia;PN;A516;1;4;16,58;0;0;0;0;6;0
Nord Ovest;Lombardia;BG;A517;1;0;5,32;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A518;4;9;25,08;0;0;0;3;15;0
Sud;Basilicata;PZ;A519;0;3;8;0;0;0;1;0;0
Nord Ovest;Valle d'Aosta;AO;A521;0;0;2;0;0;0;0;0;0
Isole;Sicilia;SR;A522;0;14;24,4;0;0;0;3;2;0
Nord Ovest;Piemonte;AL;A523;0;0;6;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A525;0;0;4,14;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;A526;0;0;2;0;0;1;0;0;0
Nord Ovest;Piemonte;AT;A527;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A528;3;10;10;0;0;0;1;9,04;0
Nord Ovest;Lombardia;BS;A529;0;1;3;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;PN;A530;5;4;24,75;0;0;0;0;6;0
Nord Ovest;Lombardia;VA;A531;4;4;12,4;0;1;0;0;3;0
Nord Ovest;Lombardia;VA;A532;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A533;0;0;3,5;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;A534;1;1;4,33;0;1;0;0;0;0
Sud;Campania;NA;A535;0;8,5;14,31;0;0;0;0;0;0
Nord Ovest;Liguria;IM;A536;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;A538;0;0;3;0;0;0;0;0;0
Nord Est;Veneto;RO;A539;4;8,5;12,08;0;0;0;0;1;4,74
Nord Est;Veneto;VR;A540;1;4;28,58;0;0;0;0;3;0
Centro;Toscana;AR;A541;0;0;2;0;0;0;0;0;1
Sud;Calabria;CZ;A542;0;0;2,5;0;0;0;0;0;0
Sud;Calabria;RC;A544;0;0;0,2;0;0;0;0;0;0
Isole;Sicilia;PA;A546;10;19,5;58,45;0;0;0;1;2;0
Nord Est;Emilia-Romagna;RA;A547;0,5;6,33;30,33;0;0;0;2;2;3,5
Nord Ovest;Lombardia;PV;A550;0;0;5,5;0;0;0;0;1;0
Nord Est;Emilia-Romagna;RA;A551;1;1;4;0;0;0;0;0;0
Sud;Calabria;RC;A552;0;4;4;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;A553;0;1;2,33;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A555;0;2;3,5;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A557;0;3;4,67;0;0;0;0;2;0
Centro;Toscana;LU;A560;0;3;24,83;0;1;0;0;3;0
Centro;Toscana;PT;A561;22,8;37;21,39;0;6;0;2,34;0;0
Centro;Toscana;PI;A562;4;24,54;39,04;0;0;0;0;4;1
Centro;Toscana;FI;A564;2,45;12;24,76;0;1;0;0;3;0
Nord Est;Emilia-Romagna;FO;A565;6;1,5;5,59;0;0;0;1;1;4
Sud;Campania;AV;A566;0;3;10,3;0;0;0;0;0;0
Sud;Molise;IS;A567;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;PD;A568;0,33;1,5;8,5;0;0;0;2;5;0,33
Nord Ovest;Lombardia;BS;A569;1;6;15,55;0;0;0;0;4,29;4,78
Nord Ovest;Lombardia;CR;A570;0;5;6;0;0;0;1;1;0,83
Nord Ovest;Piemonte;CN;A571;0;6;22,59;0;0;0;0;0;0,67
Sud;Puglia;LE;A572;0;2;0;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RE;A573;0;2;12,83;0;0;0;0,5;9;0
Nord Est;Veneto;RO;A574;0;0;2;0;0;0;0;0;1
Nord Ovest;Lombardia;MN;A575;0;3;10,17;0;0;0;0;0;1,67
Centro;Toscana;MS;A576;0;6;5,11;0;0;0;0;2;0
Centro;Lazio;VT;A577;0;1;18,5;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A578;1;1;13,24;0;0;0;0;1;0
Sud;Campania;CE;A579;0;0;3,63;0;0;0;0;0;1,5
Sud;Campania;AV;A580;0;1;7,66;0;0;0;0;0;0
Nord Ovest;Liguria;IM;A581;0;1;1;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A584;0;0;3;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RE;A586;0;0;8,31;0;0;0;0;3;2,5
Nord Ovest;Piemonte;TO;A587;0;0;5;0;0;0;0;1;0
Nord Ovest;Piemonte;AT;A588;0;0;1;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;A589;0;1;4;0;0;0;1;1;0
Nord Ovest;Piemonte;TO;A590;0;0;1;0;0;0;0;1;0
Nord Ovest;Piemonte;TO;A591;0;0;17,33;0;0;0;0;0;1
Isole;Sicilia;PA;A592;3;4;21,5;0;0;0;3;5;0
Nord Ovest;Liguria;SV;A593;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;LC;A594;0;3;4,31;0;0;0;0;2;1
Isole;Sardegna;CA;A597;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A599;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;A600;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;A601;0;0;0;0;0;0;0;0;0
Sud;Abruzzo;AQ;A603;0;0;2;0;0;0;0;1;0
Sud;Basilicata;PZ;A604;0;3,5;10;0;0;0;0;0,04;0
Nord Ovest;Piemonte;AL;A605;0;1;3,5;0;0;0;0;0;0
Isole;Sardegna;SS;A606;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A607;2;0;1;0;0;0;0;0;0
Isole;Sardegna;OR;A609;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;A610;0;0;4;0;0;0;0;0;0
Sud;Basilicata;PZ;A612;0;0;3;0;0;0;0;2;1
Nord Est;Veneto;PD;A613;0;0;3;0;0;0;0;0,22;0
Isole;Sardegna;OR;A614;0;0,5;0;0;0;0;0;0;0
Sud;Basilicata;PZ;A615;0;2,5;9,51;0;0;0;0;1;1
Sud;Molise;CB;A616;0;0;5;0;0;0;0;0;1
Sud;Campania;NA;A617;0;0;6;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A618;0;13;7,83;0;0;0;0;13;0
Nord Ovest;Lombardia;VA;A619;0;0;1,02;0;0;0;0;1;0
Isole;Sardegna;OR;A621;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A625;0;1;7;0;0;0;0;2;1
Centro;Marche;AN;A626;0;0;5;0;0;0;0;0;0
Centro;Lazio;VT;A628;0;0;3;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A629;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A630;0;3,07;9;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A631;0;2;1,5;0;0;0;0;0;0
Centro;Toscana;FI;A632;2;13,02;17,86;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;A634;0;0;3,5;0;0;0;0;0;0
Nord Est;Veneto;PD;A637;0;0;0;0;0;0;0;0;0
Isole;Sicilia;ME;A638;3;9;27,82;0;0;0;1;2;0
Nord Est;Friuli- Venezia Giulia;PN;A640;0;2;0;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;A643;0;0;1;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PR;A646;0;1;7,13;0;0;0;0;1;0
Nord Ovest;Liguria;SV;A647;0;0;9;0;0;0;0;0;0
Nord Est;Veneto;VR;A650;0;4,5;13,08;0;0,5;0;0;1,07;0
Nord Ovest;Piemonte;TO;A651;0;7,5;7,03;0;1;0;0;0;0
Nord Ovest;Lombardia;MI;A652;4;23;23,75;0;0;0;2;6,55;0
Nord Ovest;Piemonte;NO;A653;0;0;1;0;0;0;0;0;0
Isole;Sardegna;OR;A655;0;1;0;0;0;0;0;0;0
Sud;Abruzzo;AQ;A656;0;0;2,67;0;0;0;0;0;0
Centro;Toscana;LU;A657;1;12;19,16;0;0;0;0;2;0
Nord Ovest;Liguria;GE;A658;0;0;3,33;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A660;2;6;60,21;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A661;0;1;2;0;0;0;0;0;0
Sud;Puglia;BA;A662;161,59;330,61;254,79;0;1;0;32;57,33;1
Isole;Sardegna;NU;A663;0;4;6;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A664;2;1;4,5;0;0;0;0;7,5;0
Nord Est;Emilia-Romagna;BO;A665;0;3;16,5;0;0;0;0;3;6,5
Sud;Basilicata;PZ;A666;0;2;9;0;0;0;0;1;0
Sud;Abruzzo;AQ;A667;0;0;6,78;0;0;0;0;2;0
Nord Ovest;Lombardia;MI;A668;2;11,41;6;0;0;0;0;4,5;0
Sud;Puglia;BA;A669;9;57,74;81,88;0;1;0;6;21;0
Nord Ovest;Lombardia;CO;A670;0;0;0,5;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A671;0;0;0,67;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A673;0;0;0;0;0;0;0;0;0
Sud;Campania;SA;A674;2,12;17;24,19;0;0;0;0;0;0
Isole;Sicilia;EN;A676;1;5;19,67;0;0;0;0;0;0
Isole;Sardegna;CA;A677;1;0;0;0;0;0;0;0;0
Sud;Abruzzo;AQ;A678;0;1;3;0;0;0;0;1;1
Isole;Sardegna;CA;A681;0;0;0;0;0;0;2;0;0
Nord Ovest;Lombardia;LC;A683;0;1;5,75;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A684;0;1,75;3,75;0;0;0;0;1,03;0
Nord Ovest;Lombardia;LC;A686;0;3;6,11;0;0;0;2;0;0
Nord Ovest;Lombardia;LC;A687;0;0;2,5;0;0;0;3;0;0
Nord Ovest;Piemonte;AL;A689;0;1;7,5;0;0;1;1;2;1
Nord Ovest;Lombardia;PV;A690;0;0;2;0;0;0;0;0;1
Centro;Umbria;TR;A691;0;2,42;8;0;0;0;0;0;0
Sud;Abruzzo;TE;A692;0;0;1,17;0;0;0;0;0;0
Sud;Campania;BN;A696;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A697;0;0;1,25;0;0;0;0;10;0
Isole;Sicilia;ME;A698;0;1,25;0,75;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A699;2;1;3;0;1;0;1;0,73;0
Nord Est;Friuli- Venezia Giulia;UD;A700;1;0;8,8;0;0;0;1;5;0
Centro;Lazio;VT;A701;0;0,67;10,67;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A702;0;1,67;4;0;0;0;0;2;0
Nord Est;Veneto;VI;A703;21,5;30;33,64;0;0;0;8,13;13,74;0
Centro;Lazio;VT;A704;0;3;20,5;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;A705;0;0;0;0;0;0;0;0;0
Centro;Lazio;VT;A706;0;1;8,2;0;0;0;0;0;0
Centro;Lazio;LT;A707;0;1;2;0;0;0;0,04;0;0
Nord Ovest;Piemonte;AL;A708;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A709;0;0;1;0;0;0;0;6;0
Centro;Umbria;PG;A710;8;15,5;35,04;0;9;0;1;16;0
Nord Ovest;Lombardia;PV;A712;0;0;4;0;0;0;0;0;0
Nord Est;Emilia-Romagna;MO;A713;2;4;11;0;0;0;0;7;2
Nord Est;Veneto;PD;A714;1;1;4,25;0;1;0;0;0;0
Nord Ovest;Piemonte;CN;A716;0;0;0;0;0;0;0;0;0
Sud;Campania;SA;A717;32,25;36,5;60,65;0;0;0;6;12;0,25
Nord Ovest;Lombardia;PV;A718;0;0;0;0;0;0;0;1;0
Isole;Sicilia;PA;A719;0;1;6;0;0;0;0;0;0
Centro;Lazio;FR;A720;1;0;3;0;0;0;0;0;0
Isole;Sardegna;OR;A721;0;0;0;0;0;0;0;0;0
Isole;Sardegna;NU;A722;0;2;4;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;A725;2;4;12;0;0;0;0;1,12;0
Nord Ovest;Lombardia;VA;A728;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A729;3;4;14,42;0;0;0;4;18,26;0,5
Nord Est;Emilia-Romagna;PR;A731;0;3;14,67;0;0;0;1;2;3
Nord Ovest;Lombardia;BG;A732;0;0;2,16;0;0;0;0;0;0
Nord Ovest;Piemonte;VB;A733;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;A734;2;10;14,28;0;0;1;2;11;0
Nord Ovest;Piemonte;CN;A735;0;2;13,5;0;0;0;0;1;0
Sud;Calabria;CZ;A736;0;0;6;0;0;0;0;0;0
Nord Est;Veneto;VR;A737;0;1;9;0;0;0;0;0;1
Nord Ovest;Piemonte;AL;A738;0;0;0;0;0;0;0;1;0
Centro;Marche;MC;A739;0;0;2;0;0;0;0;4;0
Centro;Marche;PS;A740;0;3;5;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;A741;1;4;3;0;0;0;1;1;0
Nord Ovest;Piemonte;VB;A742;0;1;0;0;0;0;0;0;0
Sud;Basilicata;PZ;A743;0;2;15,94;0;0;0;0;0;0
Nord Ovest;Lombardia;LC;A745;0;6,5;18;0;0;1;0;0,04;3
Sud;Abruzzo;TE;A746;0;7;8,26;0;0;0;1;5;0
Nord Est;Emilia-Romagna;RN;A747;3;17;26,5;0;5,5;1;2,08;1;1
Centro;Lazio;RM;A749;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A750;0;0;3;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A751;0;6;0,63;0;0;0;0;0,06;0
Nord Ovest;Piemonte;NO;A752;0;5;6,22;0;0;0;1;3;0
Sud;Campania;CE;A755;0;2;3,5;0;0;0;0;0;0
Sud;Campania;SA;A756;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;BL;A757;15,3;28,23;44,63;0;2;0;3,5;3;0
Nord Ovest;Lombardia;MI;A759;1;4;5,67;0;0;0;1;4;0
Centro;Marche;AP;A760;0;0;0;0;0;0;0;0;0
Sud;Molise;IS;A761;0;0;0;0;0;0;0;0;0
Sud;Calabria;CS;A762;0;1;1;0;0;0;0;0;0
Centro;Lazio;FR;A763;0;0;1;0;0;0;0;0;0
Isole;Sicilia;PA;A764;0;6;17,5;0;0;0;0;0;0
Centro;Lazio;RI;A765;0;0;1;0;0;0;0;0;0
Isole;Sicilia;CT;A766;0;13,58;72,32;0;0;0;3;9;1
Sud;Calabria;CS;A768;0;0;1;0;0;0;0;0;0
Centro;Marche;AN;A769;0;0;9,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A770;0;0;2;0;0;0;0;0;0
Nord Est;Emilia-Romagna;BO;A771;0;5,64;5,12;0;1;0;0;0;5,5
Sud;Calabria;KR;A772;0;2;3;0;0;0;0;0;0
Sud;Calabria;CS;A773;3;18;13,5;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;A774;0;0;5,84;0;0;0;0;2;4
Isole;Sardegna;NU;A776;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;A777;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;A778;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A779;0;1;12;0;0;0;0;2;1
Sud;Calabria;RC;A780;0;1;1;0;0;0;0;0;0
Isole;Sardegna;SS;A781;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A782;0;0;6;0;0;0;0;0;0
Sud;Campania;BN;A783;13,39;47,04;40,02;1;0;0;9;14;0
Nord Ovest;Piemonte;BI;A784;0;1;2;0;0;0;1;7;0
Nord Est;Emilia-Romagna;BO;A785;6;1;7,2;0;0;0;5;13;2,25
Nord Ovest;Lombardia;BG;A786;0;0;9,42;0;0;0;0;0;0
Nord Ovest;Lombardia;SO;A787;0;2;19,25;0;0;0;0;8;0
Nord Est;Emilia-Romagna;PR;A788;0;3;7,3;0;0;0;0;0;1
Isole;Sardegna;SS;A789;0;0;4;0;0;0;0;0;3,34
Nord Ovest;Lombardia;CO;A791;0;1,33;3,32;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;A792;0;2;3;0;0;0;0;3;0
Nord Ovest;Piemonte;AL;A793;0;0;6;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A794;115,94;120,33;108,37;1;1;2;4,26;22,85;0
Nord Est;Veneto;RO;A795;1;1;8,11;0;0;0;0;1;0
Nord Ovest;Liguria;SV;A796;1;1;2;0;0;0;0;0;0
Nord Ovest;Piemonte;CN;A798;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A799;0;3;1;0;0;0;0;1;0
Sud;Basilicata;MT;A801;0,5;6,33;20,25;0;0,13;0;6;0;4
Nord Ovest;Lombardia;MI;A802;2;4;18,25;0;0;0;0;3;0
Nord Ovest;Lombardia;MI;A804;0;0,1;7,33;0;0;0;0;2;1
Nord Ovest;Piemonte;CN;A805;0;2,67;10,5;0;0;0;0;0;0
Nord Est;Emilia-Romagna;FO;A809;0;0;7,5;0;0;0;1;8,26;4,17
Nord Est;Friuli- Venezia Giulia;UD;A810;0;1,67;4,67;0;0;0;0;1;0,25
Nord Ovest;Lombardia;LO;A811;0;1;3;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;A812;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;A813;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A815;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A816;0;0;4,31;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A817;1;2,11;7,25;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A818;5;10;32,02;0;0;1;0;7,14;0
Nord Ovest;Lombardia;VA;A819;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A820;0;6;9;0;0;0;0;0;0
Nord Est;Emilia-Romagna;PC;A823;0;0;3;0;0;0;0;0;3,17
Nord Ovest;Lombardia;VA;A825;0;2;6;0;0;0;0;8,08;0
Nord Ovest;Lombardia;VA;A826;4;6;14,5;0;0;0;2;11,08;1
Isole;Sardegna;SS;A827;0;0;2;0;0;0;0;0;0,5
Nord Est;Emilia-Romagna;PC;A831;1;3;15,5;0;0;0;0;0;5,5
Centro;Umbria;PG;A832;0;3;9,25;0;0;0;1;1;1
Nord Ovest;Piemonte;VB;A834;0;0;7,5;0;0;0;0;0;0
Centro;Umbria;PG;A835;1;2,5;7,5;0;1;0;1;0;1
Nord Ovest;Liguria;SP;A836;0;0;6,5;0;0;0;0;0;0
Nord Est;Veneto;VR;A837;0;0;4;0;0;0;0;1;1
Isole;Sicilia;CT;A841;0;8;35,92;0;0;0;0;1;0
Sud;Calabria;CS;A842;0;0;2;0;0;0;0;0;0
Sud;Calabria;RC;A843;0;2;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;A844;0;1;3;0;0;0;0;0;1
Nord Ovest;Lombardia;VA;A845;0;1,01;3,91;0;0;0;1;0,1;0
Nord Ovest;Lombardia;BG;A846;0;0;1;0;0;0;0;0,01;0
Nord Ovest;Piemonte;VC;A847;0;0;9,4;0;0;0;0;0;1
Nord Ovest;Lombardia;SO;A848;0;0;2,5;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A849;3;12;13,75;0;0;0;1;11;0
Nord Est;Emilia-Romagna;RE;A850;0,67;1,67;13,85;0;0;0;1;11;0
Centro;Toscana;AR;A851;3;15;16,64;0;0;0;1;7;0
Centro;Toscana;LI;A852;0;5;10,01;0;0;0;3;2;0
Nord Ovest;Piemonte;TO;A853;0;0;24;0;0;0;0;0;2
Sud;Puglia;FG;A854;0;5;11;0;0;0;1;0;0
Nord Est;Friuli- Venezia Giulia;UD;A855;0;0;2;0;0;0;0;0;1
Isole;Sardegna;OR;A856;0;0;0;0;0;0;0;0;0
Centro;Lazio;VT;A857;0;0;7,35;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;A859;28,03;53,01;65,58;0;0;0;9;21,68;0
Nord Ovest;Lombardia;BS;A861;1;2;7,5;0;0;0;0;0;0
Centro;Toscana;PI;A864;2;11,02;10;0;0;0;0;7;0
Nord Ovest;Lombardia;CO;A870;0;1;2,4;0;0;0;0;4,03;0
Nord Ovest;Lombardia;MI;A872;3;6,5;5;0;0;0;2;4;0
Sud;Puglia;BA;A874;0;0;4;0;0;0;0;0;0
Nord Ovest;Piemonte;BI;A876;0;0;7;0;0;0;0;0;0
Nord Ovest;Valle d'Aosta;AO;A877;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;A878;0;0,22;4,59;0;0;0;0;3;0
Isole;Sardegna;NU;A880;0;0;1;0;0;0;0;0;0
Sud;Campania;AV;A881;0;1;8;0;0;0;0;1;0
Isole;Sicilia;PA;A882;0;3;15,02;0;0;0;0;1;0
Sud;Puglia;BA;A883;9,5;42,63;78,39;0;1;0;6;18,05;1
Sud;Abruzzo;AQ;A884;0;0;0;0;0;0;0;0;0
Sud;Abruzzo;TE;A885;0;0;6;0;0;0;0;0;1
Sud;Calabria;CS;A887;0;4,5;17,66;0;0;0;1;2;0
Nord Ovest;Piemonte;AL;A889;0;0;4;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;A891;0;0;4;0;0;0;0;0;0
Sud;Puglia;BA;A892;0;3;19,63;0;0;0;0;0;0
Sud;Puglia;BA;A893;6;32,33;85,5;0;0;0;6,5;5;0
Sud;Puglia;BA;A894;6;4;16,89;0;0;0;0;4;1
Isole;Sardegna;NU;A895;0;0;1;0;0;0;0;0;1
Isole;Sicilia;AG;A896;0;0;9,26;0;0;0;0;0;0
Sud;Calabria;RC;A897;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;A898;0;0;3,8;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A903;0;0;3,97;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;A904;0;0;1;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;A905;0;1;3,33;0;0;0;0;0;0
Nord Est;Veneto;PD;A906;2;3;10,34;0;0;0;6;10;0
Nord Est;Emilia-Romagna;PC;A909;0;5;16,5;0;1;0;0;0;2
Nord Ovest;Piemonte;TO;A910;0;1;3;0;0;0;0;1;0
Nord Ovest;Piemonte;NO;A911;0;0;5,5;0;0;0;0;0;0
Sud;Calabria;CS;A912;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;A914;0;0;7,78;0;0;0;0;0;0
Nord Ovest;Lombardia;VA;A918;0;2;4,4;0;0;0;1;5,04;0
Nord Ovest;Lombardia;LO;A919;0;1;1;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;A920;0;3;8,75;0;0;0;0;0;0
Nord Ovest;Liguria;GE;A922;0;2;5;0;1;0;0;0;0
Nord Ovest;Piemonte;VB;A925;1;0;5;0;0;0;0;0;0
Nord Ovest;Piemonte;NO;A929;0;0;3;0;0;0;0;0;0
Sud;Molise;CB;A930;2;3;13,17;0;0;0;0;0;3
Nord Ovest;Liguria;SV;A931;0;0;8;0;0;0;0;0;0
Nord Ovest;Liguria;SP;A932;0;4;12,16;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A937;1;3;10;0;0;0;1;21;0
Nord Ovest;Lombardia;MI;A940;8;31,04;29,71;0;0;0;1;7;0
Nord Ovest;Piemonte;TO;A941;0;3;13;0;0;0;0;2;0
Sud;Basilicata;MT;A942;0;2;9,57;0;4,86;0;0;0;1
Nord Est;Emilia-Romagna;BO;A944;179,13;415,61;214,79;0;9;5;33,07;51,23;6
Sud;Abruzzo;PE;A945;0;0;1;0;0;0;0;0;0
Isole;Sicilia;PA;A946;0;0;4,33;0;0;0;0;0;0
Centro;Marche;MC;A947;0;0;0;0;0;0;0;0;0
Isole;Sardegna;NU;A948;0;4;5;0;0;0;0;1;3
Centro;Lazio;VT;A949;0;3;7,17;0;0;0;0;0;0
Nord Ovest;Lombardia;BG;A950;1;3;2,5;0;0;0;0;4;0
Nord Ovest;Piemonte;NO;A953;0;2;2;0;0;0;0;4;0
Nord Est;Veneto;VI;A954;2;2;6,9;0;1;0;0;2;1
Centro;Lazio;VT;A955;0;1;8;0;1;0;0;0;2
Sud;Abruzzo;CH;A956;0;0;4;0;0;0;0;0;0
Isole;Sicilia;CL;A957;0;0;2;0;0;0;0;0;0
Isole;Sicilia;PA;A958;0;0;5;0;0;0;0;0;0
Nord Est;Emilia-Romagna;MO;A959;2;6,25;6,99;0;0;0;4;12;0
Isole;Sardegna;OR;A960;0;0;1;0;0;0;0;0;0
Nord Ovest;Liguria;SP;A961;0;0;4,08;0;0;0;0;0;0
