Area;Regione;Provincia;2025_CodCom;NTN_2025_Depositi_Pert;NTN_2025_Box
Nord Ovest;Piemonte;BI;B417;2;2
Nord Ovest;Piemonte;AT;B418;4,08;12
Nord Ovest;Lombardia;LC;B423;29,69;102,37
Sud;Calabria;CS;B424;0;0
Nord Ovest;Piemonte;AT;B425;0;3,5
Sud;Calabria;CS;B426;1;0
Isole;Sicilia;AG;B427;10,25;3,59
Isole;Sicilia;CT;B428;51,96;98,78
Isole;Sicilia;CL;B429;63,79;123,83
Isole;Sicilia;PA;B430;8,83;1,5
Nord Ovest;Piemonte;NO;B431;3;22,75
Nord Est;Veneto;RO;B432;1;14
Nord Est;Veneto;VI;B433;1;9
Nord Ovest;Lombardia;BG;B434;57,9;110,45
Nord Ovest;Piemonte;TO;B435;25,98;119,69
Nord Ovest;Lombardia;BS;B436;4;33
Sud;Campania;SA;B437;0;4
Nord Ovest;Lombardia;CR;B439;0;5,5
Sud;Basilicata;PZ;B440;4,78;2
Nord Est;Veneto;VI;B441;8;7,5
Nord Ovest;Lombardia;BG;B442;8;68,54
Sud;Basilicata;PZ;B443;1;0
Sud;Campania;BN;B444;1;5
Sud;Campania;CE;B445;3;7,2
Centro;Umbria;TR;B446;15,75;8
Nord Ovest;Lombardia;PV;B447;0;0
Nord Ovest;Lombardia;MI;B448;1;15
Nord Ovest;Lombardia;BS;B450;15,5;76,22
Sud;Campania;NA;B452;7,15;8,28
Nord Ovest;Piemonte;AL;B453;0;3,5
Centro;Toscana;LU;B455;70,75;149,84
Nord Ovest;Piemonte;BI;B457;2,33;2
Isole;Sicilia;AG;B460;5,83;5
Nord Ovest;Lombardia;MI;B461;32,5;92
Nord Ovest;Piemonte;TO;B462;14;55,34
Nord Ovest;Piemonte;VB;B463;5,28;3,5
Nord Ovest;Piemonte;BI;B465;6;16
Sud;Molise;IS;B466;3;1
Nord Ovest;Piemonte;CN;B467;1;1
Centro;Marche;AN;B468;11,1;19,67
Nord Ovest;Piemonte;AT;B469;2;1,5
Centro;Marche;AN;B470;4,78;22,51
Nord Ovest;Lombardia;BG;B471;3;3,67
Centro;Lazio;RM;B472;1;0
Nord Ovest;Piemonte;NO;B473;36;166,34
Centro;Marche;MC;B474;19,68;38,67
Sud;Campania;SA;B476;15;5,44
Sud;Campania;CE;B477;2;6
Sud;Calabria;RC;B481;0;1
Nord Ovest;Piemonte;AL;B482;3;13,75
Nord Est;Friuli- Venezia Giulia;UD;B483;3,92;4
Nord Ovest;Lombardia;CR;B484;0;11,5
Nord Est;Veneto;VI;B485;14;124,5
Isole;Sicilia;AG;B486;14,7;4,33
Nord Ovest;Liguria;GE;B490;37,17;77,58
Nord Ovest;Valle d'Aosta;AO;B491;2;0
Sud;Campania;SA;B492;16,5;34,5
Nord Est;Veneto;VE;B493;5;51,95
Sud;Campania;CE;B494;2;1
Centro;Lazio;RM;B496;24;76
Centro;Toscana;GR;B497;9,66;8,5
Nord Ovest;Lombardia;CR;B498;0;4
Nord Est;Emilia-Romagna;RE;B499;9;72,48
Sud;Calabria;CS;B500;0;0
Nord Ovest;Lombardia;MI;B501;12;18,17
Nord Est;Emilia-Romagna;RE;B502;8,67;62,73
Centro;Umbria;PG;B504;15,11;14,47
Nord Ovest;Piemonte;VC;B505;3;9,5
Sud;Puglia;LE;B506;6,41;33
Centro;Toscana;FI;B507;39,96;452,52
Centro;Toscana;LI;B509;56,69;112,83
Nord Ovest;Piemonte;TO;B510;3,66;0
Nord Est;Veneto;VI;B511;1;4
Nord Ovest;Piemonte;TO;B512;1;7
Nord Ovest;Lombardia;CO;B513;16;48,29
Sud;Abruzzo;TE;B515;7,5;11,02
Sud;Calabria;RC;B516;1;3
Sud;Molise;CB;B519;149,24;279,13
Isole;Sicilia;AG;B520;13;12
Isole;Sicilia;TP;B521;8,2;3
Sud;Molise;CB;B522;3;0
Nord Est;Veneto;PD;B524;26,83;173,9
Sud;Abruzzo;AQ;B526;23;32,09
Centro;Lazio;LT;B527;1;2
Sud;Molise;CB;B528;5;10,16
Nord Ovest;Lombardia;SO;B530;25,2;39,38
Nord Est;Veneto;PD;B531;0;26,5
Isole;Sicilia;PA;B532;17,5;64,98
Isole;Sicilia;PA;B533;2;0
Centro;Marche;AP;B534;8,33;8
Isole;Sicilia;PA;B535;0,33;3
Nord Est;Friuli- Venezia Giulia;UD;B536;13;53,04
Isole;Sicilia;CL;B537;3;3
Nord Ovest;Liguria;GE;B538;8;18,5
Nord Est;Emilia-Romagna;MO;B539;21,49;103,18
Nord Ovest;Valle d'Aosta;AO;B540;2;6,2
Sud;Campania;BN;B541;0;0
Sud;Campania;BN;B542;0;1
Centro;Lazio;FR;B543;1;0
Sud;Molise;CB;B544;6,34;0
Nord Est;Veneto;VE;B546;7;81,1
Sud;Basilicata;PZ;B549;2;0
Sud;Molise;CB;B550;14,02;60
Nord Ovest;Liguria;GE;B551;35;36,5
Centro;Toscana;LI;B553;19,68;35,13
Nord Est;Veneto;VE;B554;7,5;137,21
Sud;Campania;SA;B555;1;0
Isole;Sicilia;PA;B556;0;5,47
Centro;Toscana;LU;B557;6;3
Nord Ovest;Liguria;IM;B559;30,67;20,33
Isole;Sicilia;CT;B561;5;33
Centro;Marche;MC;B562;0;1
Nord Est;Veneto;PD;B563;8;123,25
Nord Est;Veneto;PD;B564;1;34,66
Sud;Campania;NA;B565;8;9,5
Nord Est;Emilia-Romagna;MO;B566;8,12;45,61
Nord Ovest;Lombardia;PV;B567;0;12
Sud;Abruzzo;AQ;B569;1,5;4
Nord Est;Emilia-Romagna;BO;B572;18,83;11,03
Nord Ovest;Piemonte;CN;B573;10;30
Nord Est;Veneto;BL;B574;21,98;9,75
Centro;Lazio;RM;B576;9,27;8,27
Nord Est;Veneto;RO;B578;7;19,34
Sud;Basilicata;PZ;B580;0,33;0
Sud;Campania;CE;B581;0;3
Nord Est;Veneto;RO;B582;1;2
Sud;Puglia;FG;B584;2,08;4
Nord Ovest;Piemonte;BI;B586;25,67;69,56
Nord Ovest;Lombardia;PV;B587;7;17
Nord Ovest;Piemonte;TO;B588;8;20
Nord Est;Veneto;PD;B589;0;16
Sud;Campania;AV;B590;2;7
Sud;Calabria;RC;B591;1;0
Nord Ovest;Piemonte;TO;B592;24,5;88,09
Nord Ovest;Lombardia;MI;B593;41,5;172,43
Nord Ovest;Piemonte;AT;B594;36,06;74,98
Centro;Lazio;RI;B595;2;7,5
Centro;Lazio;VT;B597;10;6,5
Nord Est;Friuli- Venezia Giulia;PN;B598;14;40,25
Isole;Sicilia;AG;B602;48,22;59,24
Isole;Sicilia;SR;B603;0;17,17
Centro;Lazio;VT;B604;14,5;10,5
Nord Ovest;Piemonte;TO;B605;1;0
Sud;Abruzzo;AQ;B606;0;0
Sud;Calabria;CS;B607;2;1,5
Sud;Campania;SA;B608;2;0
Centro;Umbria;PG;B609;7;16
Nord Ovest;Piemonte;VB;B610;11;11
Nord Ovest;Lombardia;MN;B612;4;36,17
Nord Ovest;Lombardia;PV;B613;7,27;11,5
Nord Ovest;Piemonte;VB;B615;38,84;48,16
Sud;Puglia;LE;B616;2;0
Sud;Calabria;RC;B617;1;0
Nord Ovest;Lombardia;BG;B618;8,17;58,09
Sud;Puglia;BA;B619;35,74;108,95
Sud;Abruzzo;CH;B620;0;0
Nord Ovest;Piemonte;CN;B621;0;0
Sud;Abruzzo;AQ;B624;0;1
Centro;Toscana;PO;B626;10,5;19,15
Centro;Lazio;RI;B627;8;10
Nord Ovest;Piemonte;TO;B628;4,44;18,44
Nord Ovest;Piemonte;AL;B629;0;7
Sud;Molise;IS;B630;2;1
Centro;Lazio;RI;B631;5;11
Centro;Lazio;RM;B632;1,5;2
Nord Ovest;Piemonte;AT;B633;0;6
Nord Ovest;Lombardia;VA;B634;37,01;48,5
Centro;Lazio;RM;B635;1;0
Centro;Marche;PS;B636;5;2
Nord Ovest;Piemonte;TO;B637;7;8
Nord Ovest;Lombardia;CO;B639;177,37;486,06
Sud;Abruzzo;TE;B640;4;4,5
Nord Ovest;Lombardia;CO;B641;31,83;54,56
Nord Est;Veneto;VE;B642;65,46;411,21
Nord Est;Emilia-Romagna;PC;B643;4,5;35,67
Sud;Campania;SA;B644;31,06;25,5
Isole;Sicilia;PA;B645;13;19,7
Centro;Toscana;GR;B646;11,47;36,5
Centro;Toscana;PI;B647;20,84;33,42
Centro;Toscana;LU;B648;76,72;183,03
Centro;Lazio;RM;B649;16;60,5
Nord Ovest;Lombardia;CR;B650;0;27,67
Sud;Abruzzo;AQ;B651;2;4,25
Nord Ovest;Lombardia;CO;B653;40,5;72,71
Sud;Calabria;VV;B655;1;0
Sud;Abruzzo;AQ;B656;6,17;9
Sud;Abruzzo;AQ;B658;0;2
Isole;Sicilia;ME;B660;3,33;0
Nord Ovest;Lombardia;BG;B661;3;11,67
Nord Est;Veneto;BL;B662;17,33;52,12
Centro;Lazio;VT;B663;9,25;12
Nord Ovest;Lombardia;BS;B664;9;4
Isole;Sicilia;ME;B666;14,5;28,73
Sud;Campania;CE;B667;10,86;49,5
Centro;Toscana;LI;B669;6,5;39,98
Centro;Toscana;AR;B670;12,5;37,66
Nord Ovest;Lombardia;MI;B671;30,51;77,34
Sud;Abruzzo;AQ;B672;1;0
Sud;Campania;AV;B674;16,65;3,98
Isole;Sardegna;CA;B675;6,25;34,5
Nord Ovest;Lombardia;BS;B676;0;1
Sud;Abruzzo;AQ;B677;17,75;44,67
Nord Est;Veneto;TV;B678;6;26
Nord Ovest;Lombardia;CR;B679;0;5
Nord Ovest;Lombardia;CR;B680;0;3
Sud;Abruzzo;PE;B681;3;28,9
Sud;Molise;IS;B682;11,66;6,61
Centro;Toscana;FI;B684;12,41;63,46
Centro;Toscana;LI;B685;2;1
Nord Ovest;Lombardia;CR;B686;3;23,5
Centro;Lazio;RM;B687;2;3
Centro;Lazio;VT;B688;17,07;24,92
Nord Est;Emilia-Romagna;BO;B689;15,5;86,25
Sud;Puglia;LE;B690;0;3
Centro;Lazio;VT;B691;14,5;23,34
Nord Ovest;Piemonte;CN;B692;1;3
Centro;Toscana;AR;B693;3;3
Nord Ovest;Piemonte;VB;B694;3;1
Isole;Sicilia;ME;B695;8,33;5
Sud;Campania;NA;B696;13,42;1
Nord Ovest;Lombardia;BS;B698;6,2;65,4
Nord Ovest;Piemonte;AL;B701;8;8
Nord Ovest;Lombardia;BG;B703;27,91;126,53
Sud;Campania;CE;B704;0;2
Nord Ovest;Piemonte;TO;B705;12;21,17
Sud;Campania;AV;B706;4,57;6
Nord Ovest;Piemonte;AT;B707;0;1
Nord Ovest;Piemonte;BI;B708;3;3
Nord Est;Veneto;VR;B709;28,04;87,66
Nord Ovest;Lombardia;BG;B710;12;36,5
Nord Ovest;Lombardia;BS;B711;22,5;116,9
Sud;Campania;CE;B715;32,5;67,68
Sud;Puglia;BA;B716;24,54;138,34
Sud;Calabria;CZ;B717;4;0
Sud;Calabria;RC;B718;1;0
Nord Ovest;Piemonte;CN;B719;33,93;73,83
Nord Ovest;Piemonte;CN;B720;3;12,67
Sud;Abruzzo;PE;B722;12,03;4,67
Sud;Puglia;FG;B724;4;29
Sud;Abruzzo;AQ;B725;0;3
Nord Ovest;Liguria;GE;B726;18;28
Centro;Marche;AP;B727;3;6
Nord Ovest;Lombardia;MI;B729;91,03;190,58
Nord Ovest;Lombardia;CO;B730;14,83;16,94
Nord Ovest;Lombardia;BG;B731;29,47;190,24
Nord Ovest;Lombardia;VA;B732;2,33;28,5
Nord Ovest;Piemonte;TO;B733;2;14
Nord Ovest;Liguria;IM;B734;5;1
Centro;Lazio;VT;B735;2;10
Nord Ovest;Piemonte;AL;B736;3;11
Isole;Sardegna;CA;B738;17,33;77,33
Sud;Campania;NA;B740;1;6,5
Nord Ovest;Lombardia;PV;B741;3,5;12,83
Nord Ovest;Lombardia;CO;B742;9;46,25
Sud;Basilicata;PZ;B743;1;0
Nord Est;Veneto;TV;B744;24,1;133,28
Isole;Sardegna;CA;B745;10,17;18,67
Nord Ovest;Liguria;SV;B748;15;36
Nord Ovest;Piemonte;VC;B752;1;1
Nord Ovest;Lombardia;VA;B754;46,5;237,7
Nord Ovest;Piemonte;CN;B755;3;8
Sud;Calabria;RC;B756;0;0
Sud;Calabria;CZ;B758;2;0
Sud;Campania;NA;B759;22,91;58,81
Centro;Toscana;LU;B760;8,78;1
Nord Ovest;Piemonte;TO;B762;11;5
Nord Ovest;Lombardia;LC;B763;3;10,14
Nord Ovest;Piemonte;AL;B765;0;1
Sud;Calabria;RC;B766;0;0
Nord Ovest;Piemonte;VC;B767;4;13,5
Nord Ovest;Piemonte;VC;B768;1;13
Nord Ovest;Piemonte;AL;B769;0;3
Sud;Calabria;KR;B771;1;1
Isole;Sardegna;SS;B772;0;0
Sud;Calabria;CS;B774;8;7
Sud;Campania;AV;B776;0;4,6
Nord Ovest;Piemonte;TO;B777;24,34;76
Nord Ovest;Lombardia;CO;B778;10;43,11
Sud;Campania;CE;B779;4,56;10
Isole;Sicilia;PA;B780;29;20
Sud;Campania;CE;B781;14,78;11,67
Nord Ovest;Piemonte;VC;B782;0;1
Sud;Puglia;FG;B784;2,5;0
Nord Ovest;Lombardia;CO;B785;12,1;20
Isole;Sicilia;SR;B787;19;98,41
Nord Est;Friuli- Venezia Giulia;UD;B788;1;8,16
Isole;Sardegna;CA;B789;12,28;1
