Area;Regione;prov;COD_COM;NTN_2017_Uffici;NTN_2017_Negozi_Lab;NTN_2017_Depositi_Comm_Autorimesse;NTN_2017_TCO_B04;NTN_2017_TCO_D02;NTN_2017_TCO_D05;NTN_2017_TCO_D08;NTN_2017_PRO;NTN_2017_AGR
"Sud";"Campania";"NA";"B565";0,000000;2,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Emilia-Romagna";"MO";"B566";1,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,220000
"Nord Ovest";"Lombardia";"PV";"B567";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"B569";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Emilia-Romagna";"BO";"B572";0,000000;1,000000;4,530000;0,000000;0,000000;0,000000;0,000000;0,000000;3,750000
"Nord Ovest";"Piemonte";"CN";"B573";0,000000;5,000000;14,160000;0,000000;0,000000;0,000000;0,000000;2,000000;1,000000
"Nord Est";"Veneto";"BL";"B574";0,000000;0,000000;4,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"RM";"B576";0,000000;2,000000;5,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"RO";"B578";0,000000;1,000000;4,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Basilicata";"PZ";"B580";0,000000;1,000000;1,680000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Campania";"CE";"B581";0,000000;1,000000;2,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Est";"Veneto";"RO";"B582";0,000000;0,000000;1,000000;0,000000;0,000000;1,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"FG";"B584";0,000000;2,000000;11,670000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Nord Ovest";"Piemonte";"BI";"B586";0,000000;1,000000;15,000000;0,000000;0,000000;0,000000;0,000000;4,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"B587";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,330000
"Nord Ovest";"Piemonte";"TO";"B588";0,000000;1,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"PD";"B589";0,000000;7,000000;9,000000;0,000000;0,000000;0,000000;1,000000;0,000000;0,000000
"Sud";"Campania";"AV";"B590";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"RC";"B591";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"B592";0,000000;2,000000;1,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"B593";0,000000;3,000000;2,500000;0,000000;0,000000;0,000000;0,000000;3,000000;0,000000
"Nord Ovest";"Piemonte";"AT";"B594";0,000000;4,330000;18,490000;0,000000;0,000000;0,000000;1,000000;4,000000;0,000000
"Centro";"Lazio";"RI";"B595";0,000000;0,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"VT";"B597";0,000000;0,000000;5,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Friuli- Venezia Giulia";"PN";"B598";1,000000;0,000000;9,000000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"B599";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"AG";"B602";2,000000;13,500000;43,780000;0,000000;0,000000;1,000000;1,000000;6,000000;0,000000
"Isole";"Sicilia";"SR";"B603";1,000000;4,000000;9,250000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"VT";"B604";0,000000;0,000000;14,000000;0,000000;0,000000;0,000000;3,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"B605";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"B606";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CS";"B607";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"SA";"B608";0,000000;0,660000;2,310000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Umbria";"PG";"B609";0,000000;0,000000;7,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"VB";"B610";0,000000;2,000000;3,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"MN";"B612";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;2,000000;3,000000
"Nord Ovest";"Lombardia";"PV";"B613";0,000000;1,500000;3,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"VB";"B615";1,000000;3,000000;9,330000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"LE";"B616";0,000000;0,000000;0,670000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"RC";"B617";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"BG";"B618";0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Puglia";"BA";"B619";0,000000;8,000000;35,770000;0,000000;1,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Abruzzo ";"CH";"B620";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Nord Ovest";"Piemonte";"CN";"B621";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"B624";0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"PO";"B626";0,000000;0,000000;8,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Centro";"Lazio";"RI";"B627";0,000000;0,000000;4,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"B628";0,000000;0,000000;7,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"AL";"B629";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Molise";"IS";"B630";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"RI";"B631";0,000000;3,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"RM";"B632";0,000000;1,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"AT";"B633";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"VA";"B634";1,000000;11,000000;13,040000;0,000000;0,000000;0,000000;0,000000;1,010000;0,000000
"Centro";"Lazio";"RM";"B635";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Marche";"PS";"B636";0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"B637";0,000000;0,000000;3,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"B639";12,000000;17,830000;49,580000;0,000000;0,000000;1,000000;2,700000;18,750000;1,000000
"Sud";"Abruzzo ";"TE";"B640";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"B641";0,000000;2,000000;5,500000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Est";"Veneto";"VE";"B642";4,000000;28,080000;7,250000;4,000000;2,000000;0,000000;11,500000;8,110000;0,000000
"Nord Est";"Emilia-Romagna";"PC";"B643";0,000000;1,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"SA";"B644";0,000000;12,000000;29,000000;0,000000;0,000000;0,000000;3,000000;2,000000;1,000000
"Isole";"Sicilia";"PA";"B645";0,000000;0,000000;6,280000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"GR";"B646";0,000000;6,000000;4,000000;0,000000;1,000000;0,000000;0,000000;0,000000;1,060000
"Centro";"Toscana";"PI";"B647";1,000000;3,000000;6,000000;0,000000;0,000000;0,000000;1,000000;1,000000;0,000000
"Centro";"Toscana";"LU";"B648";4,000000;24,600000;96,960000;0,000000;0,000000;0,000000;7,000000;15,160000;0,000000
"Centro";"Lazio";"RM";"B649";5,000000;3,000000;20,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CR";"B650";0,000000;1,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"B651";0,000000;1,000000;2,250000;0,000000;0,000000;0,000000;1,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"B653";1,000000;0,000000;4,200000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"VV";"B655";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"B656";0,000000;0,500000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"B658";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"B660";1,000000;1,500000;5,280000;0,000000;0,000000;0,000000;0,000000;0,000000;0,990000
"Nord Ovest";"Lombardia";"BG";"B661";0,000000;1,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"BL";"B662";0,000000;2,000000;16,820000;0,000000;0,000000;0,000000;1,000000;0,000000;0,000000
"Centro";"Lazio";"VT";"B663";0,000000;1,000000;11,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"BS";"B664";0,000000;2,000000;9,190000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"B666";0,000000;4,000000;15,080000;0,000000;0,000000;0,000000;2,000000;2,000000;0,000000
"Sud";"Campania";"CE";"B667";0,000000;2,000000;10,830000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Centro";"Toscana";"LI";"B669";0,000000;8,000000;4,000000;0,000000;0,040000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"AR";"B670";0,000000;5,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"B671";0,000000;1,000000;1,000000;0,000000;0,000000;0,000000;1,000000;1,170000;0,000000
"Sud";"Abruzzo ";"AQ";"B672";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"AV";"B674";0,000000;0,450000;8,000000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Isole";"Sardegna";"CA";"B675";0,000000;4,000000;4,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"BS";"B676";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"B677";0,000000;1,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"TV";"B678";0,000000;2,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CR";"B679";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;3,250000;0,000000
"Nord Ovest";"Lombardia";"CR";"B680";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,500000
"Sud";"Abruzzo ";"PE";"B681";0,000000;1,000000;2,310000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Molise";"IS";"B682";0,000000;0,000000;1,330000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"FI";"B684";2,000000;4,000000;19,340000;0,000000;0,000000;0,000000;0,000000;1,000000;2,000000
"Centro";"Toscana";"LI";"B685";1,000000;1,000000;0,750000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CR";"B686";0,000000;2,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"RM";"B687";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"VT";"B688";1,000000;2,000000;7,500000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Est";"Emilia-Romagna";"BO";"B689";0,000000;2,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;4,860000
"Sud";"Puglia";"LE";"B690";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"VT";"B691";0,000000;0,000000;15,890000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"B692";0,000000;0,000000;0,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Toscana";"AR";"B693";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"VB";"B694";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"ME";"B695";3,000000;3,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"NA";"B696";0,000000;6,440000;1,630000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"BS";"B698";0,330000;0,000000;2,440000;0,000000;0,000000;0,000000;0,000000;6,000000;1,330000
"Nord Ovest";"Piemonte";"AL";"B701";0,000000;2,000000;5,000000;0,000000;0,000000;0,000000;0,000000;2,000000;1,000000
"Nord Ovest";"Lombardia";"BG";"B703";0,000000;7,000000;6,330000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Campania";"CE";"B704";0,000000;0,060000;4,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"B705";0,000000;1,000000;9,750000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Campania";"AV";"B706";0,000000;0,560000;0,280000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"AT";"B707";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"BI";"B708";0,000000;0,000000;0,500000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"VR";"B709";3,000000;5,000000;22,300000;0,000000;0,000000;0,000000;0,000000;3,000000;1,000000
"Nord Ovest";"Lombardia";"BG";"B710";0,000000;2,000000;3,500000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Lombardia";"BS";"B711";4,000000;5,000000;13,830000;0,000000;0,000000;0,000000;0,000000;7,000000;0,000000
"Sud";"Campania";"CE";"B715";1,000000;16,670000;10,660000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"BA";"B716";1,000000;7,290000;11,340000;0,000000;0,000000;0,000000;2,000000;2,000000;0,000000
"Sud";"Calabria";"CZ";"B717";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;8,000000;0,000000
"Sud";"Calabria";"RC";"B718";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"B719";0,000000;0,000000;12,000000;0,000000;0,000000;0,000000;1,000000;1,000000;1,000000
"Nord Ovest";"Piemonte";"CN";"B720";1,000000;0,000000;9,880000;0,000000;0,000000;0,000000;0,000000;2,500000;0,000000
"Sud";"Abruzzo ";"PE";"B722";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"FG";"B724";2,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Abruzzo ";"AQ";"B725";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Liguria";"GE";"B726";0,000000;1,000000;4,000000;0,000000;0,000000;0,000000;0,000000;11,250000;0,000000
"Centro";"Marche";"AP";"B727";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"B729";5,000000;13,670000;20,630000;0,000000;0,000000;0,000000;0,000000;6,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"B730";1,000000;1,000000;6,000000;0,000000;0,000000;0,000000;1,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"BG";"B731";3,000000;5,500000;5,080000;0,000000;0,000000;0,000000;0,000000;6,000000;1,000000
"Nord Ovest";"Lombardia";"VA";"B732";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"B733";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Liguria";"IM";"B734";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Lazio";"VT";"B735";0,000000;0,000000;5,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000
"Nord Ovest";"Piemonte";"AL";"B736";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;4,000000;0,000000
"Isole";"Sardegna";"CA";"B738";3,000000;5,000000;4,250000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Lombardia";"MN";"B739";0,000000;1,000000;1,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Campania";"NA";"B740";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"PV";"B741";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,170000
"Nord Ovest";"Lombardia";"CO";"B742";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Sud";"Basilicata";"PZ";"B743";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"TV";"B744";0,000000;4,000000;7,500000;0,000000;0,000000;0,000000;0,000000;4,000000;0,000000
"Isole";"Sardegna";"CA";"B745";3,780000;8,120000;3,330000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Liguria";"SV";"B748";0,000000;2,000000;5,080000;0,000000;0,000000;0,000000;3,000000;0,000000;0,000000
"Nord Est";"Veneto";"PD";"B749";0,000000;1,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"VC";"B752";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"VA";"B754";2,000000;6,500000;11,170000;0,000000;0,000000;0,000000;1,000000;2,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"B755";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"RC";"B756";0,000000;1,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CZ";"B758";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"NA";"B759";0,000000;4,170000;11,530000;0,000000;0,000000;0,000000;0,000000;2,000000;0,000000
"Centro";"Toscana";"LU";"B760";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"B762";0,000000;0,000000;7,000000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Lombardia";"LC";"B763";0,000000;0,250000;1,150000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"AL";"B765";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"RC";"B766";0,000000;0,670000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"VC";"B767";0,000000;0,000000;8,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"VC";"B768";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;3,000000;2,000000;0,000000
"Nord Ovest";"Piemonte";"AL";"B769";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"KR";"B771";0,000000;0,000000;6,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sardegna";"SS";"B772";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CS";"B774";0,000000;0,000000;3,390000;0,000000;0,000000;0,000000;0,000000;0,360000;0,000000
"Sud";"Campania";"AV";"B776";0,000000;1,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"B777";0,000000;2,000000;17,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"B778";0,000000;4,000000;4,000000;0,000000;0,000000;0,000000;0,000000;0,080000;0,000000
"Sud";"Campania";"CE";"B779";1,110000;1,830000;6,160000;0,000000;0,000000;0,000000;0,000000;9,000000;0,000000
"Isole";"Sicilia";"PA";"B780";0,000000;6,000000;19,310000;0,000000;0,000000;0,000000;4,000000;6,000000;0,000000
"Sud";"Campania";"CE";"B781";1,000000;2,000000;6,890000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Piemonte";"VC";"B782";0,000000;1,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Puglia";"FG";"B784";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"CO";"B785";2,000000;0,900000;2,010000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Isole";"Sicilia";"SR";"B787";1,000000;6,500000;20,600000;0,000000;0,000000;0,000000;1,000000;3,000000;1,000000
"Nord Est";"Friuli- Venezia Giulia";"UD";"B788";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;1,000000;1,000000
"Isole";"Sardegna";"CA";"B789";0,000000;3,000000;2,780000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Calabria";"CZ";"B790";0,000000;0,000000;2,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"TO";"B791";3,000000;3,000000;31,500000;0,000000;0,000000;0,000000;5,000000;5,000000;2,660000
"Sud";"Puglia";"LE";"B792";0,000000;2,000000;9,780000;0,000000;0,000000;0,000000;0,000000;1,000000;0,000000
"Centro";"Toscana";"PO";"B794";0,000000;11,000000;8,500000;0,000000;0,000000;0,000000;0,000000;4,000000;0,000000
"Nord Est";"Veneto";"PD";"B795";4,000000;2,000000;8,000000;0,000000;0,000000;0,000000;2,000000;4,000000;1,000000
"Nord Ovest";"Lombardia";"VA";"B796";0,000000;2,000000;3,000000;0,000000;1,000000;0,000000;0,000000;1,000000;0,000000
"Nord Ovest";"Lombardia";"MI";"B798";0,000000;10,000000;7,000000;0,000000;0,000000;0,000000;1,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"BG";"B801";0,000000;2,000000;5,080000;0,000000;0,000000;0,000000;0,000000;5,000000;1,000000
"Sud";"Calabria";"CS";"B802";0,000000;0,000000;3,000000;0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Lombardia";"BG";"B803";0,000000;0,000000;1,000000;0,000000;0,000000;0,000000;0,000000;0,020000;0,000000
"Isole";"Sicilia";"ME";"B804";0,000000;3,000000;10,900000;0,000000;0,000000;0,000000;0,000000;3,000000;0,000000
"Nord Ovest";"Lombardia";"VA";"B805";2,000000;6,500000;10,800000;0,000000;0,000000;0,000000;4,000000;9,000000;0,000000
