Area;Regione;prov;2017_CodCom;NTN 2017 fino a 50 mq;NTN  2017 50 -| 85 mq;NTN  2017 85 -| 115 mq;NTN  2017 115 -| 145 mq;NTN   2017 oltre 145 mq;NTN 2017
"Nord Ovest";"Piemonte";"CN";"C046";0,000000;2,000000;6,000000;8,000000;5,670000;21,670000
"Nord Ovest";"Piemonte";"AT";"C047";0,000000;2,000000;3,250000;2,000000;10,000000;17,250000
"Nord Ovest";"Piemonte";"TO";"C048";0,000000;5,990000;2,000000;2,000000;6,000000;15,990000
"Nord Ovest";"Piemonte";"AT";"C049";2,000000;10,000000;8,000000;10,000000;14,000000;44,000000
"Nord Ovest";"Lombardia";"PV";"C050";1,000000;1,000000;0,000000;1,000000;0,500000;3,500000
"Isole";"Sicilia";"ME";"C051";3,000000;4,380000;2,000000;2,380000;3,000000;14,760000
"Nord Ovest";"Lombardia";"MI";"C052";1,000000;16,500000;31,200000;14,170000;17,830000;80,700000
"Nord Ovest";"Lombardia";"PV";"C053";0,000000;11,050000;23,550000;20,000000;11,250000;65,850000
"Nord Ovest";"Lombardia";"BS";"C055";1,000000;17,900000;23,670000;20,000000;21,040000;83,610000
"Nord Est";"Veneto";"VI";"C056";0,000000;6,000000;4,000000;6,000000;5,330000;21,330000
"Nord Est";"Veneto";"PD";"C057";0,000000;1,000000;1,310000;1,560000;3,000000;6,870000
"Sud";"Campania";"AV";"C058";0,000000;0,000000;1,000000;0,000000;1,000000;2,000000
"Nord Ovest";"Lombardia";"MN";"C059";0,000000;5,000000;1,500000;1,000000;5,580000;13,080000
"Centro";"Marche";"AN";"C060";1,000000;7,500000;12,500000;10,500000;7,500000;39,000000
"Nord Ovest";"Liguria";"SV";"C063";0,000000;1,000000;0,000000;0,010000;0,000000;1,010000
"Nord Ovest";"Piemonte";"AT";"C064";0,000000;0,000000;0,000000;1,500000;0,380000;1,880000
"Nord Est";"Emilia-Romagna";"RA";"C065";4,000000;17,580000;35,270000;15,880000;21,430000;94,160000
"Sud";"Molise";"CB";"C066";0,000000;2,000000;0,000000;0,000000;0,000000;2,000000
"Isole";"Sicilia";"PA";"C067";1,000000;8,180000;9,580000;4,080000;9,850000;32,690000
"Sud";"Campania";"SA";"C069";2,000000;3,000000;1,000000;0,000000;0,000000;6,000000
"Centro";"Marche";"AP";"C070";0,000000;0,170000;0,000000;0,000000;5,170000;5,340000
"Nord Ovest";"Lombardia";"BS";"C072";1,000000;10,000000;15,720000;5,860000;8,450000;41,030000
"Nord Est";"Veneto";"TV";"C073";1,000000;1,220000;3,000000;2,500000;11,000000;18,720000
"Isole";"Sicilia";"PA";"C074";0,000000;5,000000;16,330000;27,000000;16,000000;64,330000
"Nord Est";"Emilia-Romagna";"BO";"C075";1,000000;9,250000;5,750000;3,000000;5,830000;24,830000
"Nord Ovest";"Lombardia";"MN";"C076";0,000000;12,500000;3,500000;6,000000;10,170000;32,170000
"Nord Est";"Veneto";"VR";"C078";6,000000;25,500000;41,660000;24,530000;29,500000;127,190000
"Nord Ovest";"Lombardia";"BG";"C079";2,000000;25,000000;30,000000;19,500000;12,750000;89,250000
"Centro";"Marche";"PS";"C080";0,000000;4,000000;0,000000;3,000000;1,000000;8,000000
"Nord Ovest";"Piemonte";"CN";"C081";0,000000;1,000000;1,670000;0,000000;1,500000;4,170000
"Sud";"Molise";"IS";"C082";1,110000;0,500000;0,830000;0,000000;0,000000;2,440000
"Sud";"Abruzzo ";"AQ";"C083";0,000000;4,250000;0,750000;0,000000;1,000000;6,000000
"Centro";"Toscana";"GR";"C085";3,000000;11,000000;15,170000;11,010000;12,000000;52,180000
"Nord Est";"Emilia-Romagna";"BO";"C086";1,000000;2,000000;4,000000;2,500000;4,000000;13,500000
"Nord Ovest";"Lombardia";"CR";"C089";0,000000;0,000000;0,000000;0,000000;1,170000;1,170000
"Sud";"Abruzzo ";"AQ";"C090";0,000000;0,000000;0,000000;1,000000;0,000000;1,000000
"Isole";"Sicilia";"CT";"C091";5,000000;4,000000;1,670000;2,330000;5,220000;18,220000
"Centro";"Marche";"AP";"C093";0,000000;4,000000;24,500000;7,500000;6,490000;42,490000
"Isole";"Sicilia";"ME";"C094";0,000000;0,500000;0,000000;3,000000;1,000000;4,500000
"Sud";"Abruzzo ";"AQ";"C096";15,000000;57,000000;31,500000;7,000000;3,250000;113,750000
"Sud";"Campania";"CE";"C097";0,000000;0,000000;1,000000;0,000000;4,830000;5,830000
"Centro";"Lazio";"RI";"C098";2,500000;2,160000;0,000000;1,000000;1,000000;6,660000
"Centro";"Marche";"AN";"C100";4,000000;29,500000;37,900000;27,510000;22,500000;121,410000
"Centro";"Toscana";"FI";"C101";6,000000;46,150000;39,500000;24,900000;20,670000;137,220000
"Centro";"Toscana";"AR";"C102";0,500000;3,710000;5,500000;6,000000;3,750000;19,460000
"Centro";"Lazio";"LT";"C104";5,000000;3,990000;4,500000;3,000000;6,380000;22,870000
"Sud";"Campania";"AV";"C105";0,000000;0,000000;0,000000;1,000000;0,000000;1,000000
"Sud";"Campania";"BN";"C106";0,960000;1,500000;3,000000;0,000000;1,000000;6,460000
"Nord Est";"Emilia-Romagna";"MO";"C107";24,000000;130,100000;129,790000;59,170000;52,030000;395,090000
"Sud";"Calabria";"CS";"C108";0,000000;2,000000;8,000000;11,000000;15,500000;36,500000
"Nord Ovest";"Liguria";"IM";"C110";0,000000;3,500000;0,000000;0,000000;1,500000;5,000000
"Nord Est";"Veneto";"TV";"C111";11,000000;74,810000;85,670000;45,640000;93,120000;310,240000
"Centro";"Toscana";"PI";"C113";1,500000;18,000000;26,420000;22,000000;25,080000;93,000000
"Sud";"Abruzzo ";"CH";"C114";3,000000;5,330000;2,000000;1,000000;4,160000;15,490000
"Nord Ovest";"Lombardia";"CR";"C115";0,000000;4,000000;0,000000;1,000000;1,000000;6,000000
"Centro";"Lazio";"RM";"C116";4,000000;43,000000;13,170000;8,330000;12,000000;80,500000
"Centro";"Umbria";"TR";"C117";0,000000;3,000000;6,000000;0,000000;5,500000;14,500000
"Nord Ovest";"Lombardia";"MN";"C118";1,000000;13,000000;14,250000;30,000000;25,250000;83,500000
"Nord Est";"Veneto";"VI";"C119";0,000000;8,000000;14,670000;10,170000;17,500000;50,340000
"Sud";"Basilicata";"PZ";"C120";3,000000;1,000000;1,000000;0,000000;1,000000;6,000000
"Nord Est";"Emilia-Romagna";"BO";"C121";0,000000;3,500000;26,830000;12,440000;5,220000;47,990000
"Nord Est";"Veneto";"RO";"C122";0,000000;0,000000;0,000000;0,000000;2,000000;2,000000
"Sud";"Abruzzo ";"CH";"C123";0,000000;0,000000;0,000000;1,000000;0,000000;1,000000
"Sud";"Campania";"SA";"C125";11,670000;61,750000;31,170000;11,280000;17,610000;133,480000
"Sud";"Abruzzo ";"AQ";"C126";2,000000;3,000000;1,500000;1,500000;0,670000;8,670000
"Nord Ovest";"Piemonte";"AT";"C127";0,000000;4,000000;0,670000;3,000000;7,000000;14,670000
"Sud";"Abruzzo ";"TE";"C128";0,000000;6,000000;7,530000;11,670000;7,000000;32,200000
"Sud";"Campania";"NA";"C129";61,610000;111,290000;108,920000;71,640000;52,320000;405,780000
"Isole";"Sicilia";"TP";"C130";28,840000;68,130000;56,640000;34,940000;44,120000;232,670000
"Nord Ovest";"Piemonte";"TO";"C133";2,000000;20,670000;17,000000;14,000000;29,830000;83,500000
"Sud";"Puglia";"BA";"C134";14,750000;37,920000;49,130000;31,500000;30,670000;163,970000
"Isole";"Sicilia";"PA";"C135";3,000000;5,000000;4,500000;5,000000;6,000000;23,500000
"Sud";"Puglia";"TA";"C136";23,520000;60,850000;43,340000;33,210000;33,420000;194,340000
"Nord Ovest";"Piemonte";"AL";"C137";0,000000;0,000000;0,000000;1,000000;0,000000;1,000000
"Nord Ovest";"Lombardia";"VA";"C139";17,800000;81,590000;43,500000;19,000000;20,500000;182,390000
"Nord Ovest";"Piemonte";"CN";"C140";1,000000;0,000000;0,000000;1,000000;1,000000;3,000000
"Nord Est";"Emilia-Romagna";"RE";"C141";3,000000;42,750000;41,000000;15,160000;28,280000;130,190000
"Nord Ovest";"Piemonte";"AL";"C142";0,000000;0,000000;0,000000;0,000000;2,500000;2,500000
"Nord Ovest";"Liguria";"IM";"C143";3,000000;6,110000;4,920000;1,780000;0,000000;15,810000
"Nord Est";"Emilia-Romagna";"PC";"C145";1,000000;19,250000;15,030000;8,920000;22,160000;66,360000
"Centro";"Toscana";"GR";"C147";0,000000;1,000000;3,000000;2,890000;1,500000;8,390000
"Nord Ovest";"Piemonte";"AL";"C148";0,000000;2,000000;2,000000;7,250000;25,430000;36,680000
"Nord Ovest";"Piemonte";"NO";"C149";0,000000;0,000000;0,000000;0,000000;2,000000;2,000000
"Centro";"Marche";"AN";"C152";0,000000;0,000000;4,000000;0,750000;1,830000;6,580000
"Nord Ovest";"Lombardia";"CR";"C153";3,000000;19,000000;25,000000;26,500000;11,510000;85,010000
"Nord Ovest";"Piemonte";"AT";"C154";0,000000;0,000000;0,000000;0,000000;2,000000;2,000000
"Nord Ovest";"Piemonte";"BI";"C155";0,000000;0,000000;1,000000;3,000000;2,000000;6,000000
"Nord Ovest";"Piemonte";"AL";"C156";0,000000;2,000000;0,000000;0,000000;0,000000;2,000000
"Nord Ovest";"Lombardia";"PV";"C157";0,000000;1,000000;1,000000;1,000000;2,000000;5,000000
"Nord Ovest";"Piemonte";"AL";"C158";6,000000;10,000000;4,000000;4,500000;8,000000;32,500000
"Nord Ovest";"Piemonte";"AL";"C160";0,000000;1,000000;0,000000;0,000000;3,500000;4,500000
"Nord Ovest";"Piemonte";"AT";"C161";0,000000;0,000000;0,000000;0,000000;1,500000;1,500000
"Nord Ovest";"Piemonte";"AL";"C162";0,000000;0,010000;3,000000;0,080000;4,250000;7,340000
"Nord Ovest";"Piemonte";"CN";"C165";0,000000;1,000000;0,000000;1,000000;5,000000;7,000000
"Nord Ovest";"Piemonte";"NO";"C166";13,000000;28,750000;28,000000;13,170000;26,750000;109,670000
"Nord Ovest";"Piemonte";"CN";"C167";0,000000;1,000000;0,000000;0,000000;0,000000;1,000000
"Sud";"Abruzzo ";"TE";"C169";0,000000;2,000000;0,000000;1,000000;0,000000;3,000000
"Centro";"Toscana";"SI";"C172";1,000000;8,000000;7,250000;10,600000;11,250000;38,100000
"Nord Ovest";"Piemonte";"CN";"C173";0,000000;1,000000;0,000000;2,000000;7,000000;10,000000
"Centro";"Toscana";"PI";"C174";2,000000;9,500000;5,330000;3,000000;2,500000;22,330000
"Sud";"Molise";"CB";"C175";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Ovest";"Piemonte";"CN";"C176";0,000000;1,000000;0,000000;0,000000;0,000000;1,000000
"Centro";"Lazio";"FR";"C177";2,000000;3,000000;2,000000;5,000000;2,000000;14,000000
"Sud";"Campania";"CE";"C178";0,000000;1,000000;0,000000;0,000000;1,000000;2,000000
"Nord Ovest";"Lombardia";"VA";"C181";7,000000;9,500000;8,830000;4,250000;6,450000;36,030000
"Nord Ovest";"Lombardia";"PV";"C184";0,000000;1,500000;3,000000;1,000000;1,000000;6,500000
"Nord Est";"Emilia-Romagna";"BO";"C185";2,000000;32,000000;24,000000;6,000000;9,500000;73,500000
"Nord Ovest";"Lombardia";"SO";"C186";0,000000;0,000000;0,000000;1,500000;2,000000;3,500000
"Nord Ovest";"Lombardia";"LC";"C187";0,000000;16,000000;0,720000;2,000000;2,000000;20,720000
"Sud";"Campania";"NA";"C188";4,000000;7,000000;11,000000;7,000000;9,000000;38,000000
"Nord Est";"Veneto";"TV";"C190";2,000000;9,130000;9,840000;2,000000;22,670000;45,640000
"Nord Ovest";"Lombardia";"MN";"C195";0,000000;8,000000;3,500000;9,500000;12,670000;33,670000
"Sud";"Molise";"CB";"C197";0,000000;3,000000;2,000000;1,000000;2,000000;8,000000
"Sud";"Puglia";"FG";"C198";1,400000;4,330000;4,200000;3,000000;4,000000;16,930000
"Sud";"Basilicata";"PZ";"C199";1,000000;0,000000;5,000000;2,750000;1,000000;9,750000
"Sud";"Molise";"IS";"C200";0,000000;0,000000;1,000000;0,000000;0,000000;1,000000
"Sud";"Basilicata";"PZ";"C201";0,000000;1,000000;0,000000;1,000000;0,000000;2,000000
"Sud";"Puglia";"FG";"C202";2,330000;3,000000;1,000000;0,000000;0,000000;6,330000
"Centro";"Lazio";"RM";"C203";5,750000;16,110000;19,000000;5,750000;2,000000;48,610000
"Nord Est";"Emilia-Romagna";"BO";"C204";11,000000;104,250000;79,250000;23,500000;26,500000;244,500000
"Nord Ovest";"Piemonte";"CN";"C205";1,000000;0,000000;2,000000;0,500000;0,000000;3,500000
"Nord Ovest";"Lombardia";"CO";"C206";0,000000;1,000000;0,000000;1,000000;2,220000;4,220000
"Nord Est";"Veneto";"RO";"C207";0,000000;5,030000;3,500000;10,500000;9,000000;28,030000
"Nord Ovest";"Lombardia";"BS";"C208";3,000000;52,500000;41,500000;10,000000;15,000000;122,000000
"Sud";"Basilicata";"PZ";"C209";4,000000;2,000000;4,000000;0,000000;0,000000;10,000000
"Isole";"Sicilia";"ME";"C210";0,000000;3,000000;3,000000;0,000000;0,000000;6,000000
"Sud";"Campania";"CE";"C211";1,000000;2,500000;2,000000;0,000000;1,000000;6,500000
"Nord Ovest";"Lombardia";"PV";"C213";0,000000;3,000000;3,000000;1,000000;3,000000;10,000000
"Nord Ovest";"Piemonte";"CN";"C214";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Nord Est";"Veneto";"RO";"C215";0,000000;2,000000;4,500000;4,000000;6,000000;16,500000
"Nord Est";"Friuli- Venezia Giulia";"PN";"C217";0,000000;0,000000;1,000000;1,000000;1,000000;3,000000
"Nord Est";"Emilia-Romagna";"RE";"C218";0,000000;7,000000;13,000000;5,000000;16,000000;41,000000
"Nord Est";"Emilia-Romagna";"RE";"C219";6,660000;22,360000;31,750000;19,900000;16,590000;97,260000
"Nord Ovest";"Lombardia";"CO";"C220";0,000000;1,000000;4,000000;0,000000;2,500000;7,500000
"Sud";"Puglia";"FG";"C222";0,000000;0,000000;0,000000;1,670000;0,000000;1,670000
"Centro";"Lazio";"FR";"C223";0,000000;2,000000;1,000000;0,000000;0,000000;3,000000
"Centro";"Lazio";"RI";"C224";1,000000;1,000000;0,750000;3,040000;2,000000;7,790000
"Nord Est";"Veneto";"VR";"C225";4,000000;70,050000;56,500000;24,500000;41,920000;196,970000
"Nord Ovest";"Piemonte";"AT";"C226";0,000000;0,000000;1,500000;0,110000;7,670000;9,280000
"Centro";"Toscana";"SI";"C227";6,000000;27,750000;16,500000;18,670000;24,750000;93,670000
"Nord Ovest";"Lombardia";"LO";"C228";1,000000;2,000000;1,000000;0,000000;6,840000;10,840000
"Nord Ovest";"Piemonte";"AL";"C229";0,000000;1,000000;0,000000;0,250000;2,000000;3,250000
"Nord Ovest";"Piemonte";"AT";"C230";0,000000;1,000000;1,000000;1,000000;5,000000;8,000000
"Sud";"Campania";"SA";"C231";3,000000;3,000000;3,000000;7,000000;4,830000;20,830000
"Nord Ovest";"Piemonte";"AT";"C232";0,000000;5,000000;9,000000;10,100000;8,670000;32,770000
"Sud";"Campania";"SA";"C235";1,000000;0,000000;1,830000;1,000000;1,920000;5,750000
"Centro";"Toscana";"LU";"C236";1,670000;5,890000;9,300000;7,650000;10,250000;34,760000
"Centro";"Lazio";"RM";"C237";3,000000;15,000000;11,500000;5,670000;10,500000;45,670000
"Nord Ovest";"Liguria";"SP";"C240";0,640000;8,230000;18,460000;11,330000;20,640000;59,300000
"Nord Ovest";"Piemonte";"TO";"C241";1,000000;2,000000;0,000000;1,000000;2,000000;6,000000
"Nord Est";"Emilia-Romagna";"MO";"C242";2,000000;50,750000;48,670000;28,800000;40,000000;170,220000
"Nord Ovest";"Piemonte";"AL";"C243";0,000000;2,500000;11,500000;4,500000;7,000000;25,500000
"Centro";"Toscana";"PI";"C244";0,000000;4,000000;5,000000;7,500000;3,000000;19,500000
"Sud";"Campania";"BN";"C245";1,000000;3,000000;0,000000;1,000000;2,000000;7,000000
"Sud";"Molise";"IS";"C246";2,000000;3,040000;2,670000;0,000000;1,000000;8,710000
"Sud";"Molise";"IS";"C247";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Centro";"Marche";"AN";"C248";0,000000;2,000000;3,300000;5,500000;5,330000;16,130000
"Sud";"Campania";"BN";"C250";2,000000;1,000000;0,000000;1,000000;1,000000;5,000000
"Centro";"Marche";"MC";"C251";0,000000;3,000000;7,580000;5,170000;6,000000;21,750000
"Centro";"Umbria";"PG";"C252";0,000000;3,000000;3,000000;6,670000;5,000000;17,670000
"Nord Ovest";"Piemonte";"AT";"C253";2,490000;1,000000;3,000000;1,000000;3,500000;10,990000
"Nord Ovest";"Lombardia";"BG";"C255";3,000000;5,500000;6,000000;5,000000;5,500000;25,000000
"Sud";"Campania";"SA";"C259";13,220000;10,000000;29,330000;24,940000;24,350000;101,840000
"Nord Est";"Emilia-Romagna";"PC";"C261";5,500000;28,500000;32,420000;30,000000;30,880000;127,300000
"Sud";"Campania";"SA";"C262";4,000000;2,000000;3,670000;3,000000;1,000000;13,670000
"Centro";"Toscana";"AR";"C263";1,500000;1,000000;6,380000;0,500000;4,700000;14,080000
"Nord Est";"Emilia-Romagna";"BO";"C265";9,670000;52,830000;56,330000;21,000000;37,000000;176,830000
"Centro";"Lazio";"RM";"C266";0,000000;1,000000;0,000000;0,000000;0,000000;1,000000
"Centro";"Marche";"MC";"C267";0,670000;0,000000;0,000000;0,000000;0,000000;0,670000
"Centro";"Lazio";"RI";"C268";5,000000;1,500000;2,000000;0,000000;3,000000;11,500000
"Centro";"Lazio";"VT";"C269";3,000000;3,750000;2,580000;5,000000;3,000000;17,330000
"Sud";"Molise";"IS";"C270";0,000000;1,000000;1,000000;0,000000;0,000000;2,000000
"Sud";"Basilicata";"PZ";"C271";1,000000;0,000000;1,000000;0,000000;0,000000;2,000000
"Isole";"Sardegna";"SS";"C272";30,750000;62,500000;17,000000;4,880000;5,250000;120,380000
"Nord Ovest";"Lombardia";"VA";"C273";0,000000;8,000000;3,000000;2,000000;2,500000;15,500000
"Nord Ovest";"Piemonte";"AL";"C274";0,000000;1,000000;0,000000;0,000000;1,000000;2,000000
"Isole";"Sicilia";"AG";"C275";10,000000;5,000000;21,110000;14,000000;2,250000;52,360000
"Nord Ovest";"Liguria";"SV";"C276";0,000000;2,000000;0,000000;0,000000;0,000000;2,000000
"Sud";"Abruzzo ";"AQ";"C278";0,000000;1,000000;1,000000;0,000000;0,000000;2,000000
"Sud";"Abruzzo ";"AQ";"C279";2,000000;2,000000;0,000000;0,000000;0,220000;4,220000
"Sud";"Campania";"BN";"C280";0,000000;0,000000;1,330000;0,000000;2,000000;3,330000
"Nord Ovest";"Valle d'Aosta";"AO";"C282";0,000000;4,000000;4,000000;3,000000;1,000000;12,000000
"Sud";"Campania";"AV";"C283";0,000000;0,000000;1,000000;0,000000;1,000000;2,000000
"Sud";"Campania";"BN";"C284";0,000000;1,000000;1,220000;1,000000;1,000000;4,220000
"Sud";"Calabria";"RC";"C285";5,000000;12,000000;16,330000;5,000000;2,000000;40,330000
"Isole";"Sicilia";"TP";"C286";18,000000;41,140000;65,500000;41,860000;39,460000;205,960000
"Nord Est";"Emilia-Romagna";"MO";"C287";1,000000;23,500000;18,000000;16,500000;20,820000;79,820000
"Nord Est";"Emilia-Romagna";"PC";"C288";3,000000;9,000000;18,000000;13,330000;10,000000;53,330000
"Centro";"Umbria";"TR";"C289";0,000000;0,000000;3,000000;6,000000;5,000000;14,000000
"Nord Ovest";"Lombardia";"CR";"C290";0,000000;0,000000;0,000000;0,000000;0,000000;0,000000
"Sud";"Campania";"CE";"C291";11,000000;64,670000;106,000000;86,890000;74,960000;343,520000
"Nord Est";"Emilia-Romagna";"BO";"C292";10,000000;67,670000;78,420000;16,170000;23,000000;195,260000
"Nord Ovest";"Lombardia";"BS";"C293";11,220000;37,500000;33,000000;21,670000;20,500000;123,890000
"Nord Ovest";"Valle d'Aosta";"AO";"C294";7,340000;8,170000;11,000000;5,000000;5,000000;36,510000
"Nord Est";"Emilia-Romagna";"BO";"C296";2,000000;8,330000;16,390000;6,250000;13,000000;45,970000
"Isole";"Sicilia";"CT";"C297";3,000000;10,500000;9,250000;1,900000;6,730000;31,380000
"Sud";"Abruzzo ";"CH";"C298";0,000000;1,000000;3,000000;1,000000;1,000000;6,000000
"Nord Ovest";"Lombardia";"CO";"C299";0,670000;6,670000;3,330000;2,000000;3,000000;15,670000
"Nord Ovest";"Lombardia";"VA";"C300";3,330000;24,340000;22,670000;19,170000;18,000000;87,510000
"Sud";"Calabria";"CS";"C301";2,000000;2,000000;3,000000;1,000000;3,500000;11,500000
"Nord Ovest";"Liguria";"GE";"C302";0,000000;1,000000;5,190000;1,500000;8,800000;16,490000
"Centro";"Toscana";"LU";"C303";0,000000;0,000000;1,000000;0,000000;2,890000;3,890000
"Nord Ovest";"Lombardia";"LO";"C304";0,000000;6,750000;16,500000;5,500000;9,670000;38,420000
"Sud";"Campania";"SA";"C306";0,000000;0,000000;0,000000;1,000000;0,000000;1,000000
"Nord Ovest";"Piemonte";"TO";"C307";0,000000;6,500000;13,500000;17,000000;29,000000;66,000000
"Sud";"Abruzzo ";"PE";"C308";0,000000;0,000000;0,670000;1,000000;1,000000;2,670000
"Centro";"Umbria";"PG";"C309";10,000000;36,670000;41,200000;20,950000;37,180000;146,000000
"Centro";"Toscana";"GR";"C310";27,330000;60,620000;46,870000;18,000000;16,670000;169,490000
"Sud";"Abruzzo ";"TE";"C311";0,000000;1,000000;3,000000;0,500000;2,000000;6,500000
"Nord Ovest";"Lombardia";"MN";"C312";9,000000;67,500000;71,360000;41,670000;45,400000;234,930000
"Centro";"Toscana";"SI";"C313";3,000000;6,500000;2,500000;8,500000;7,500000;28,000000
"Nord Ovest";"Piemonte";"CN";"C314";0,000000;0,000000;1,000000;2,000000;3,000000;6,000000
"Centro";"Lazio";"VT";"C315";1,500000;10,000000;5,000000;3,420000;1,000000;20,920000
"Sud";"Abruzzo ";"TE";"C316";0,000000;3,660000;3,500000;1,000000;3,000000;11,160000
"Nord Ovest";"Piemonte";"CN";"C317";0,000000;0,000000;0,000000;0,000000;1,000000;1,000000
"Centro";"Toscana";"AR";"C318";1,000000;0,000000;3,330000;4,000000;5,000000;13,330000
"Centro";"Toscana";"AR";"C319";0,500000;20,500000;17,500000;12,030000;21,390000;71,920000
"Centro";"Marche";"AP";"C321";0,000000;0,500000;2,280000;2,000000;1,000000;5,780000
"Sud";"Abruzzo ";"TE";"C322";1,000000;0,000000;2,000000;1,000000;4,920000;8,920000
"Nord Ovest";"Piemonte";"CN";"C323";1,000000;0,000000;1,000000;1,000000;4,000000;7,000000
"Nord Ovest";"Lombardia";"BG";"C324";8,670000;34,830000;13,830000;8,000000;4,000000;69,330000
"Nord Ovest";"Lombardia";"SO";"C325";0,000000;4,000000;0,000000;2,120000;0,000000;6,120000
"Nord Est";"Friuli- Venezia Giulia";"UD";"C327";0,000000;5,000000;3,000000;3,000000;9,500000;20,500000
"Nord Ovest";"Lombardia";"LO";"C329";0,000000;6,000000;13,200000;7,000000;5,830000;32,030000
"Nord Ovest";"Lombardia";"BS";"C330";0,000000;0,000000;0,000000;2,000000;0,000000;2,000000
"Centro";"Marche";"AP";"C331";0,780000;6,780000;1,480000;4,000000;5,000000;18,040000
"Nord Ovest";"Lombardia";"BS";"C332";0,750000;16,500000;22,500000;18,640000;26,800000;85,190000
"Sud";"Puglia";"LE";"C334";3,000000;1,930000;1,000000;1,800000;2,160000;9,890000
"Sud";"Puglia";"LE";"C335";1,000000;1,670000;1,500000;3,500000;3,060000;10,730000
"Sud";"Puglia";"LE";"C336";4,000000;18,860000;13,370000;14,150000;6,500000;56,880000
"Nord Ovest";"Lombardia";"BG";"C337";0,000000;4,750000;2,000000;0,000000;0,000000;6,750000
"Centro";"Lazio";"FR";"C338";0,000000;4,000000;1,000000;4,000000;7,830000;16,830000
"Nord Est";"Emilia-Romagna";"FO";"C339";8,000000;8,000000;7,680000;5,670000;16,170000;45,520000
"Centro";"Lazio";"FR";"C340";1,000000;3,000000;3,960000;0,000000;6,000000;13,960000
"Isole";"Sicilia";"AG";"C341";3,000000;5,000000;3,000000;2,170000;1,000000;14,170000
"Isole";"Sicilia";"EN";"C342";17,170000;24,760000;45,500000;49,920000;37,000000;174,350000
"Nord Ovest";"Lombardia";"VA";"C343";1,000000;8,000000;13,000000;5,000000;8,500000;35,500000
