Area;Regione;Provincia;2023_CodCom;NTN_2023_Uffici;NTN_2023_Negozi_Lab;NTN_2023_Depositi_Comm_Autorimesse;NTN_2023_TCO_B04;NTN_2023_TCO_D02;NTN_2023_TCO_D05;NTN_2023_TCO_D08;NTN_2023_PRO;NTN_2023_AGR
Nord Ovest;Lombardia;PV;I230;0;0;6,18;0;0;0;0;0,5;0
Centro;Toscana;PI;I232;1;10,34;27,96;0;0;0;1;7;0
Sud;Campania;CE;I233;0;10;16,5;0;0;0;0;4;0
Sud;Campania;CE;I234;6;18,79;33,28;0;0;0;0;2;0
Nord Ovest;Lombardia;PV;I236;0,5;0;3,5;0;0;0;0;2,5;0
Nord Ovest;Lombardia;PV;I237;0;4;13;0;0;0;0;0;1
Sud;Molise;IS;I238;0;0;1;0;0;0;0;0;0
Isole;Sicilia;CT;I240;0;2;19,5;0;0;0;1;0;1
Nord Est;Veneto;VE;I242;0;5;18,49;0;0;0;0;4;0
Nord Ovest;Lombardia;LC;I243;0;1;5,77;0;0;0;0;0;0
Sud;Abruzzo;CH;I244;0;0;5;0;0;0;1;4;0
Sud;Campania;CE;I247;0;2;5;0;0;0;0;0;3
Nord Est;Friuli- Venezia Giulia;UD;I248;0;0;4;0;0;0;0;2;0
Nord Ovest;Piemonte;VB;I249;0;0;5,63;0;0;0;0;0;0
Centro;Marche;AN;I251;0;1,33;7,22;0;0;0;0;0;1,5
Sud;Campania;SA;I253;0;2;4;0;0;0;1;0;0
Isole;Sicilia;ME;I254;0;2;1;0;0;0;0;0;0
Centro;Lazio;RM;I255;1;4,67;19,4;0;0;0;2;0;0
Centro;Lazio;FR;I256;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;I258;0;2;7;0;0;0;0;3;0
Nord Est;Veneto;VR;I259;3,94;3,66;17,89;0;0;0;0;8,51;1
Sud;Campania;SA;I260;0;0;3;0;0;0;0;0;0
Sud;Campania;CE;I261;0;2,75;6,33;0;0;0;0;0;0
Sud;Campania;NA;I262;1;10,25;21,55;0;0;0;1;8;0
Centro;Umbria;PG;I263;0;1;1,33;0;0;0;0;0;0
Sud;Campania;AV;I264;0;2;1,83;0;0;0;0;0;0
Centro;Lazio;FR;I265;0;0;1;0;0;0;0;0;0
Sud;Calabria;CZ;I266;0;0;1;0;0;0;0;0;0
Isole;Sardegna;CA;I271;0;0;0;0;0;0;0;0;0
Sud;Campania;CE;I273;0;1,5;0;0;0;0;0;0;0
Nord Ovest;Lombardia;LO;I274;6;17;16,83;0;0;0;0;3;2
Nord Est;Veneto;PD;I275;1;3;10;0;0;0;0;5;0
Nord Ovest;Lombardia;PV;I276;0;0;3;0;0;0;0;2;0
Sud;Campania;BN;I277;0;0;3;0;0;0;0;0;0
Sud;Campania;SA;I278;0;0;1;0;0;0;0;0;0
Sud;Campania;AV;I279;0;0,67;1;0;0;0;0;0;0
Sud;Campania;AV;I280;0;0;0;0;0;0;0;0;0
Sud;Campania;AV;I281;0;1;14;0;0;0;0;1;0
Sud;Molise;IS;I282;0;0;1;0;0;0;0;1;0
Isole;Sicilia;ME;I283;0;1;2;0;0;0;0;0;0
Centro;Lazio;RM;I284;0;1;8;0;0;0;1;0;0
Centro;Marche;MC;I286;0;1;3,33;0;0;0;0;0;0
Centro;Marche;PS;I287;0;0;9,25;0;0;0;0;1;2,32
Sud;Basilicata;PZ;I288;0;0;1;0;0;0;0;0;0
Sud;Molise;CB;I289;0;0;0;0;0;0;0;0;0
Isole;Sicilia;AG;I290;0;0;1,5;0;0;0;0;0;0
Isole;Sicilia;TP;I291;4;2;28,44;0;0;1;0;4;0
Nord Est;Veneto;VR;I292;0;0;14,87;0;0;0;0;3;2,5
Sud;Campania;NA;I293;6;11,69;24,16;0;0;0;3;6;0
Isole;Sardegna;CA;I294;1;4;8;0;1;0;0,5;0;0
Nord Ovest;Piemonte;TO;I296;0;4,5;10;0;0;0;0;3;0
Isole;Sardegna;OR;I298;0;0;0;0;0;0;0;0;0
Sud;Campania;NA;I300;0;5,8;22;0;0;0;2;2;0
Sud;Campania;AV;I301;0;0;4,5;0;0;0;0;0;0
Centro;Lazio;FR;I302;0;2;2;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RN;I304;8;9,5;14,71;0;0;0;3;7;2
Sud;Basilicata;PZ;I305;0;2;12,66;0;0;0;0,25;0,25;0
Sud;Campania;CE;I306;0;10;29,34;0;0;0;0;2;0
Sud;Campania;SA;I307;0;4;11;0;0;0;0;0;0
Sud;Calabria;KR;I308;0;0;4;0;0;0;0;1;0
Sud;Calabria;CS;I309;0;0;6,63;0;0;0;0;2;1
Nord Est;Emilia-Romagna;FO;I310;0;1;1;0;0;0;0;2;0
Isole;Sicilia;ME;I311;0;4;13,5;0;0;0;0;0,02;0
Isole;Sardegna;SS;I312;3;10,33;5,63;0;2;0;0;0;0
Isole;Sicilia;CT;I314;1;3;17,47;0;0;0;0;0;2
Centro;Marche;AP;I315;0;1;5;0;0;0;0;0;0,17
Nord Ovest;Piemonte;CN;I316;0;2;1;0;0;0;0;0;0
Sud;Campania;SA;I317;0;6;17,81;0;0;0;2;2;0
Sud;Abruzzo;TE;I318;3;4;9;0;0;0;2;3;0
Nord Est;Veneto;PD;I319;0;1;5;0;0;0;0;2,1;1
Sud;Molise;CB;I320;0;0;1,68;0;0;0;0;0;0
Centro;Lazio;FR;I321;0;4;5,17;0;0;0;3;0;0
Sud;Calabria;CZ;I322;0;0;3;0;0;0;0;0;0
Centro;Marche;AP;I324;1;14,66;32;0;0;0;2;12,33;6
Sud;Abruzzo;AQ;I326;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;I327;0;3,96;10,33;0;0;0;2;3;0
Isole;Sicilia;ME;I328;0;0;2;0;0;0;0;0;0
Isole;Sardegna;NU;I329;2;12,7;10,92;0;1;0;0;0;0
Sud;Puglia;BA;I330;8;13,5;65,94;0;0;0;0;4;1,08
Sud;Abruzzo;PE;I332;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;I333;0;1,9;6;0;0;0;0;0;0
Sud;Abruzzo;CH;I335;2;0;4;0;0;0;0;2;0
Sud;Abruzzo;AQ;I336;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;I337;2;2;13;0;0;0;4;3;5
Centro;Lazio;LT;I339;0;11,01;12,5;0;0;0;0;3;0
Sud;Calabria;RC;I341;0;0;1;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RE;I342;1;10;9,5;0;0;0;1;7;1
Centro;Marche;PS;I344;0;1;0;0;0;0;3;5;0
Nord Ovest;Liguria;GE;I346;0;0;14,88;0;0;0;0;1;0
Nord Est;Veneto;BL;I347;0;0;4;0;0;0;0;0;0
Sud;Abruzzo;TE;I348;0,33;0,5;8,66;0;0;0;0;1;0
Sud;Calabria;VV;I350;0;2;2,5;0;0;0;0;0;0
Centro;Lazio;FR;I351;0;0;0;0;0;0;0;0;0
Centro;Lazio;RM;I352;0;0;6;0;0;0;0;1;0
Nord Est;Veneto;VI;I353;1;3;9,5;0;0;0;0;2;0
Isole;Sicilia;AG;I356;0;1;15,49;0;0;0;0;0;0
Sud;Campania;AV;I357;0;0;2;0;0;0;0;0;0
Sud;Calabria;CS;I359;0;0;3;0;0;0;0;0;0
Sud;Abruzzo;AQ;I360;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;I361;0;1;4,5;0;0;0;0;0;0
Nord Ovest;Lombardia;LO;I362;0;0;4;0;0;0;0;0;1
Nord Ovest;Liguria;SP;I363;0;6;8,39;0;0;0;0;12,57;0
Centro;Lazio;FR;I364;0;0;0;0;0;0;0;0;0
Nord Ovest;Liguria;IM;I365;0;0;3;0;6;0;0;2;0
Nord Ovest;Piemonte;CN;I367;0;4;17,5;0;0;0;1;0;3,66
Nord Ovest;Liguria;GE;I368;0;1;6;0;0;0;0;0;0
Isole;Sicilia;ME;I370;0;3;7,13;0;0;0;0;0;0
Sud;Calabria;RC;I371;0;0;1;0;3;0;0;0;0
Nord Ovest;Piemonte;CN;I372;0;0;10;0;0;0;0;0;0
Nord Est;Veneto;VE;I373;3;6,5;11,5;0;0;0;0;1;0
Isole;Sardegna;OR;I374;0;0;1;0;0;0;0;0;0
Nord Est;Veneto;PD;I375;1;0;4,42;0;0;0;0;0;2
Sud;Abruzzo;PE;I376;0;0;8;0;0;0;0;2;0
Sud;Campania;SA;I377;0;2;6,5;0;0;0;0;0;0
Centro;Umbria;TR;I381;0;1;8;0;0;0;0;0;1
Nord Est;Veneto;TV;I382;12;12;14,56;0;0;0;1;7;0
Isole;Sardegna;OR;I384;0;1;4,5;0;0;0;0;0;0
Sud;Calabria;CS;I388;0;3;2;0;0;0;0;0;0
Sud;Abruzzo;AQ;I389;0;2;1;0;0;0;0;1;0
Centro;Toscana;LI;I390;0;2,16;10,03;0;0;0;1;2;0,08
Sud;Campania;NA;I391;0;1;13,67;0;0;0;1;0;0
Nord Est;Veneto;BL;I392;0,25;3,25;6,43;0;0;0;0;1;0
Sud;Calabria;CZ;I393;0;1;1;0;0;0;0;0;0
Sud;Abruzzo;CH;I394;0;2,33;7;0;0;0;0;0;0
Sud;Puglia;BR;I396;0;6;28,32;0;1;0;0;3;0
Centro;Lazio;RM;I400;0;2;11,5;0;0;0;0;0;0
Nord Est;Veneto;VI;I401;0;1;10,88;0;0;0;0;2;0
Isole;Sardegna;CA;I402;1;1,5;6;0;0;0;0;2;0
Nord Est;Friuli- Venezia Giulia;PN;I403;1;5,13;19,85;0;0,29;0,24;6;10,1;0
Nord Est;Friuli- Venezia Giulia;UD;I405;0;0;6,5;0;0;0;0;0,13;0
Isole;Sicilia;TP;I407;0;1;6,23;0;1,44;0;1;0;0
Centro;Lazio;FR;I408;0;4;1;0;0;0;0;1;0
Nord Ovest;Lombardia;MI;I409;2;6;4,8;0;0;0;0;2;0
Sud;Campania;SA;I410;0;1;4;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;I412;3;8;8;0;0;0;1;10;0
Nord Est;Veneto;VR;I414;0;1;5,63;0;0;0;0;0,12;0
Nord Ovest;Lombardia;MI;I415;0;1;3;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;I416;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;TV;I417;1;5;10;0;0;0;0;5;1
Nord Est;Veneto;PD;I418;5;6,5;6,5;0;0;0;0;1;0
Isole;Sicilia;ME;I420;0;0;2,75;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;I421;0;1;7,33;0;0;0;0;1;0
Sud;Campania;SA;I422;0;4;13,39;0;0;0;1;0;0
Sud;Calabria;CS;I423;0;2;14,05;0;0;0;0;2;0
Centro;Lazio;RM;I424;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;VI;I425;3;3;11,44;1;0;0;0;5,07;0,66
Sud;Basilicata;PZ;I426;0;1;1,08;0;0;0;0;0;0
Isole;Sardegna;CA;I428;0;1;1,5;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;I429;0;0;0;0;0;0;0;0;0
Nord Est;Veneto;VI;I430;0;0;6,31;0;0;0;0;3;3
Nord Ovest;Piemonte;AL;I432;0;1;4;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;I433;10;20,75;14,66;0;0;0;0;15,39;0
Nord Est;Emilia-Romagna;PC;I434;0;3;4;0;0;0;0;0;4
Nord Est;Veneto;TV;I435;0;0;6,67;0;0;0;0;2;0
Centro;Marche;MC;I436;0;4;10,2;0;0;0;0;1;0
Nord Ovest;Lombardia;BG;I437;3;6;10,03;0;0;1;0;1;0
Sud;Campania;SA;I438;1;20,5;31,23;0;0;0;3;12;0
Nord Ovest;Lombardia;VA;I441;26;37,21;33,75;0;0;0;7;19,46;0
Nord Ovest;Valle d'Aosta;AO;I442;0;2;8,98;0;0;0;0;1;1
Isole;Sardegna;CA;I443;3;1;1;0;0;0;0;1;0
Nord Est;Emilia-Romagna;FO;I444;0;1;0,33;0;0;0;0;2;6,51
Centro;Toscana;SI;I445;1;4;6,62;0;0;0;0;1;0,5
Nord Ovest;Lombardia;PV;I447;0;0;2;0;0;0;1;0;0
Isole;Sardegna;NU;I448;0;0;1;0;0;0;0;0;3
Nord Ovest;Liguria;SP;I449;2,53;15,62;13,7;0;0;1;14;7,33;0
Sud;Campania;SA;I451;0;4,5;7;0;0;0;0;0;0
Isole;Sardegna;SS;I452;37;110,82;143,08;1;0;2;15;33;2
Nord Ovest;Liguria;SV;I453;0;0;11,91;0;1;0;1;0;0
Centro;Toscana;LI;I454;0;1,25;4;0;0;0;0;0;0
Sud;Campania;BN;I455;0;2;2;0;0;0;0;0;0
Sud;Basilicata;PZ;I457;0;1;6;0;0;0;0;0;0
Nord Est;Emilia-Romagna;RN;I460;1;0;3;0;0;0;0;5,22;0
Centro;Marche;AN;I461;1;7;23,5;0;0;0;0;5;4
Nord Est;Emilia-Romagna;MO;I462;31;35,5;50,29;0;0;0;8;22,53;0
Sud;Calabria;CZ;I463;1;8;17;0;0;0;2;0;0
Nord Est;Friuli- Venezia Giulia;UD;I464;0;0;4,22;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;I465;0;1;0;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;I466;0;2,5;3,97;0;0;0;1;2,02;0
Sud;Puglia;TA;I467;0;10,5;28,33;0;0;0;0;7;0
Sud;Calabria;KR;I468;0;1;1,5;0;0;0;0;0;0
Sud;Campania;NA;I469;0;8,6;23,31;0;0;0;3;1;0
Nord Ovest;Piemonte;CN;I470;6;10,88;38,84;0;0;1;1;4;2,26
Sud;Campania;AV;I471;0;0;4;0;0;0;0;0;0
Nord Est;Emilia-Romagna;FO;I472;2;9;13,14;0;1;0;0,5;3,29;1,75
Nord Est;Emilia-Romagna;MO;I473;3;4,5;11,25;0;0;0;4;3;2
Nord Ovest;Liguria;GE;I475;0;3;3,25;0;0;0;1;0;0
Nord Ovest;Lombardia;BS;I476;0;0;6;0;0;0;0;0;0
Isole;Sicilia;ME;I477;0;1;1;0;0;0;0;0;0
Nord Est;Friuli- Venezia Giulia;UD;I478;0;0;3;0;0;0;0;0;0
Nord Ovest;Liguria;SV;I480;15,5;44,75;39,29;0;7;2;7;7,09;0,33
Sud;Abruzzo;PE;I482;0;2;0,1;0;0;0;0;0;0
Sud;Campania;SA;I483;0;21,5;47,47;0;0;0;1;4;0
Nord Ovest;Piemonte;CN;I484;0;0;1;0;0;0;0;0;0
Sud;Calabria;CS;I485;0;0;1;0;0;0;0;0;0
Sud;Campania;SA;I486;0;0;0,92;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;I487;0;0;2;0;0;0;0;1;0
Sud;Calabria;CS;I489;0;8;14,55;0;1;0;0;1;0
Nord Ovest;Piemonte;TO;I490;0;1;10;0;0;0;0;4;1
Isole;Sicilia;ME;I492;0;0;2;0;0;0;0;0;0
Sud;Campania;AV;I493;0;0;0;0;0;0;0;0;0
Sud;Calabria;KR;I494;0;0;3,83;0;0;0;0,5;7,5;0
Nord Est;Emilia-Romagna;RE;I496;5;14,5;27,67;0;0;0;1;8;2
Nord Ovest;Lombardia;CR;I497;0;1;4;0;0;0;0;1;0
Nord Ovest;Lombardia;CR;I498;0;0;0;0;0;0;0;0;0
Centro;Lazio;RI;I499;0;2;4,5;0;0;0;0;1;0
Sud;Abruzzo;AQ;I501;0;0;6,5;0;0;0;0;0;0,5
Isole;Sardegna;OR;I503;0;0;4;0;0;0;0;0;0
Centro;Toscana;GR;I504;0;4;16;0;0;1;0;0;5
Nord Ovest;Lombardia;BG;I506;0;3;12,83;0;0;0;2;4,25;0
Sud;Molise;IS;I507;0;0;1,67;0;0;0;0;0;0
Centro;Toscana;GR;I510;2;1;10;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;I511;0;0;2;0;1;0;1;1;0
Nord Ovest;Piemonte;CN;I512;0;2;5;0;0;0;0;0;1
Sud;Abruzzo;CH;I520;1;0;8;0;0;0;1;0;0
Centro;Umbria;PG;I522;0;0;3;0;0;0;0;1;0
Centro;Umbria;PG;I523;0;1;1;0;0;0;0;0;0
Sud;Abruzzo;CH;I526;0;0;7;0;0;0;0;0;0
Nord Est;Veneto;VI;I527;0;0;4;0;0;0;0;0;1
Nord Ovest;Lombardia;CO;I529;0;0;5,5;0;0;0;0;2;0
Nord Ovest;Lombardia;BG;I530;1;4,66;11,3;0;0;0;0;6;0
Nord Est;Veneto;VI;I531;21,5;36;43,43;1;0;0;2;27,02;0
Nord Ovest;Lombardia;MN;I532;1;1;4;0;0;0;0;0;0
Isole;Sicilia;AG;I533;1;14,17;55,19;0;3,7;0;15;8;0
Isole;Sicilia;PA;I534;0;0;2,25;0;0;0;0;0;1
Isole;Sicilia;RG;I535;0,5;5,5;46,82;0;1;0;1;3;3
Sud;Calabria;RC;I536;0;1;0;0;0;0;0;0;0
Sud;Calabria;RC;I537;0;1,2;4;0;0;0;0;0;0
Isole;Sicilia;PA;I538;0;0;0,86;0;0;0;0;0;0
Nord Ovest;Piemonte;TO;I539;0;0;9;0;0;0;0;0;0
Sud;Campania;NA;I540;0;1;9;0;0;0;0;2;0
Isole;Sicilia;PA;I541;0;0;6;0;0;0;0;2;0
Sud;Abruzzo;AQ;I543;0;0;0;0;0;0;0;1;0
Nord Ovest;Piemonte;VC;I544;0;0;2;0;0;0;0;0;0
Nord Ovest;Piemonte;VC;I545;0;0;0;0;0;0;0;1;0
Sud;Abruzzo;AQ;I546;0;1;2,75;0;0;0;1;4;0
Isole;Sicilia;CT;I548;0;10,22;21,63;0;0;0;0;0;0
Sud;Puglia;LE;I549;0;4;4;0;0;0;0;0;0
Nord Est;Veneto;VE;I551;4;9;25,75;0;0;0;6;15;0,6
Sud;Abruzzo;AQ;I553;1;6,34;9,42;0;0;0;3;1;0
Nord Ovest;Piemonte;AT;I555;0;0;3;0;0;0;0;2;0
Nord Ovest;Liguria;IM;I556;0;0;2;0;0;0;0;0;0
Sud;Abruzzo;AQ;I558;0;0;2,75;0;0;0;0;0;0
Sud;Puglia;LE;I559;0;0,5;3;0;0;0;0;3;0
Nord Ovest;Lombardia;LO;I561;0;0;3;0;0;0;0;1;0
Nord Est;Friuli- Venezia Giulia;UD;I562;0;1;9;0;0;0;0;3;0,5
Nord Est;Veneto;BL;I563;2;2;10,66;0;0;0;2;5;0
Isole;Sardegna;OR;I564;0;1;2;0;0;0;0;1;0
Isole;Sardegna;SS;I565;0;1;2;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;I566;2;9,63;13;0;0;0;1;0,04;0
Nord Ovest;Lombardia;BG;I567;0;0,22;5,2;0;0;0;0;0;0
Centro;Marche;MC;I569;0;0;5,5;0;0;0;0;0;0
Isole;Sardegna;CA;I570;0;1;1;0;0;0;0;0;0
Centro;Toscana;GR;I571;0;2;4;0;0;0;0;0;1
Centro;Lazio;RM;I573;0;5;9,32;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;I577;32;36,5;20,65;0;0;0;19,27;11,06;0
Nord Est;Veneto;TV;I578;0;3;5,83;0;0;1;0;1;0
Isole;Sardegna;CA;I580;10,5;11;23,3;0;0;0;1;3;0
Centro;Lazio;RI;I581;0;2;4;0;0;0;0;0;0
Isole;Sardegna;CA;I582;0;0;1;0;0;0;0;0;0
Centro;Umbria;PG;I585;0;0;2,33;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;I588;1;1,67;8;0;0;0;1;1;0
Sud;Calabria;CZ;I589;0;0;0;0;0;0;0;0;0
Sud;Calabria;CZ;I590;0;6;16,25;0;0;0;0;0;0
Nord Est;Veneto;BL;I592;0;0;0,87;0;0;0;0;2;0
Nord Est;Veneto;VR;I594;0;0;3,33;0;0;0;0;0;1,5
Nord Est;Veneto;PD;I595;1;17,35;12,84;0;1;0;0;12;0
Nord Ovest;Lombardia;BG;I597;0;2;9;0;0;0;0;0;0
Isole;Sardegna;SS;I598;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;PV;I599;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;I600;0;1;2;0;0;0;1;0;0
Centro;Toscana;GR;I601;0;0;11;0;0;0;0;0;2
Nord Ovest;Lombardia;MI;I602;6;20,17;29,25;0;0;0;1;28,01;0
Isole;Sardegna;OR;I605;0;0;2,5;0;0;0;0;0;0
Sud;Campania;AV;I606;0;0;0;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;I607;0;0;1;0;0;0;0;2;0
Centro;Marche;AN;I608;21;48,44;66,09;0;2,13;0;3;7,03;4
Isole;Sardegna;OR;I609;0;0;3;0;0;0;0;0;0
Sud;Basilicata;PZ;I610;0;0,04;27,04;0;0;0;0;0;0
Nord Ovest;Lombardia;CO;I611;0;1;3,5;0;0;0;0;3;1
Nord Ovest;Lombardia;LO;I612;0;1;3,5;0;0;0;0;2;0
Isole;Sardegna;OR;I613;0;0;1;0;0;0;0;0;0
Isole;Sardegna;SS;I614;0;2;10,17;0;0;0;0;0;0
Isole;Sardegna;CA;I615;0;2,5;2;0;0;0;0;0;3
Sud;Molise;CB;I618;0;0;4;0;0;0;0;0,33;0
Nord Est;Friuli- Venezia Giulia;PN;I621;0;1;3;0;0;0;0;7,08;1
Centro;Toscana;LU;I622;7;21;13,98;0;0;0;2;3;0
Isole;Sardegna;CA;I624;0;0;5;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;I625;17;55;65,37;0;0;0;6;7,09;0
Nord Est;Veneto;BL;I626;0;0;5,5;0;0;0;0;0;0
Nord Ovest;Lombardia;CR;I627;0;2;0;0;0;0;0;0;1
Nord Ovest;Lombardia;BG;I628;6;19,17;37,2;0;0;2;3,32;3,88;0
Nord Ovest;Lombardia;BG;I629;0;0;9,49;0;0;0;0;0;0
Sud;Campania;AV;I630;0;2;13,77;0;0;0;0;0;0
Nord Ovest;Lombardia;BS;I631;0;5;4,5;0;0;0;0;1;0
Nord Ovest;Lombardia;MN;I632;0;7;16,5;0;0;0;0;1;3
Nord Ovest;Lombardia;BS;I633;4;7,5;18,66;0;1;0;1,02;1,06;3
Centro;Lazio;LT;I634;0;6;12;0;0;0;4;3;0,5
Nord Est;Veneto;TV;I635;0;4;9,5;0;0;0;0;4;2
Nord Ovest;Lombardia;SO;I636;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I637;0;0;1,5;0;0;0;0;0;0
Sud;Calabria;VV;I639;1;7,5;8,5;0;0;0;0;0;0
Nord Ovest;Liguria;GE;I640;0;3;21,5;0;0;0;0;5,33;0
Sud;Puglia;FG;I641;0;1;8;0;0;0;0;0;0
Sud;Calabria;CS;I642;0;0;1;0;0;0;0;0;0
Centro;Marche;AN;I643;1;6;9,5;0;4;0;1;14;3,67
Isole;Sicilia;CL;I644;0;5;7,28;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;I645;0;1;7;0;0;0;0;1;0
Nord Ovest;Piemonte;CN;I646;0;0;0;0;0;0;0;0;0
Isole;Sardegna;CA;I647;0;2;4;0;0;0;0;0;0
Sud;Campania;SA;I648;0;0;0;0;0;0;0;0;0
Sud;Abruzzo;PE;I649;0;0;3;0;0;0;0;0;0
Centro;Marche;MC;I651;0;1;1,86;0;0;0;0,13;0;0
Sud;Campania;NA;I652;0;0,5;4,45;0;1;0;0;0;0
Centro;Marche;AN;I653;0;2;6,33;0;0;0;0;4;1
Centro;Marche;PS;I654;0;1,32;1,5;0;0;0;0;0;0
Sud;Calabria;CZ;I655;0;0;1,5;0;0;0;0;0;0
Sud;Calabria;RC;I656;0;0;1;0;0;0;0;0;0
Nord Ovest;Piemonte;AL;I657;0;6,88;9,88;0;0;0;0;0;1
Nord Ovest;Piemonte;CN;I659;0;0;0;0;0;0;0;0;0
Centro;Toscana;PT;I660;1;11,5;7;0;0;0;1;9,83;1
Centro;Marche;MC;I661;0;0;7,66;0;0;0;0;0;0
Nord Ovest;Lombardia;MN;I662;0;2;4;0;0;0;0;0;1
Nord Ovest;Piemonte;VC;I663;0;0;11,5;0;0;0;0;0;1
Sud;Campania;SA;I666;0;4;6;0;0;0;0;0;0
Isole;Sardegna;CA;I667;0;2,5;2;0;0;0;0;0;0
Isole;Sardegna;NU;I668;0;0;1;0;0;0;0;0;0
Centro;Lazio;FR;I669;0;1;3,09;0;0;0;0;0;0
Sud;Calabria;CZ;I671;0;1;8;0;0;0;0;0;1
Nord Est;Veneto;BL;I673;0;0;10,25;0;0;0;0;0;0
Sud;Campania;CE;I676;3;24,67;40,85;0;1;0;0;2;0
Sud;Campania;SA;I677;0;0;0,98;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I678;0;0;0;0;0;0;0;0;0
Sud;Molise;IS;I679;0;0;1;0;0;0;0;0;0
Centro;Toscana;AR;I681;0;1;5,28;0;0;0;0;4;0,61
Sud;Molise;IS;I682;0;0;2;0;0;0;0;1;0
Nord Ovest;Lombardia;CR;I683;1;2;11,33;0;0;0;0;1;2,18
Centro;Toscana;FI;I684;11;30,62;27,59;0,06;3;0;1,01;24,23;0
Nord Est;Friuli- Venezia Giulia;PN;I686;0;4;10,42;0;0;0;0;0,86;0,83
Nord Ovest;Lombardia;VA;I688;3;11;20,58;0;1;0;0;3,33;0
Nord Est;Emilia-Romagna;MO;I689;0;2;8,03;0;0;0;0;0;2
Nord Ovest;Lombardia;MI;I690;28,5;93,06;55,4;0;1;0;8;8;0
Nord Ovest;Piemonte;TO;I692;4;3;2,57;0;1;0;1;0;0
Nord Ovest;Liguria;GE;I693;0;9;23,59;0;0;0;1,16;2;0
Isole;Sardegna;CA;I695;8,04;15,2;16,62;0;0;0;12,08;6,09;0
Nord Ovest;Lombardia;MI;I696;2;2;4;0;0;0;1;2;0
Centro;Lazio;FR;I697;0;0;0;0;0;0;0;0;0
Nord Ovest;Piemonte;AT;I698;0;0,5;6,01;0;0;0;0;0;0
Isole;Sardegna;CA;I699;1;2;4,05;1;0;0;0;0;0
Nord Ovest;Lombardia;MI;I700;6,5;27,51;14,4;0;0;0;2,5;27,12;0
Nord Ovest;Piemonte;TO;I701;0;0;2,5;0;0;0;0;3;0
Nord Ovest;Piemonte;TO;I702;0;2,98;15,96;0;0;0;0;1;0
Nord Ovest;Piemonte;TO;I703;6;25;33,89;1;0;0;13;31,5;0
Sud;Calabria;CZ;I704;0;0;3;0;0;0;0;2;0
Isole;Sardegna;CA;I705;0;0;0;0;0;0;0;0;0
Isole;Sardegna;NU;I706;0;0;0;0;0;0;0;1;0
Isole;Sardegna;NU;I707;0;0;2;0;0;0;0;0;0
Nord Ovest;Lombardia;MI;I709;2;11,2;32,54;0;0;0;0;3,03;0
Nord Ovest;Piemonte;AL;I711;0;0,66;5,83;0;0;0;0;0;0
Centro;Lazio;LT;I712;1;15,65;11,48;0;0;0;0;2,61;1
Centro;Lazio;FR;I716;0;0;10;0;0;0;0;0;0
Isole;Sardegna;OR;I717;0;0;0;0;0;0;0;0;0
Isole;Sardegna;OR;I718;0;0;0;0;0;0;0;0;0
Sud;Campania;SA;I720;0;5,33;6;0;0;0;0;0;0
Isole;Sardegna;OR;I721;0;0;0;0;0;0;0;0;0
Isole;Sicilia;AG;I723;0;4;9,25;0;0;0;0;0;0
Isole;Sardegna;CA;I724;0;0;0;0;0;0;0;0;0
Sud;Calabria;RC;I725;1;7,5;12;0;0;0;5;0;0
Centro;Toscana;SI;I726;18;48,19;52,92;1;2;0;6;7;0
Centro;Umbria;PG;I727;0;2;6,58;0;0;0;0;0;0
Centro;Toscana;FI;I728;2;21;14,6;0;0;0;2;3;0
Isole;Sardegna;NU;I730;0;0;0;0;0;0;0;0;0,67
Isole;Sardegna;SS;I732;0;1;1;0;0;0;0;1;0
Isole;Sardegna;CA;I734;0;3;0;0;0;0;0;1;0
Isole;Sardegna;CA;I735;0;0;0;0;0;0;0;0;1
