Area;Regione;Provincia;2023_CodCom;NTN_2023_Depositi_Pert;NTN_2023_Box
Sud;Campania;SA;A756;0;0
Nord Est;Veneto;BL;A757;75,28;307,03
Nord Ovest;Lombardia;MI;A759;30,5;73,06
Centro;Marche;AP;A760;0;0
Sud;Molise;IS;A761;1;1
Sud;Calabria;CS;A762;0;5
Centro;Lazio;FR;A763;0;0
Isole;Sicilia;PA;A764;2,5;2
Centro;Lazio;RI;A765;2;2
Isole;Sicilia;CT;A766;27,98;115,18
Sud;Calabria;CS;A768;0;0
Centro;Marche;AN;A769;3;3,5
Nord Ovest;Piemonte;AT;A770;1;1
Nord Est;Emilia-Romagna;BO;A771;24,01;31,47
Sud;Calabria;KR;A772;0;0
Sud;Calabria;CS;A773;15,33;32
Nord Ovest;Piemonte;CN;A774;0;3
Isole;Sardegna;NU;A776;0;0
Nord Ovest;Lombardia;SO;A777;1;0
Nord Ovest;Lombardia;CO;A778;0;0
Nord Ovest;Piemonte;CN;A779;12,5;14
Sud;Calabria;RC;A780;0;0
Isole;Sardegna;SS;A781;1;2
Nord Ovest;Piemonte;CN;A782;1;1
Sud;Campania;BN;A783;88,17;138,28
Nord Ovest;Piemonte;BI;A784;4;9
Nord Est;Emilia-Romagna;BO;A785;22;90
Nord Ovest;Lombardia;BG;A786;3,83;27,85
Nord Ovest;Lombardia;SO;A787;9,2;9,25
Nord Est;Emilia-Romagna;PR;A788;12,82;24,66
Isole;Sardegna;SS;A789;3;3
Nord Ovest;Lombardia;CO;A791;12;33
Nord Ovest;Lombardia;PV;A792;2;25,5
Nord Ovest;Piemonte;AL;A793;3;2,33
Nord Ovest;Lombardia;BG;A794;576,63;1718,7
Nord Est;Veneto;RO;A795;5;16,17
Nord Ovest;Liguria;SV;A796;17,16;33,5
Nord Ovest;Piemonte;CN;A798;0;1
Nord Ovest;Lombardia;BS;A799;2;24
Sud;Basilicata;MT;A801;8;32,5
Nord Ovest;Lombardia;MI;A802;50,92;180,31
Nord Ovest;Lombardia;MI;A804;8;15,84
Nord Ovest;Piemonte;CN;A805;4;26,76
Nord Est;Emilia-Romagna;FO;A809;9,75;67,39
Nord Est;Friuli- Venezia Giulia;UD;A810;1;5
Nord Ovest;Lombardia;LO;A811;1;10,12
Nord Ovest;Piemonte;AT;A812;1;2,5
Nord Ovest;Piemonte;AL;A813;0;0
Nord Ovest;Lombardia;BG;A815;0;4
Nord Ovest;Lombardia;BS;A816;6;3,36
Nord Ovest;Lombardia;BS;A817;10,78;9,28
Nord Ovest;Lombardia;MI;A818;48,59;192,18
Nord Ovest;Lombardia;VA;A819;4;28,57
Nord Ovest;Lombardia;MI;A820;4;19
Nord Est;Emilia-Romagna;PC;A823;2;13,5
Nord Ovest;Lombardia;VA;A825;7,33;49,5
Nord Ovest;Lombardia;VA;A826;18,52;81,75
Isole;Sardegna;SS;A827;1;0,33
Nord Est;Emilia-Romagna;PC;A831;14,16;33,33
Centro;Umbria;PG;A832;6;13,5
Nord Ovest;Piemonte;VB;A834;7;5,5
Centro;Umbria;PG;A835;13,5;25,5
Nord Ovest;Liguria;SP;A836;11,6;4,5
Nord Est;Veneto;VR;A837;3;16
Isole;Sicilia;CT;A841;18;41,67
Sud;Calabria;CS;A842;3;0
Sud;Calabria;RC;A843;0;6,5
Nord Ovest;Piemonte;NO;A844;1,5;14,9
Nord Ovest;Lombardia;VA;A845;8,5;22,5
Nord Ovest;Lombardia;BG;A846;0;25,5
Nord Ovest;Piemonte;VC;A847;1;17,34
Nord Ovest;Lombardia;SO;A848;12;5,67
Nord Ovest;Lombardia;MI;A849;64,75;170,54
Nord Est;Emilia-Romagna;RE;A850;13,83;95,49
Centro;Toscana;AR;A851;18,32;56,17
Centro;Toscana;LI;A852;13,97;21,17
Nord Ovest;Piemonte;TO;A853;6;26,99
Sud;Puglia;FG;A854;2;6
Nord Est;Friuli- Venezia Giulia;UD;A855;2;1
Isole;Sardegna;OR;A856;0;0
Centro;Lazio;VT;A857;7,91;17,25
Nord Ovest;Piemonte;BI;A859;357,76;444,33
Nord Ovest;Lombardia;BS;A861;10;19
Centro;Toscana;PI;A864;12,84;84,6
Nord Ovest;Lombardia;CO;A870;14,5;68,58
Nord Ovest;Lombardia;MI;A872;10,23;70,29
Sud;Puglia;BA;A874;1;7
Nord Ovest;Piemonte;BI;A876;3;7
Nord Ovest;Valle d'Aosta;AO;A877;0;0
Nord Ovest;Lombardia;BS;A878;2,08;0
Isole;Sardegna;NU;A880;0;2
Sud;Campania;AV;A881;3;12,78
Isole;Sicilia;PA;A882;12;10
Sud;Puglia;BA;A883;208,49;240,24
Sud;Abruzzo;AQ;A884;1;0
Sud;Abruzzo;TE;A885;3,5;3
Sud;Calabria;CS;A887;8,28;4,2
Nord Ovest;Piemonte;AL;A889;1;8,67
Nord Ovest;Lombardia;VA;A891;6,5;29,5
Sud;Puglia;BA;A892;17,01;73,17
Sud;Puglia;BA;A893;93,58;252,33
Sud;Puglia;BA;A894;18,37;84
Isole;Sardegna;NU;A895;0;3
Isole;Sicilia;AG;A896;7;1
Sud;Calabria;RC;A897;8,25;3
Nord Ovest;Lombardia;CO;A898;16;43
Nord Ovest;Lombardia;BG;A903;0;0
Nord Ovest;Lombardia;CO;A904;6;4
Nord Ovest;Lombardia;CO;A905;7,21;17,67
Nord Est;Veneto;PD;A906;2;15,05
Nord Est;Emilia-Romagna;PC;A909;21,5;38,33
Nord Ovest;Piemonte;TO;A910;0,5;6,5
Nord Ovest;Piemonte;NO;A911;4;9,79
Sud;Calabria;CS;A912;2;1
Nord Ovest;Piemonte;VC;A914;1;2
Nord Ovest;Lombardia;VA;A918;2;19
Nord Ovest;Lombardia;LO;A919;2;20
Nord Ovest;Lombardia;MI;A920;8,11;26,11
Nord Ovest;Liguria;GE;A922;12,5;32
Nord Ovest;Piemonte;VB;A925;12;2
Nord Ovest;Piemonte;NO;A929;2,33;24,83
Sud;Molise;CB;A930;7,14;16
Nord Ovest;Liguria;SV;A931;7;49,5
Nord Ovest;Liguria;SP;A932;18,64;29,78
Nord Ovest;Lombardia;BG;A937;13,5;73,55
Nord Ovest;Lombardia;MI;A940;153,32;352,33
Nord Ovest;Piemonte;TO;A941;7;16,5
Sud;Basilicata;MT;A942;5;17
Nord Est;Emilia-Romagna;BO;A944;2131,94;3231,7
Sud;Abruzzo;PE;A945;3;2
Isole;Sicilia;PA;A946;2;0
Centro;Marche;MC;A947;0;3,5
Isole;Sardegna;NU;A948;1;1,33
Centro;Lazio;VT;A949;17,67;21,5
Nord Ovest;Lombardia;BG;A950;16;82
Nord Ovest;Piemonte;NO;A953;5;10
Nord Est;Veneto;VI;A954;8;73,67
Centro;Lazio;VT;A955;10,33;8,33
Sud;Abruzzo;CH;A956;0;1
Isole;Sicilia;CL;A957;1;0
Isole;Sicilia;PA;A958;5;1
Nord Est;Emilia-Romagna;MO;A959;9;153,25
Isole;Sardegna;OR;A960;1,42;1
Nord Ovest;Liguria;SP;A961;4,5;10,5
Nord Ovest;Lombardia;BG;A962;22,17;68
Nord Ovest;Lombardia;BG;A963;14,01;113,08
Nord Est;Veneto;VR;A964;3;12,25
Nord Est;Emilia-Romagna;FE;A965;23,8;143,63
Sud;Campania;BN;A970;3,84;1
Sud;Molise;CB;A971;0;2
Nord Ovest;Lombardia;CR;A972;2;17,5
Sud;Calabria;CS;A973;5;3
Sud;Campania;AV;A975;2;4
Isole;Sardegna;SS;A976;3,75;6
Isole;Sardegna;SS;A977;1;2
Isole;Sardegna;SS;A978;4,76;2,01
Nord Ovest;Piemonte;CN;A979;0;0
Centro;Lazio;RI;A981;5,76;2,76
Nord Est;Veneto;BL;A982;8;27,44
Nord Est;Friuli- Venezia Giulia;UD;A983;1;7
Nord Ovest;Liguria;IM;A984;125,99;217,2
Nord Ovest;Lombardia;CR;A986;0;6
Nord Est;Emilia-Romagna;PR;A987;4;17
Nord Est;Emilia-Romagna;RE;A988;12;55,33
Nord Ovest;Lombardia;PV;A989;4;46,75
Nord Ovest;Piemonte;TO;A990;36,5;116,61
Isole;Sicilia;PA;A991;4;11,23
Nord Ovest;Liguria;SP;A992;4;3
Nord Ovest;Liguria;IM;A993;5;0
Nord Ovest;Lombardia;LO;A995;3,17;41,34
Centro;Lazio;RI;A996;0;2
Nord Ovest;Piemonte;AL;A998;7;6
Nord Ovest;Liguria;SV;A999;78,45;196,32
Nord Est;Emilia-Romagna;FO;B001;9;38
Sud;Calabria;CZ;B002;6;2
Nord Ovest;Piemonte;TO;B003;2;5
Nord Ovest;Liguria;SV;B005;29;55
Centro;Toscana;LU;B007;14,67;18,34
Centro;Lazio;RI;B008;7;10,33
Nord Ovest;Piemonte;VC;B009;10;15
Nord Ovest;Lombardia;BG;B010;2;2,5
Nord Ovest;Lombardia;MN;B012;2;22
Nord Ovest;Lombardia;PV;B014;2;1
Nord Ovest;Piemonte;TO;B015;11,99;25
Nord Ovest;Piemonte;NO;B016;3;22
Nord Ovest;Lombardia;LO;B017;1;26
Nord Ovest;Piemonte;CN;B018;1;1
Nord Ovest;Piemonte;NO;B019;63,29;202,93
Nord Ovest;Liguria;IM;B020;17;4
Nord Ovest;Piemonte;TO;B021;1;5
Nord Ovest;Piemonte;TO;B024;7;19,96
Nord Est;Emilia-Romagna;PC;B025;20;59,45
Centro;Marche;PS;B026;1;0
Nord Ovest;Lombardia;PV;B028;3,25;7
Nord Ovest;Piemonte;AL;B029;1;9
Nord Ovest;Lombardia;PV;B030;1;0,5
Nord Est;Veneto;PD;B031;0,5;78,25
Nord Ovest;Piemonte;CN;B033;76,7;106,94
Nord Est;Emilia-Romagna;PR;B034;124,41;476,52
Nord Ovest;Lombardia;BS;B035;4,67;31
Centro;Toscana;FI;B036;49,62;148,62
Nord Ovest;Piemonte;AL;B037;2;5,5
Nord Ovest;Lombardia;PV;B038;1;6,1
Nord Ovest;Lombardia;BS;B040;23,61;118,89
Nord Ovest;Piemonte;VC;B041;50,42;113,88
Nord Est;Emilia-Romagna;PR;B042;21,23;53,86
Nord Ovest;Piemonte;NO;B043;20,75;70,75
Nord Est;Emilia-Romagna;BO;B044;14,5;31,05
Nord Ovest;Piemonte;VC;B046;5;13,5
Nord Ovest;Liguria;SV;B048;1;0
Nord Ovest;Lombardia;SO;B049;37,87;72,25
Nord Ovest;Lombardia;PV;B051;7;45,5
Nord Ovest;Lombardia;BS;B054;17;62,89
Isole;Sardegna;OR;B055;0;0
Isole;Sardegna;NU;B056;1;3
Sud;Abruzzo;CH;B057;2;2
Nord Ovest;Piemonte;BI;B058;1,5;8,75
Nord Est;Veneto;TV;B061;5;31
Isole;Sardegna;NU;B062;1;2
Isole;Sardegna;SS;B063;2;3
Isole;Sardegna;SS;B064;0;1
Nord Ovest;Liguria;GE;B067;10,5;8
Isole;Sardegna;NU;B068;16,23;13
Nord Est;Veneto;RO;B069;0;5,3
Nord Est;Veneto;VR;B070;2;9,17
Nord Ovest;Piemonte;AL;B071;3;5
Nord Est;Veneto;VR;B073;21,33;108,13
Nord Ovest;Piemonte;TO;B075;1;16,06
Sud;Campania;NA;B076;16,02;30,5
Sud;Campania;NA;B077;18,84;9,5
Nord Ovest;Piemonte;CN;B079;0;3
Nord Ovest;Piemonte;AL;B080;3;5
Nord Ovest;Lombardia;LC;B081;16,22;33,33
Nord Ovest;Lombardia;PV;B082;0,5;1
Nord Ovest;Lombardia;BG;B083;0;2
Nord Ovest;Piemonte;CN;B084;5,25;6,25
Sud;Calabria;CZ;B085;1;0
Sud;Puglia;LE;B086;1;0
Nord Ovest;Lombardia;BG;B088;8;52,51
Nord Ovest;Lombardia;BS;B091;8,5;99,22
Isole;Sardegna;SS;B094;0;0
Sud;Calabria;RC;B097;0;0
Sud;Calabria;RC;B098;4;4,5
Sud;Calabria;RC;B099;6;11
Nord Ovest;Lombardia;BS;B100;3,75;6,25
Nord Ovest;Piemonte;CN;B101;34,08;55,82
Nord Ovest;Lombardia;BS;B102;18;67,11
Sud;Puglia;FG;B104;7;7
Nord Ovest;Lombardia;MI;B105;47;191,95
Nord Est;Veneto;PD;B106;1;16,8
Nord Est;Veneto;VR;B107;19,5;141
Nord Ovest;Piemonte;AL;B109;0;3
Nord Ovest;Lombardia;MN;B110;2;23,5
Nord Ovest;Piemonte;CN;B111;150,75;339,4
Nord Ovest;Lombardia;BG;B112;1;6,66
Centro;Lazio;RM;B114;65,5;120,24
Sud;Campania;SA;B115;7,86;5
Nord Ovest;Lombardia;PV;B117;3,5;7
Sud;Calabria;RC;B118;0;3
Nord Ovest;Lombardia;BS;B120;1;21,5
Nord Ovest;Piemonte;TO;B121;28,17;88,56
Nord Ovest;Lombardia;BG;B123;3,5;23,66
Nord Ovest;Lombardia;BS;B124;1;2
Nord Ovest;Lombardia;VA;B126;6;21
Nord Est;Veneto;TV;B128;12;64,95
Nord Ovest;Lombardia;CR;B129;5,3;69,78
Nord Est;Veneto;VI;B132;7,09;70,82
Nord Ovest;Lombardia;CO;B134;6,16;61,5
Nord Ovest;Lombardia;BG;B137;21,15;108,44
Nord Ovest;Lombardia;BG;B138;16,58;88,11
Nord Ovest;Lombardia;LO;B141;6;26
Nord Ovest;Lombardia;PV;B142;2;4,33
Nord Est;Veneto;VI;B143;10,5;45,36
Nord Ovest;Lombardia;CO;B144;3;21
Nord Ovest;Lombardia;BS;B149;11,5;34,5
Nord Ovest;Lombardia;VA;B150;3;21,63
Nord Est;Veneto;VR;B152;4;8
Nord Est;Veneto;VR;B154;12,66;18,5
Nord Est;Emilia-Romagna;RE;B156;10;66,5
Nord Ovest;Lombardia;BS;B157;702,15;2185,8
Nord Ovest;Lombardia;PV;B159;8,76;30
Nord Est;Veneto;VI;B161;1;15,5
Nord Ovest;Lombardia;MI;B162;113,61;341,8
Nord Ovest;Lombardia;VA;B166;12,33;18,16
Nord Ovest;Piemonte;CN;B167;0;1
Sud;Calabria;VV;B169;1;4
Nord Ovest;Piemonte;TO;B171;14,51;46,48
Nord Ovest;Lombardia;CO;B172;0;2
Sud;Basilicata;PZ;B173;5;6
Nord Ovest;Piemonte;CN;B175;3;0
Nord Ovest;Piemonte;NO;B176;3,83;17
Nord Ovest;Lombardia;BG;B178;11,32;60,62
Nord Ovest;Piemonte;AL;B179;4;1
Sud;Puglia;BR;B180;109,37;437,47
Sud;Basilicata;PZ;B181;2;0
Nord Ovest;Lombardia;VA;B182;0,2;4
Nord Ovest;Piemonte;NO;B183;4,5;10
Nord Ovest;Lombardia;BS;B184;0;5
Nord Ovest;Lombardia;MI;B187;14,34;62,46
Nord Est;Emilia-Romagna;RA;B188;23,74;25,06
Nord Ovest;Lombardia;VA;B191;0;10
Nord Ovest;Valle d'Aosta;AO;B192;1;2
Sud;Abruzzo;PE;B193;0;0
Nord Ovest;Lombardia;LC;B194;13,5;39,15
Centro;Lazio;FR;B195;0;1
Nord Est;Veneto;VI;B196;1,83;33,93
Sud;Calabria;VV;B197;0;1
Isole;Sicilia;ME;B198;20;3
Nord Ovest;Piemonte;CN;B200;1;2,5
Nord Ovest;Lombardia;PV;B201;25,67;73,42
Isole;Sicilia;CT;B202;40,45;52,8
Nord Ovest;Piemonte;CN;B204;9;8
Nord Ovest;Piemonte;TO;B205;2,5;6
Nord Ovest;Piemonte;VB;B207;3;9
Nord Ovest;Piemonte;TO;B209;2;4,39
Nord Ovest;Lombardia;MI;B212;226,6;528,85
Nord Est;Veneto;PD;B213;3;41,5
Nord Ovest;Liguria;SP;B214;1,64;2
Nord Est;Friuli- Venezia Giulia;PN;B215;11,78;64,58
Nord Ovest;Piemonte;TO;B216;22,47;103,2
Nord Ovest;Lombardia;BG;B217;1;1
Nord Ovest;Lombardia;CO;B218;12;7,5
Nord Ovest;Lombardia;VA;B219;0,5;7
Nord Ovest;Piemonte;AT;B221;1;0
Nord Ovest;Lombardia;BG;B223;10,34;71,75
Nord Ovest;Piemonte;TO;B225;4;19
Sud;Campania;NA;B227;22,47;61,5
Nord Ovest;Lombardia;VA;B228;1;11
Nord Ovest;Piemonte;BI;B229;5;9,84
Nord Ovest;Valle d'Aosta;AO;B230;15,5;30,5
Nord Ovest;Piemonte;TO;B232;4;8
Sud;Calabria;RC;B234;1;1
Nord Ovest;Lombardia;MI;B235;6;35
Nord Ovest;Piemonte;AT;B236;0,5;2,5
Isole;Sicilia;SR;B237;1,55;4,33
Sud;Abruzzo;CH;B238;8,5;9,5
Sud;Campania;BN;B239;0;2
Nord Ovest;Lombardia;MI;B240;98,28;359,07
Sud;Campania;SA;B242;6;6
Centro;Toscana;AR;B243;25;69,01
Isole;Sardegna;SS;B246;0;3
Nord Est;Friuli- Venezia Giulia;PN;B247;7;14,5
Isole;Sardegna;NU;B248;5;62,5
Nord Est;Emilia-Romagna;BO;B249;44,67;189,91
Isole;Sardegna;CA;B250;1;5,5
Centro;Toscana;PT;B251;8;74,16
Nord Ovest;Lombardia;SO;B255;8;7
Sud;Abruzzo;AQ;B256;1;3,75
Nord Ovest;Lombardia;VA;B258;5;22,22
Nord Est;Friuli- Venezia Giulia;UD;B259;7;46,17
Nord Ovest;Lombardia;LC;B261;4,6;26,96
Nord Ovest;Lombardia;CO;B262;11,63;46,02
Isole;Sardegna;SS;B264;0;1
Isole;Sardegna;SS;B265;0;2
Sud;Campania;SA;B266;1;0
Sud;Campania;BN;B267;5;3
Sud;Abruzzo;CH;B268;0;0
Centro;Toscana;SI;B269;9,43;19
Sud;Calabria;CS;B270;0;1
Nord Ovest;Lombardia;MI;B272;14;74,58
Isole;Sardegna;CA;B274;0;0
Isole;Sicilia;AG;B275;8;0
Isole;Sardegna;SS;B276;0,5;0
Nord Ovest;Piemonte;TO;B278;2;5,84
Nord Ovest;Piemonte;TO;B279;0;10
Nord Ovest;Piemonte;VC;B280;0;5
Isole;Sardegna;OR;B281;0;0
Nord Ovest;Liguria;GE;B282;19,67;30,49
Nord Ovest;Piemonte;TO;B284;0;13
Nord Ovest;Piemonte;CN;B285;61,34;104,17
Nord Ovest;Lombardia;MI;B286;11,25;50,91
Isole;Sicilia;SR;B287;4;6
Isole;Sicilia;TP;B288;2;1
Nord Ovest;Lombardia;MI;B289;12,25;109,5
Nord Ovest;Lombardia;MI;B292;19,89;92,53
Nord Est;Emilia-Romagna;PR;B293;16,01;69,43
Sud;Abruzzo;PE;B294;1,84;6,17
Sud;Molise;CB;B295;2;2
Nord Est;Veneto;VR;B296;48,63;205,39
Nord Ovest;Piemonte;TO;B297;33,34;43,17
Nord Ovest;Lombardia;VA;B300;461,52;1179,73
Nord Ovest;Lombardia;MI;B301;48,12;185,55
Isole;Sicilia;CL;B302;10,57;9
Centro;Toscana;PI;B303;25;26
Nord Est;Veneto;VR;B304;9,27;81,84
Nord Ovest;Piemonte;TO;B305;19,5;49,52
Nord Ovest;Piemonte;AT;B306;1;14,25
Nord Est;Friuli- Venezia Giulia;UD;B309;7;33,84
Nord Ovest;Lombardia;BG;B310;6,5;46,13
Nord Ovest;Piemonte;AL;B311;8;2
Nord Ovest;Lombardia;VA;B312;1;4
Nord Ovest;Lombardia;CO;B313;14,03;46,83
Isole;Sardegna;OR;B314;0,67;23
Isole;Sicilia;PA;B315;15,77;2,67
Sud;Molise;IS;B317;2;2
Sud;Calabria;KR;B319;6,67;2
Nord Ovest;Lombardia;VA;B326;6,92;10,5
Nord Est;Emilia-Romagna;RE;B328;21;112,99
Nord Est;Emilia-Romagna;PC;B332;7;66,64
Nord Est;Veneto;PD;B345;4,5;173,53
Nord Ovest;Lombardia;CO;B346;26;88,27
Nord Est;Veneto;TV;B349;5;54
Nord Ovest;Piemonte;TO;B350;9,33;37,33
Sud;Campania;SA;B351;9;3
Centro;Marche;PS;B352;17,91;35,5
Isole;Sardegna;CA;B354;203,05;749,86
Nord Ovest;Lombardia;CO;B355;4;14,88
Sud;Puglia;FG;B357;10;23,88
Sud;Abruzzo;AQ;B358;1;0
Sud;Campania;CE;B361;2;4
Sud;Campania;CE;B362;3;4
Nord Ovest;Lombardia;BS;B365;2,5;10
Nord Ovest;Lombardia;SO;B366;10,51;5
Sud;Campania;AV;B367;5,99;4
Nord Ovest;Lombardia;VA;B368;34,44;87
Nord Ovest;Liguria;SV;B369;52,29;97,17
Sud;Campania;NA;B371;33,46;97,13
Sud;Campania;AV;B374;9;2
Nord Est;Veneto;BL;B375;6;18,01
Nord Ovest;Piemonte;AT;B376;1;7,5
Isole;Sicilia;AG;B377;0;2
Isole;Sardegna;SS;B378;3,25;4
Sud;Calabria;RC;B379;0;0
Nord Ovest;Piemonte;VB;B380;4;4
Isole;Sicilia;EN;B381;9;9
Sud;Abruzzo;AQ;B382;2;2
Isole;Sardegna;CA;B383;2;6
Isole;Sicilia;CT;B384;10,72;37,94
Isole;Sicilia;TP;B385;17,11;9,5
Nord Ovest;Lombardia;PV;B387;1;18,35
Centro;Lazio;VT;B388;2;8
Centro;Toscana;PI;B390;14;15
Sud;Basilicata;MT;B391;0;0,92
Centro;Toscana;PI;B392;19,24;106
Nord Ovest;Lombardia;BG;B393;5,25;47,94
Nord Ovest;Lombardia;BS;B394;8,58;105,62
Nord Ovest;Lombardia;BG;B395;5;41,7
Nord Ovest;Lombardia;LC;B396;20,2;78,5
Centro;Marche;MC;B398;2;7,5
Nord Est;Emilia-Romagna;BO;B399;24,88;152,64
Nord Est;Veneto;VR;B402;14,5;82,07
Nord Est;Veneto;VI;B403;7;110,25
Nord Est;Emilia-Romagna;PC;B405;1;13,5
Centro;Toscana;FI;B406;30,93;147,5
Nord Est;Emilia-Romagna;PR;B408;12;22
Nord Ovest;Liguria;SV;B409;7,5;9,5
Nord Ovest;Liguria;SP;B410;3,75;0,5
Sud;Puglia;LE;B413;6;20
Sud;Campania;AV;B415;5;15
Nord Ovest;Liguria;SV;B416;6;11
Nord Ovest;Piemonte;BI;B417;2;1
Nord Ovest;Piemonte;AT;B418;2,5;7,5
Nord Ovest;Lombardia;LC;B423;32;121,86
Sud;Calabria;CS;B424;2;2,5
Nord Ovest;Piemonte;AT;B425;0;0
Sud;Calabria;CS;B426;0;0
Isole;Sicilia;AG;B427;8;2
Isole;Sicilia;CT;B428;47,14;87,76
Isole;Sicilia;CL;B429;76,7;137,88
Isole;Sicilia;PA;B430;6;3
Nord Ovest;Piemonte;NO;B431;2,5;29,19
Nord Est;Veneto;RO;B432;1;7
Nord Est;Veneto;VI;B433;3,33;17
Nord Ovest;Lombardia;BG;B434;29,67;107,27
Nord Ovest;Piemonte;TO;B435;18,63;86,76
Nord Ovest;Lombardia;BS;B436;2;36,75
Sud;Campania;SA;B437;4;3
Nord Ovest;Lombardia;CR;B439;1;9
Sud;Basilicata;PZ;B440;8;3,5
Nord Est;Veneto;VI;B441;5;8,5
Nord Ovest;Lombardia;BG;B442;6;49,42
Sud;Basilicata;PZ;B443;1,83;0
Sud;Campania;BN;B444;0;4
Sud;Campania;CE;B445;3,5;4
Centro;Umbria;TR;B446;7;8,06
Nord Ovest;Lombardia;PV;B447;0;0
Nord Ovest;Lombardia;MI;B448;0;14,5
Nord Ovest;Lombardia;BS;B450;8,48;53,67
Sud;Campania;NA;B452;3;18,92
Nord Ovest;Piemonte;AL;B453;1;8,5
Centro;Toscana;LU;B455;55,98;123,07
Nord Ovest;Piemonte;BI;B457;3,83;5,5
Isole;Sicilia;AG;B460;6,33;3,5
Nord Ovest;Lombardia;MI;B461;54,5;158
Nord Ovest;Piemonte;TO;B462;15,67;69,62
Nord Ovest;Piemonte;VB;B463;6;8,8
Nord Ovest;Piemonte;BI;B465;0;2
Sud;Molise;IS;B466;0;0
Nord Ovest;Piemonte;CN;B467;5;5
Centro;Marche;AN;B468;15,34;43,13
Nord Ovest;Piemonte;AT;B469;4;2
Centro;Marche;AN;B470;4;18
Nord Ovest;Lombardia;BG;B471;0;8,75
Centro;Lazio;RM;B472;0;0
Nord Ovest;Piemonte;NO;B473;22,17;141,69
Centro;Marche;MC;B474;1;28,5
Sud;Campania;SA;B476;12;2
Sud;Campania;CE;B477;2;3
Sud;Calabria;RC;B481;1;0
Nord Ovest;Piemonte;AL;B482;0;7
Nord Est;Friuli- Venezia Giulia;UD;B483;2;1
Nord Ovest;Lombardia;CR;B484;1;10,08
Nord Est;Veneto;VI;B485;3;124,03
Isole;Sicilia;AG;B486;17,66;4
Nord Ovest;Liguria;GE;B490;37,51;261,16
Nord Ovest;Valle d'Aosta;AO;B491;2;0
Sud;Campania;SA;B492;18,15;22
Nord Est;Veneto;VE;B493;5,5;76,64
Sud;Campania;CE;B494;0;0
Centro;Lazio;RM;B496;34,34;55,5
Centro;Toscana;GR;B497;13,5;13,5
Nord Ovest;Lombardia;CR;B498;0;2
Nord Est;Emilia-Romagna;RE;B499;8,5;45,99
Sud;Calabria;CS;B500;0;0
Nord Ovest;Lombardia;MI;B501;3;28,25
Nord Est;Emilia-Romagna;RE;B502;11,5;66,82
Centro;Umbria;PG;B504;2,22;12,16
Nord Ovest;Piemonte;VC;B505;6;8
Sud;Puglia;LE;B506;2,89;18,17
Centro;Toscana;FI;B507;44,62;392,67
Centro;Toscana;LI;B509;40,62;83,67
Nord Ovest;Piemonte;TO;B510;5;1
Nord Est;Veneto;VI;B511;0;7
Nord Ovest;Piemonte;TO;B512;2;9
Nord Ovest;Lombardia;CO;B513;6,21;28,68
Sud;Abruzzo;TE;B515;5;9
Sud;Calabria;RC;B516;3;4
Sud;Molise;CB;B519;95,58;281,14
Isole;Sicilia;AG;B520;11,13;11,66
Isole;Sicilia;TP;B521;5;8
Sud;Molise;CB;B522;1;0
Nord Est;Veneto;PD;B524;12;167,34
Sud;Abruzzo;AQ;B526;12;23,22
Centro;Lazio;LT;B527;1;0
Sud;Molise;CB;B528;2,25;5,5
Nord Ovest;Lombardia;SO;B530;28,55;48,25
Nord Est;Veneto;PD;B531;0;15,83
Isole;Sicilia;PA;B532;5;40,06
Isole;Sicilia;PA;B533;0;0
Centro;Marche;AP;B534;6,53;16,53
Isole;Sicilia;PA;B535;2;2,5
Nord Est;Friuli- Venezia Giulia;UD;B536;7,5;58,75
Isole;Sicilia;CL;B537;4,83;1
Nord Ovest;Liguria;GE;B538;6;7,11
Nord Est;Emilia-Romagna;MO;B539;14,65;91,63
Nord Ovest;Valle d'Aosta;AO;B540;4,42;8
Sud;Campania;BN;B541;2;1
Sud;Campania;BN;B542;1;0
Centro;Lazio;FR;B543;1;1
Sud;Molise;CB;B544;4,68;2,5
Nord Est;Veneto;VE;B546;6;77,63
Sud;Basilicata;PZ;B549;1,76;1
Sud;Molise;CB;B550;7,28;55,5
Nord Ovest;Liguria;GE;B551;12;27,33
Centro;Toscana;LI;B553;10,71;23,15
Nord Est;Veneto;VE;B554;7,22;101,25
Sud;Campania;SA;B555;0;2
Isole;Sicilia;PA;B556;2;3
Centro;Toscana;LU;B557;7,75;3,75
Nord Ovest;Liguria;IM;B559;28;14,7
Isole;Sicilia;CT;B561;9;64
Centro;Marche;MC;B562;1;1
Nord Est;Veneto;PD;B563;7;103,5
Nord Est;Veneto;PD;B564;2;48,67
Sud;Campania;NA;B565;3;13
Nord Est;Emilia-Romagna;MO;B566;7,5;33,66
Nord Ovest;Lombardia;PV;B567;1;11,6
Sud;Abruzzo;AQ;B569;0;3
Nord Est;Emilia-Romagna;BO;B572;19,65;19,83
Nord Ovest;Piemonte;CN;B573;16,5;34,35
Nord Est;Veneto;BL;B574;5;5,92
Centro;Lazio;RM;B576;6;8,39
Nord Est;Veneto;RO;B578;6;26
Sud;Basilicata;PZ;B580;1;0
Sud;Campania;CE;B581;3;5
Nord Est;Veneto;RO;B582;0;5
Sud;Puglia;FG;B584;3,75;3
Nord Ovest;Piemonte;BI;B586;35,5;72,17
Nord Ovest;Lombardia;PV;B587;2;6
Nord Ovest;Piemonte;TO;B588;2,33;5,99
