Area;Regione;Provincia;2022_CodCom;NTN_2022_Depositi_Pert;NTN_2022_Box
Nord Est;Veneto;BL;A757;113,81;359,68
Nord Ovest;Lombardia;MI;A759;41,5;108,24
Centro;Marche;AP;A760;0;0
Sud;Molise;IS;A761;1;0
Sud;Calabria;CS;A762;5;3,5
Centro;Lazio;FR;A763;0;0
Isole;Sicilia;PA;A764;5,5;1
Centro;Lazio;RI;A765;1;2
Isole;Sicilia;CT;A766;29,41;135,5
Sud;Calabria;CS;A768;4;1
Centro;Marche;AN;A769;4;12,25
Nord Ovest;Piemonte;AT;A770;0;3
Nord Est;Emilia-Romagna;BO;A771;9,84;33,66
Sud;Calabria;KR;A772;0;0
Sud;Calabria;CS;A773;13,91;55,9
Nord Ovest;Piemonte;CN;A774;0;5
Isole;Sardegna;NU;A776;0;0
Nord Ovest;Lombardia;SO;A777;3;0
Nord Ovest;Lombardia;CO;A778;1;3
Nord Ovest;Piemonte;CN;A779;9;27
Sud;Calabria;RC;A780;2,66;0
Isole;Sardegna;SS;A781;2;1,42
Nord Ovest;Piemonte;CN;A782;0;1,34
Sud;Campania;BN;A783;127,3;180,62
Nord Ovest;Piemonte;BI;A784;1;10,5
Nord Est;Emilia-Romagna;BO;A785;24,5;90,33
Nord Ovest;Lombardia;BG;A786;4,67;15,68
Nord Ovest;Lombardia;SO;A787;21,75;10,5
Nord Est;Emilia-Romagna;PR;A788;5,68;24,67
Isole;Sardegna;SS;A789;7;3
Nord Ovest;Lombardia;CO;A791;4;17,33
Nord Ovest;Lombardia;PV;A792;3;23,67
Nord Ovest;Piemonte;AL;A793;1;2
Nord Ovest;Lombardia;BG;A794;556,66;1943,46
Nord Est;Veneto;RO;A795;2;27,33
Nord Ovest;Liguria;SV;A796;20,05;44,05
Nord Ovest;Piemonte;CN;A798;1;1
Nord Ovest;Lombardia;BS;A799;1;33,47
Sud;Basilicata;MT;A801;16,5;39,5
Nord Ovest;Lombardia;MI;A802;49,75;191,8
Nord Ovest;Lombardia;MI;A804;7,01;19,84
Nord Ovest;Piemonte;CN;A805;11;36
Nord Est;Emilia-Romagna;FO;A809;15;98,42
Nord Est;Friuli- Venezia Giulia;UD;A810;4;13
Nord Ovest;Lombardia;LO;A811;1;8
Nord Ovest;Piemonte;AT;A812;1;3
Nord Ovest;Piemonte;AL;A813;1;1
Nord Ovest;Lombardia;BG;A815;0;2
Nord Ovest;Lombardia;BS;A816;2,5;4
Nord Ovest;Lombardia;BS;A817;5,5;12,87
Nord Ovest;Lombardia;MI;A818;63;207,15
Nord Ovest;Lombardia;VA;A819;6;24,67
Nord Ovest;Lombardia;MI;A820;11,13;26
Nord Est;Emilia-Romagna;PC;A823;2;8,07
Nord Ovest;Lombardia;VA;A825;8;55,5
Nord Ovest;Lombardia;VA;A826;17,51;80,34
Isole;Sardegna;SS;A827;0;2
Nord Est;Emilia-Romagna;PC;A831;10;27,5
Centro;Umbria;PG;A832;12;16,5
Nord Ovest;Piemonte;VB;A834;8;3,67
Centro;Umbria;PG;A835;9,5;30,4
Nord Ovest;Liguria;SP;A836;9,33;10
Nord Est;Veneto;VR;A837;2,5;17
Isole;Sicilia;CT;A841;22,58;39,08
Sud;Calabria;CS;A842;0;0
Sud;Calabria;RC;A843;0;1,83
Nord Ovest;Piemonte;NO;A844;7,83;35,83
Nord Ovest;Lombardia;VA;A845;6,38;30,5
Nord Ovest;Lombardia;BG;A846;2;24,75
Nord Ovest;Piemonte;VC;A847;2,5;23,17
Nord Ovest;Lombardia;SO;A848;15,83;12
Nord Ovest;Lombardia;MI;A849;42,31;165,73
Nord Est;Emilia-Romagna;RE;A850;13,55;121,11
Centro;Toscana;AR;A851;14,91;74,95
Centro;Toscana;LI;A852;16,58;23,67
Nord Ovest;Piemonte;TO;A853;13,66;33,33
Sud;Puglia;FG;A854;7,93;9
Nord Est;Friuli- Venezia Giulia;UD;A855;1;15
Isole;Sardegna;OR;A856;0;0
Centro;Lazio;VT;A857;13,39;9,39
Nord Ovest;Piemonte;BI;A859;328,31;494,85
Nord Ovest;Lombardia;BS;A861;13,5;16,83
Centro;Toscana;PI;A864;18,45;108,43
Nord Ovest;Lombardia;CO;A870;18,07;53
Nord Ovest;Lombardia;MI;A872;15,18;80,83
Sud;Puglia;BA;A874;4;7,03
Nord Ovest;Piemonte;BI;A876;8;13
Nord Ovest;Valle d'Aosta;AO;A877;3;3
Nord Ovest;Lombardia;BS;A878;5,74;1
Isole;Sardegna;NU;A880;2;3
Sud;Campania;AV;A881;5;17
Isole;Sicilia;PA;A882;7,75;6,4
Sud;Puglia;BA;A883;249,98;255,93
Sud;Abruzzo;AQ;A884;0;1
Sud;Abruzzo;TE;A885;8,66;5,66
Sud;Calabria;CS;A887;4;1
Nord Ovest;Piemonte;AL;A889;2;9,54
Nord Ovest;Lombardia;VA;A891;11,5;40,55
Sud;Puglia;BA;A892;17,5;75,4
Sud;Puglia;BA;A893;121,6;327,66
Sud;Puglia;BA;A894;33,5;148,23
Isole;Sardegna;NU;A895;2;2
Isole;Sicilia;AG;A896;6;1
Sud;Calabria;RC;A897;3;0
Nord Ovest;Lombardia;CO;A898;12;33,92
Nord Ovest;Lombardia;BG;A903;0;0
Nord Ovest;Lombardia;CO;A904;4;4
Nord Ovest;Lombardia;CO;A905;7,5;11,25
Nord Est;Veneto;PD;A906;4,4;25,23
Nord Est;Emilia-Romagna;PC;A909;17,83;39,75
Nord Ovest;Piemonte;TO;A910;1;7,75
Nord Ovest;Piemonte;NO;A911;2,67;4
Sud;Calabria;CS;A912;0;0
Nord Ovest;Piemonte;VC;A914;2;1
Nord Ovest;Lombardia;VA;A918;2;20
Nord Ovest;Lombardia;LO;A919;1;24,86
Nord Ovest;Lombardia;MI;A920;7,67;45,17
Nord Ovest;Liguria;GE;A922;22,5;59
Nord Ovest;Piemonte;VB;A925;4;1
Nord Ovest;Piemonte;NO;A929;2;29
Sud;Molise;CB;A930;10;20,75
Nord Ovest;Liguria;SV;A931;6;35
Nord Ovest;Liguria;SP;A932;26,93;35,75
Nord Ovest;Lombardia;BG;A937;7,88;90,39
Nord Ovest;Lombardia;MI;A940;186;426,83
Nord Ovest;Piemonte;TO;A941;3;14
Sud;Basilicata;MT;A942;5;20
Nord Est;Emilia-Romagna;BO;A944;2596,13;3762,83
Sud;Abruzzo;PE;A945;1,91;4
Isole;Sicilia;PA;A946;4;0
Centro;Marche;MC;A947;1;2
Isole;Sardegna;NU;A948;1,8;4
Centro;Lazio;VT;A949;18,8;23,5
Nord Ovest;Lombardia;BG;A950;13,08;104,11
Nord Ovest;Piemonte;NO;A953;3,5;11
Nord Est;Veneto;VI;A954;3;81,5
Centro;Lazio;VT;A955;14,5;10,5
Sud;Abruzzo;CH;A956;1,25;0
Isole;Sicilia;CL;A957;0;0
Isole;Sicilia;PA;A958;5,5;2,36
Nord Est;Emilia-Romagna;MO;A959;11,36;189,57
Isole;Sardegna;OR;A960;1;0
Nord Ovest;Liguria;SP;A961;9,24;31,99
Nord Ovest;Lombardia;BG;A962;23,26;77,72
Nord Ovest;Lombardia;BG;A963;16,52;128,83
Nord Est;Veneto;VR;A964;1;17,72
Nord Est;Emilia-Romagna;FE;A965;25,33;124,5
Sud;Campania;BN;A970;2;1
Sud;Molise;CB;A971;0,76;0
Nord Ovest;Lombardia;CR;A972;1;17
Sud;Calabria;CS;A973;5,9;6
Sud;Campania;AV;A975;3,5;1,5
Isole;Sardegna;SS;A976;6;6
Isole;Sardegna;SS;A977;0;4
Isole;Sardegna;SS;A978;4,92;4,33
Nord Ovest;Piemonte;CN;A979;2;1
Centro;Lazio;RI;A981;2,25;1
Nord Est;Veneto;BL;A982;6;15,49
Nord Est;Friuli- Venezia Giulia;UD;A983;0;7,67
Nord Ovest;Liguria;IM;A984;102;212,43
Nord Ovest;Lombardia;CR;A986;0;4
Nord Est;Emilia-Romagna;PR;A987;5;8
Nord Est;Emilia-Romagna;RE;A988;9;65,5
Nord Ovest;Lombardia;PV;A989;8;36
Nord Ovest;Piemonte;TO;A990;60,33;172,65
Isole;Sicilia;PA;A991;3,5;6
Nord Ovest;Liguria;SP;A992;4,72;2
Nord Ovest;Liguria;IM;A993;10;1
Nord Ovest;Lombardia;LO;A995;6;44
Centro;Lazio;RI;A996;0;0
Nord Ovest;Piemonte;AL;A998;7;10
Nord Ovest;Liguria;SV;A999;69;293,5
Nord Est;Emilia-Romagna;FO;B001;1;51
Sud;Calabria;CZ;B002;12,83;1
Nord Ovest;Piemonte;TO;B003;1;4
Nord Ovest;Liguria;SV;B005;14;63,17
Centro;Toscana;LU;B007;12;17,5
Centro;Lazio;RI;B008;11;7
Nord Ovest;Piemonte;VC;B009;3;11
Nord Ovest;Lombardia;BG;B010;2;11
Nord Ovest;Lombardia;MN;B012;1;35
Nord Ovest;Lombardia;PV;B014;0;5,5
Nord Ovest;Piemonte;TO;B015;10;27,33
Nord Ovest;Piemonte;NO;B016;2;20,25
Nord Ovest;Lombardia;LO;B017;8;36,5
Nord Ovest;Piemonte;CN;B018;0;0,33
Nord Ovest;Piemonte;NO;B019;50,47;249,16
Nord Ovest;Liguria;IM;B020;11;2
Nord Ovest;Piemonte;TO;B021;3;7
Nord Ovest;Piemonte;TO;B024;7,18;32
Nord Est;Emilia-Romagna;PC;B025;11;84,22
Centro;Marche;PS;B026;1;1
Nord Ovest;Lombardia;PV;B028;1;10
Nord Ovest;Piemonte;AL;B029;0;5,17
Nord Ovest;Lombardia;PV;B030;2;5
Nord Est;Veneto;PD;B031;4,5;93,03
Nord Ovest;Piemonte;CN;B033;55,53;120,21
Nord Est;Emilia-Romagna;PR;B034;107,93;360,2
Nord Ovest;Lombardia;BS;B035;0;33,42
Centro;Toscana;FI;B036;44,76;210,46
Nord Ovest;Piemonte;AL;B037;3;5
Nord Ovest;Lombardia;PV;B038;1;4
Nord Ovest;Lombardia;BS;B040;24,75;148,5
Nord Ovest;Piemonte;VC;B041;41,51;131,22
Nord Est;Emilia-Romagna;PR;B042;15,71;50,75
Nord Ovest;Piemonte;NO;B043;10;57,5
Nord Est;Emilia-Romagna;BO;B044;11;26,5
Nord Ovest;Piemonte;VC;B046;3,67;22,83
Nord Ovest;Liguria;SV;B048;4;3,75
Nord Ovest;Lombardia;SO;B049;75,25;89,75
Nord Ovest;Lombardia;PV;B051;3;55,5
Nord Ovest;Lombardia;BS;B054;14,37;51,45
Isole;Sardegna;OR;B055;1;0
Isole;Sardegna;NU;B056;1;4
Sud;Abruzzo;CH;B057;1;1
Nord Ovest;Piemonte;BI;B058;2,5;6
Nord Est;Veneto;TV;B061;2;53,73
Isole;Sardegna;NU;B062;1;2
Isole;Sardegna;SS;B063;1;0
Isole;Sardegna;SS;B064;0;0
Nord Ovest;Liguria;GE;B067;15;5
Isole;Sardegna;NU;B068;9,33;13
Nord Est;Veneto;RO;B069;0;9
Nord Est;Veneto;VR;B070;2,88;13,75
Nord Ovest;Piemonte;AL;B071;3;12,5
Nord Est;Veneto;VR;B073;11;90
Nord Ovest;Piemonte;TO;B075;10;30,34
Sud;Campania;NA;B076;15,05;28,16
Sud;Campania;NA;B077;13,79;12
Nord Ovest;Piemonte;CN;B079;0;1
Nord Ovest;Piemonte;AL;B080;2;9,17
Nord Ovest;Lombardia;LC;B081;9;33
Nord Ovest;Lombardia;PV;B082;0;3,5
Nord Ovest;Lombardia;BG;B083;4,99;7,33
Nord Ovest;Piemonte;CN;B084;8;9,39
Sud;Calabria;CZ;B085;2;1
Sud;Puglia;LE;B086;2;3,5
Nord Ovest;Lombardia;BG;B088;7,55;59,95
Nord Ovest;Lombardia;BS;B091;12,84;105,66
Isole;Sardegna;SS;B094;0;1
Sud;Calabria;RC;B097;3;0
Sud;Calabria;RC;B098;7;10,5
Sud;Calabria;RC;B099;2,99;6
Nord Ovest;Lombardia;BS;B100;7,91;9,99
Nord Ovest;Piemonte;CN;B101;34,58;80,57
Nord Ovest;Lombardia;BS;B102;11;81,92
Sud;Puglia;FG;B104;11;4
Nord Ovest;Lombardia;MI;B105;62,42;252,16
Nord Est;Veneto;PD;B106;1;30
Nord Est;Veneto;VR;B107;22,25;138,82
Nord Ovest;Piemonte;AL;B109;0;0
Nord Ovest;Lombardia;MN;B110;7,5;28,52
Nord Ovest;Piemonte;CN;B111;141,89;368,28
Nord Ovest;Lombardia;BG;B112;5;6
Centro;Lazio;RM;B114;89,4;154,33
Sud;Campania;SA;B115;12,97;7,5
Nord Ovest;Lombardia;PV;B117;3;2
Sud;Calabria;RC;B118;1;1
Nord Ovest;Lombardia;BS;B120;4;19,66
Nord Ovest;Piemonte;TO;B121;17;103,07
Nord Ovest;Lombardia;BG;B123;4,32;39,25
Nord Ovest;Lombardia;BS;B124;1;2
Nord Ovest;Lombardia;VA;B126;10,8;22,83
Nord Est;Veneto;TV;B128;9,42;70,81
Nord Ovest;Lombardia;CR;B129;6,22;100,06
Nord Ovest;Lombardia;VA;B131;0;12,5
Nord Est;Veneto;VI;B132;10;67,94
Nord Ovest;Lombardia;CO;B134;6,39;62,5
Nord Ovest;Lombardia;BG;B137;15,55;106,01
Nord Ovest;Lombardia;BG;B138;7,51;112,92
Nord Ovest;Lombardia;LO;B141;3;26,83
Nord Ovest;Lombardia;PV;B142;1;2
Nord Est;Veneto;VI;B143;10,24;67,83
Nord Ovest;Lombardia;CO;B144;6;11,62
Nord Ovest;Lombardia;BS;B149;22,5;25
Nord Ovest;Lombardia;VA;B150;4;14,44
Nord Est;Veneto;VR;B152;9,66;8,99
Nord Est;Veneto;VR;B154;18,5;35,67
Nord Est;Emilia-Romagna;RE;B156;10;70,51
Nord Ovest;Lombardia;BS;B157;881,52;2560,59
Nord Ovest;Lombardia;PV;B159;9;29,5
Nord Est;Veneto;VI;B161;0,5;35
Nord Ovest;Lombardia;MI;B162;164,5;277,01
Nord Ovest;Lombardia;VA;B166;6;17
Nord Ovest;Piemonte;CN;B167;0;2
Sud;Calabria;VV;B169;0;9
Nord Ovest;Piemonte;TO;B171;22,5;59,58
Nord Ovest;Lombardia;CO;B172;3;5
Sud;Basilicata;PZ;B173;6;5
Nord Ovest;Piemonte;CN;B175;3,33;0
Nord Ovest;Piemonte;NO;B176;9,54;25,44
Nord Ovest;Lombardia;BG;B178;9,17;84,58
Nord Ovest;Piemonte;AL;B179;1;2
Sud;Puglia;BR;B180;115,43;529,87
Sud;Basilicata;PZ;B181;2,29;2
Nord Ovest;Lombardia;VA;B182;1;2
Nord Ovest;Piemonte;NO;B183;3;10
Nord Ovest;Lombardia;BS;B184;1;5
Nord Ovest;Lombardia;MI;B187;13,5;70,56
Nord Est;Emilia-Romagna;RA;B188;13,5;36,5
Nord Ovest;Lombardia;VA;B191;1,25;5,5
Nord Ovest;Valle d'Aosta;AO;B192;2;2
Sud;Abruzzo;PE;B193;0;0
Nord Ovest;Lombardia;LC;B194;6,33;44,5
Centro;Lazio;FR;B195;0;2
Nord Est;Veneto;VI;B196;2;37,94
Sud;Calabria;VV;B197;1;1
Isole;Sicilia;ME;B198;19;15
Nord Ovest;Piemonte;CN;B200;0;2
Nord Ovest;Lombardia;PV;B201;38,67;71,67
Isole;Sicilia;CT;B202;45,91;55,75
Nord Ovest;Piemonte;CN;B204;3;12
Nord Ovest;Piemonte;TO;B205;1;7
Nord Ovest;Piemonte;VB;B207;2;4
Nord Ovest;Piemonte;TO;B209;1;3
Nord Ovest;Lombardia;MI;B212;233,17;537,09
Nord Est;Veneto;PD;B213;4;65,67
Nord Ovest;Liguria;SP;B214;2,84;10,71
Nord Est;Friuli- Venezia Giulia;PN;B215;20;73,61
Nord Ovest;Piemonte;TO;B216;28,33;87,33
Nord Ovest;Lombardia;BG;B217;0;3,5
Nord Ovest;Lombardia;CO;B218;7;7,25
Nord Ovest;Lombardia;VA;B219;1;10,5
Nord Ovest;Piemonte;AT;B221;0;1
Nord Ovest;Lombardia;BG;B223;11;73,34
Nord Ovest;Piemonte;TO;B225;3;18
Sud;Campania;NA;B227;23,77;39,8
Nord Ovest;Lombardia;VA;B228;2,08;14
Nord Ovest;Piemonte;BI;B229;8;27,16
Nord Ovest;Valle d'Aosta;AO;B230;13;20,33
Nord Ovest;Piemonte;TO;B232;4;12
Sud;Calabria;RC;B234;0;0
Nord Ovest;Lombardia;MI;B235;7;30,33
Nord Ovest;Piemonte;AT;B236;2;6
Isole;Sicilia;SR;B237;1;6,98
Sud;Abruzzo;CH;B238;1;9
Sud;Campania;BN;B239;1;0
Nord Ovest;Lombardia;MI;B240;84,05;344,65
Sud;Campania;SA;B242;13,83;3
Centro;Toscana;AR;B243;13,06;83
Isole;Sardegna;SS;B246;2;5
Nord Est;Friuli- Venezia Giulia;PN;B247;7;14,83
Isole;Sardegna;NU;B248;12;71,08
Nord Est;Emilia-Romagna;BO;B249;48,2;161,08
Isole;Sardegna;CA;B250;0;1,17
Centro;Toscana;PT;B251;3;71,34
Nord Ovest;Lombardia;SO;B255;4,5;6,67
Sud;Abruzzo;AQ;B256;1;2,33
Nord Ovest;Lombardia;VA;B258;4,83;30,34
Nord Est;Friuli- Venezia Giulia;UD;B259;9,5;54,67
Nord Ovest;Lombardia;LC;B261;14;39,17
Nord Ovest;Lombardia;CO;B262;12,83;46
Isole;Sardegna;SS;B264;1;1
Isole;Sardegna;SS;B265;0;1
Sud;Campania;SA;B266;0,8;0
Sud;Campania;BN;B267;5;0,83
Sud;Abruzzo;CH;B268;0;0
Centro;Toscana;SI;B269;12,5;25
Sud;Calabria;CS;B270;2;1
Nord Ovest;Lombardia;MI;B272;30,64;73,41
Isole;Sardegna;CA;B274;0;0
Isole;Sicilia;AG;B275;6;0
Isole;Sardegna;SS;B276;0;0
Nord Ovest;Piemonte;TO;B278;2;2
Nord Ovest;Piemonte;TO;B279;2;10
Nord Ovest;Piemonte;VC;B280;1;8
Isole;Sardegna;OR;B281;1;1
Nord Ovest;Liguria;GE;B282;18;22,5
Nord Ovest;Piemonte;TO;B284;5;21,5
Nord Ovest;Piemonte;CN;B285;70,5;108,5
Nord Ovest;Lombardia;MI;B286;11,83;61,82
Isole;Sicilia;SR;B287;4;4,34
Isole;Sicilia;TP;B288;2;1
Nord Ovest;Lombardia;MI;B289;10,15;99,67
Nord Ovest;Lombardia;MI;B292;21;95,89
Nord Est;Emilia-Romagna;PR;B293;29,81;65,36
Sud;Abruzzo;PE;B294;1;2,5
Sud;Molise;CB;B295;2,5;1
Nord Est;Veneto;VR;B296;106,6;311
Nord Ovest;Piemonte;TO;B297;17,66;31,5
Nord Ovest;Lombardia;VA;B300;460,26;1285,1
Nord Ovest;Lombardia;MI;B301;47,33;191,12
Isole;Sicilia;CL;B302;6,33;7,13
Centro;Toscana;PI;B303;10,25;24
Nord Est;Veneto;VR;B304;9,5;72,26
Nord Ovest;Piemonte;TO;B305;23;78,06
Nord Ovest;Piemonte;AT;B306;1;12
Nord Est;Friuli- Venezia Giulia;UD;B309;5;34,5
Nord Ovest;Lombardia;BG;B310;5;66,7
Nord Ovest;Piemonte;AL;B311;8,5;3
Nord Ovest;Lombardia;VA;B312;0;5
Nord Ovest;Lombardia;CO;B313;11;58,16
Isole;Sardegna;OR;B314;4;30,42
Isole;Sicilia;PA;B315;11,5;7
Sud;Molise;IS;B317;3,33;1,5
Sud;Calabria;KR;B319;7;1,89
Nord Ovest;Lombardia;VA;B326;9;37
Nord Est;Emilia-Romagna;RE;B328;18,13;109,87
Nord Est;Emilia-Romagna;PC;B332;7,22;69,66
Nord Est;Veneto;PD;B345;6,26;138,57
Nord Ovest;Lombardia;CO;B346;15,13;105,26
Nord Est;Veneto;TV;B349;11;67,47
Nord Ovest;Piemonte;TO;B350;7;35,75
Sud;Campania;SA;B351;5;0
Centro;Marche;PS;B352;15,83;22,17
Isole;Sardegna;CA;B354;267,12;889,92
Nord Ovest;Lombardia;CO;B355;2;13,25
Sud;Puglia;FG;B357;12,75;16,5
Sud;Abruzzo;AQ;B358;4;2
Sud;Campania;CE;B361;1;5,5
Sud;Campania;CE;B362;3;17
Nord Ovest;Lombardia;BS;B365;0;16,99
Nord Ovest;Lombardia;SO;B366;5;4
Sud;Campania;AV;B367;2,25;1,25
Nord Ovest;Lombardia;VA;B368;16;76,25
Nord Ovest;Liguria;SV;B369;58,84;76,91
Sud;Campania;NA;B371;24,92;85
Sud;Campania;AV;B374;1,11;2,11
Nord Est;Veneto;BL;B375;3,37;11
Nord Ovest;Piemonte;AT;B376;4;10
Isole;Sicilia;AG;B377;3;0
Isole;Sardegna;SS;B378;3;2,67
Sud;Calabria;RC;B379;0;0
Nord Ovest;Piemonte;VB;B380;12,31;5,6
Isole;Sicilia;EN;B381;9;4
Sud;Abruzzo;AQ;B382;1;0
Isole;Sardegna;CA;B383;2;9
Isole;Sicilia;CT;B384;12,16;30,02
Isole;Sicilia;TP;B385;17,25;9,9
Nord Ovest;Lombardia;PV;B387;1;20,5
Centro;Lazio;VT;B388;10;6
Centro;Toscana;PI;B390;27,83;50
Sud;Basilicata;MT;B391;1;0
Centro;Toscana;PI;B392;31,53;140,23
Nord Ovest;Lombardia;BG;B393;5,75;60,22
Nord Ovest;Lombardia;BS;B394;11;108,83
Nord Ovest;Lombardia;BG;B395;4,5;43,75
Nord Ovest;Lombardia;LC;B396;21,85;91,23
Centro;Marche;MC;B398;8;13
Nord Est;Emilia-Romagna;BO;B399;39,55;256,94
Nord Est;Veneto;VR;B402;21,89;104,89
Nord Est;Veneto;VI;B403;10;155,76
Nord Est;Emilia-Romagna;PC;B405;5;15
Centro;Toscana;FI;B406;40,31;178,43
Nord Est;Emilia-Romagna;PR;B408;18,26;29,28
Nord Ovest;Liguria;SV;B409;4,83;16,5
Nord Ovest;Liguria;SP;B410;9,5;1
Sud;Puglia;LE;B413;2,92;21
Sud;Campania;AV;B415;4,5;5
Nord Ovest;Liguria;SV;B416;12,5;15
Nord Ovest;Piemonte;BI;B417;1;2,08
Nord Ovest;Piemonte;AT;B418;3;6,5
Nord Ovest;Lombardia;LC;B423;45,65;163,1
Sud;Calabria;CS;B424;2;2
Nord Ovest;Piemonte;AT;B425;0;3
Sud;Calabria;CS;B426;0;0
Isole;Sicilia;AG;B427;6;3
Isole;Sicilia;CT;B428;40,47;88,76
Isole;Sicilia;CL;B429;68,64;209,59
Isole;Sicilia;PA;B430;11,39;4
Nord Ovest;Piemonte;NO;B431;1;24,66
Nord Est;Veneto;RO;B432;1;5
Nord Est;Veneto;VI;B433;1;16,75
Nord Ovest;Lombardia;BG;B434;18,5;109,27
Nord Ovest;Piemonte;TO;B435;20;76,42
Nord Ovest;Lombardia;BS;B436;3,5;45,17
Sud;Campania;SA;B437;1;4
Nord Ovest;Lombardia;CR;B439;0;6
Sud;Basilicata;PZ;B440;4,5;2,5
Nord Est;Veneto;VI;B441;2,33;4
Nord Ovest;Lombardia;BG;B442;10,5;93,7
Sud;Basilicata;PZ;B443;0;0
Sud;Campania;BN;B444;6;2
Sud;Campania;CE;B445;3,37;6,27
Centro;Umbria;TR;B446;5,6;6,5
Nord Ovest;Lombardia;PV;B447;0;0
Nord Ovest;Lombardia;MI;B448;1;19,5
Nord Ovest;Lombardia;BS;B450;15,67;77,51
Sud;Campania;NA;B452;6;16,67
Nord Ovest;Piemonte;AL;B453;0;5
Centro;Toscana;LU;B455;66,13;134,76
Nord Ovest;Piemonte;BI;B457;3,5;1
Isole;Sicilia;AG;B460;2;1
Nord Ovest;Lombardia;MI;B461;23;118,76
Nord Ovest;Piemonte;TO;B462;12;51,49
Nord Ovest;Piemonte;VB;B463;1;6
Nord Ovest;Piemonte;BI;B465;1;14
Sud;Molise;IS;B466;6,67;1
Nord Ovest;Piemonte;CN;B467;6;3
Centro;Marche;AN;B468;8,63;26,65
Nord Ovest;Piemonte;AT;B469;0;1
Centro;Marche;AN;B470;3;23,62
Nord Ovest;Lombardia;BG;B471;4;3
Centro;Lazio;RM;B472;2;0
Nord Ovest;Piemonte;NO;B473;29,33;158,25
Centro;Marche;MC;B474;20;26,84
Sud;Campania;SA;B476;14,13;3
Sud;Campania;CE;B477;0,8;8
Sud;Calabria;RC;B481;0;0
Nord Ovest;Piemonte;AL;B482;3;7
Nord Est;Friuli- Venezia Giulia;UD;B483;2;6
Nord Ovest;Lombardia;CR;B484;1;14
Nord Est;Veneto;VI;B485;4;136,63
Isole;Sicilia;AG;B486;21,97;5
Nord Ovest;Liguria;GE;B490;31,83;57,66
Nord Ovest;Valle d'Aosta;AO;B491;1;0
Sud;Campania;SA;B492;19;24
Nord Est;Veneto;VE;B493;6;92,22
Sud;Campania;CE;B494;1;0
Centro;Lazio;RM;B496;11,96;52,11
Centro;Toscana;GR;B497;8;20,5
Nord Ovest;Lombardia;CR;B498;0;3
Nord Est;Emilia-Romagna;RE;B499;6;57,06
Sud;Calabria;CS;B500;0;1
Nord Ovest;Lombardia;MI;B501;11,3;29,72
Nord Est;Emilia-Romagna;RE;B502;6;63,34
Centro;Umbria;PG;B504;8;16
Nord Ovest;Piemonte;VC;B505;7;10
Sud;Puglia;LE;B506;3;18,26
Centro;Toscana;FI;B507;44,5;433,62
Centro;Toscana;LI;B509;55,25;128,16
Nord Ovest;Piemonte;TO;B510;5,2;3
Nord Est;Veneto;VI;B511;2;14,4
Nord Ovest;Piemonte;TO;B512;4;9
Nord Ovest;Lombardia;CO;B513;14,28;26
Sud;Abruzzo;TE;B515;10;14,5
Sud;Calabria;RC;B516;3;6
Sud;Molise;CB;B519;100,6;319,9
Isole;Sicilia;AG;B520;11;5
Isole;Sicilia;TP;B521;9,5;4
Sud;Molise;CB;B522;3,33;0,33
Nord Est;Veneto;PD;B524;20,5;243,45
Sud;Abruzzo;AQ;B526;17,26;14,52
Centro;Lazio;LT;B527;0,17;0
Sud;Molise;CB;B528;2;6
Nord Ovest;Lombardia;SO;B530;23,47;44,27
Nord Est;Veneto;PD;B531;2;29,5
Isole;Sicilia;PA;B532;17,7;44,5
Isole;Sicilia;PA;B533;1;0
Centro;Marche;AP;B534;8,67;33
Isole;Sicilia;PA;B535;0;1,5
Nord Est;Friuli- Venezia Giulia;UD;B536;2,5;78,64
Isole;Sicilia;CL;B537;6;1
Nord Ovest;Liguria;GE;B538;6,3;8
Nord Est;Emilia-Romagna;MO;B539;18;109,67
Nord Ovest;Valle d'Aosta;AO;B540;7,2;7
Sud;Campania;BN;B541;0;1
Sud;Campania;BN;B542;1;0
Centro;Lazio;FR;B543;2;2
Sud;Molise;CB;B544;2,75;1
Nord Est;Veneto;VE;B546;8,5;94,81
Sud;Basilicata;PZ;B549;1;0
Sud;Molise;CB;B550;4;69,83
Nord Ovest;Liguria;GE;B551;23;25,5
Centro;Toscana;LI;B553;22,88;42,05
Nord Est;Veneto;VE;B554;12;140,28
Sud;Campania;SA;B555;1;0
Isole;Sicilia;PA;B556;1;3
Centro;Toscana;LU;B557;4;2
Nord Ovest;Liguria;IM;B559;26,5;24,5
Isole;Sicilia;CT;B561;6;52,5
Centro;Marche;MC;B562;1;1,5
Nord Est;Veneto;PD;B563;8;110,4
Nord Est;Veneto;PD;B564;1;44,64
Sud;Campania;NA;B565;4;12,83
Nord Est;Emilia-Romagna;MO;B566;2;25
Nord Ovest;Lombardia;PV;B567;3;12
Sud;Abruzzo;AQ;B569;0;2,5
Nord Est;Emilia-Romagna;BO;B572;12,58;20,5
Nord Ovest;Piemonte;CN;B573;7;29
Nord Est;Veneto;BL;B574;12,23;9,89
Centro;Lazio;RM;B576;12;9
Nord Est;Veneto;RO;B578;8,5;19,5
Sud;Basilicata;PZ;B580;3;2
Sud;Campania;CE;B581;1;8,33
Nord Est;Veneto;RO;B582;0;5,5
Sud;Puglia;FG;B584;5;5,22
Nord Ovest;Piemonte;BI;B586;27,5;69,56
Nord Ovest;Lombardia;PV;B587;1;4,17
