AREA;REGIONE;PROVINCIA;2020_CodCom;NTN_2020_Depositi_Pert;NTN_2020_Box
Centro;Marche;AN;A769;0,8;6,63
Nord Ovest;Piemonte;AT;A770;0;0,67
Nord Est;Emilia-Romagna;BO;A771;3,87;16,83
Sud;Calabria;KR;A772;0;0
Sud;Calabria;CS;A773;8;26,68
Nord Ovest;Piemonte;CN;A774;0;0,5
Isole;Sardegna;NU;A776;0;0
Nord Ovest;Lombardia;SO;A777;0;1
Nord Ovest;Lombardia;CO;A778;1;1
Nord Ovest;Piemonte;CN;A779;4,5;18,67
Sud;Calabria;RC;A780;0;0
Isole;Sardegna;SS;A781;0,67;0
Nord Ovest;Piemonte;CN;A782;1;0
Sud;Campania;BN;A783;47,87;124,46
Nord Ovest;Piemonte;BI;A784;1;7,3
Nord Est;Emilia-Romagna;BO;A785;4;70,91
Nord Ovest;Lombardia;BG;A786;6;17,5
Nord Ovest;Lombardia;SO;A787;13;14,11
Nord Est;Emilia-Romagna;PR;A788;12;22,7
Isole;Sardegna;SS;A789;4;2
Nord Ovest;Lombardia;CO;A791;6,34;22,84
Nord Ovest;Lombardia;PV;A792;1;27,5
Nord Ovest;Piemonte;AL;A793;2;1
Nord Ovest;Lombardia;BG;A794;240,61;1956,31
Nord Est;Veneto;RO;A795;3;12,67
Nord Ovest;Liguria;SV;A796;5,08;28,58
Nord Ovest;Piemonte;CN;A798;0;0
Nord Ovest;Lombardia;BS;A799;2,93;21,5
Sud;Basilicata;MT;A801;13;46
Nord Ovest;Lombardia;MI;A802;50,33;165,3
Nord Ovest;Lombardia;MI;A804;2,29;17,25
Nord Ovest;Piemonte;CN;A805;2;29
Nord Est;Emilia-Romagna;FO;A809;12,33;80,05
Nord Est;Friuli- Venezia Giulia;UD;A810;4;18,22
Nord Ovest;Lombardia;LO;A811;1;5
Nord Ovest;Piemonte;AT;A812;0;2
Nord Ovest;Piemonte;AL;A813;0;0
Nord Ovest;Lombardia;BG;A815;0,22;15,94
Nord Ovest;Lombardia;BS;A816;1;1
Nord Ovest;Lombardia;BS;A817;6,02;9,8
Nord Ovest;Lombardia;MI;A818;17;124,69
Nord Ovest;Lombardia;VA;A819;3,5;18,49
Nord Ovest;Lombardia;MI;A820;1;21
Nord Est;Emilia-Romagna;PC;A823;2;9
Nord Ovest;Lombardia;VA;A825;1;45,44
Nord Ovest;Lombardia;VA;A826;5,02;59,03
Isole;Sardegna;SS;A827;0;0
Nord Est;Emilia-Romagna;PC;A831;6,67;20,13
Centro;Umbria;PG;A832;1,7;7
Nord Ovest;Piemonte;VB;A834;0;4
Centro;Umbria;PG;A835;5;19,14
Nord Ovest;Liguria;SP;A836;5,66;1
Nord Est;Veneto;VR;A837;3;8
Isole;Sicilia;CT;A841;15;23,55
Sud;Calabria;CS;A842;0;0
Sud;Calabria;RC;A843;1;2
Nord Ovest;Piemonte;NO;A844;0;7,5
Nord Ovest;Lombardia;VA;A845;1;18,5
Nord Ovest;Lombardia;BG;A846;7;21
Nord Ovest;Piemonte;VC;A847;4;8
Nord Ovest;Lombardia;SO;A848;4;0
Nord Ovest;Lombardia;MI;A849;24,25;122,8
Nord Est;Emilia-Romagna;RE;A850;6;106,5
Centro;Toscana;AR;A851;10,17;54,28
Centro;Toscana;LI;A852;5,01;20
Nord Ovest;Piemonte;TO;A853;5,11;24,99
Sud;Puglia;FG;A854;2;4
Nord Est;Friuli- Venezia Giulia;UD;A855;1;8
Isole;Sardegna;OR;A856;0;0
Centro;Lazio;VT;A857;6,23;5,98
Nord Ovest;Piemonte;BI;A859;140,4;360,76
Nord Ovest;Lombardia;BS;A861;4,5;14,7
Centro;Toscana;PI;A864;16;56,5
Nord Ovest;Lombardia;CO;A870;10,8;58,23
Nord Ovest;Lombardia;MI;A872;4;56
Sud;Puglia;BA;A874;4;18
Nord Ovest;Piemonte;BI;A876;3;2
Nord Ovest;Valle d'Aosta;AO;A877;0;2
Nord Ovest;Lombardia;BS;A878;0;3
Isole;Sardegna;NU;A880;0,78;0
Sud;Campania;AV;A881;3;6,56
Isole;Sicilia;PA;A882;14,67;4,5
Sud;Puglia;BA;A883;143,21;233,07
Sud;Abruzzo;AQ;A884;2;0
Sud;Abruzzo;TE;A885;2;1
Sud;Calabria;CS;A887;3;1
Nord Ovest;Piemonte;AL;A889;4,35;4,75
Nord Ovest;Lombardia;VA;A891;11;25
Sud;Puglia;BA;A892;14,33;65,25
Sud;Puglia;BA;A893;72,03;146,47
Sud;Puglia;BA;A894;21,67;79,2
Isole;Sardegna;NU;A895;0,5;0
Isole;Sicilia;AG;A896;1;2
Sud;Calabria;RC;A897;0;0
Nord Ovest;Lombardia;CO;A898;3;15
Nord Ovest;Lombardia;BG;A903;0;0
Nord Ovest;Lombardia;CO;A904;1;2
Nord Ovest;Lombardia;CO;A905;7,05;14
Nord Est;Veneto;PD;A906;1,34;9,34
Nord Est;Emilia-Romagna;PC;A909;11;36,11
Nord Ovest;Piemonte;TO;A910;2;7
Nord Ovest;Piemonte;NO;A911;0,75;4,25
Sud;Calabria;CS;A912;0;0
Nord Ovest;Piemonte;VC;A914;1;1
Nord Ovest;Lombardia;VA;A918;1;19
Nord Ovest;Lombardia;LO;A919;0;12,5
Nord Ovest;Lombardia;MI;A920;8,11;38,2
Nord Ovest;Liguria;GE;A922;15;36
Nord Ovest;Piemonte;VB;A925;4;0
Nord Ovest;Piemonte;NO;A929;3;9
Sud;Molise;CB;A930;8;18
Nord Ovest;Liguria;SV;A931;4,64;20,5
Nord Ovest;Liguria;SP;A932;9;11
Nord Ovest;Lombardia;BG;A937;8,73;79,97
Nord Ovest;Lombardia;MI;A940;69,15;307,4
Nord Ovest;Piemonte;TO;A941;6;15
Sud;Basilicata;MT;A942;3;18
Nord Est;Emilia-Romagna;BO;A944;1225,99;2850,97
Sud;Abruzzo;PE;A945;3,84;0
Isole;Sicilia;PA;A946;1;1
Centro;Marche;MC;A947;0;3
Isole;Sardegna;NU;A948;0;2
Centro;Lazio;VT;A949;4,5;10,22
Nord Ovest;Lombardia;BG;A950;4;80,5
Nord Ovest;Piemonte;NO;A953;5;8,66
Nord Est;Veneto;VI;A954;1;69,5
Centro;Lazio;VT;A955;2;2
Sud;Abruzzo;CH;A956;3;2,33
Isole;Sicilia;CL;A957;0;0
Isole;Sicilia;PA;A958;3;2
Nord Est;Emilia-Romagna;MO;A959;8,25;135,74
Isole;Sardegna;OR;A960;0;1
Nord Ovest;Liguria;SP;A961;3,03;11,18
Nord Ovest;Lombardia;BG;A962;6,17;65,67
Nord Ovest;Lombardia;BG;A963;17;143,95
Nord Est;Veneto;VR;A964;2;16
Nord Est;Emilia-Romagna;FE;A965;6;79,16
Sud;Campania;BN;A970;1;0
Sud;Molise;CB;A971;0;1
Nord Ovest;Lombardia;CR;A972;4;6,5
Sud;Calabria;CS;A973;3;2
Sud;Campania;AV;A975;2;5
Isole;Sardegna;SS;A976;0;1
Isole;Sardegna;SS;A977;1;3,25
Isole;Sardegna;SS;A978;1,67;1
Nord Ovest;Piemonte;CN;A979;0;0
Centro;Lazio;RI;A981;1;3
Nord Est;Veneto;BL;A982;12;23,5
Nord Est;Friuli- Venezia Giulia;UD;A983;1;4
Nord Ovest;Liguria;IM;A984;48,26;166,43
Nord Ovest;Lombardia;CR;A986;0;8
Nord Est;Emilia-Romagna;PR;A987;1;6,33
Nord Est;Emilia-Romagna;RE;A988;10;44
Nord Ovest;Lombardia;PV;A989;2;41,08
Nord Ovest;Piemonte;TO;A990;18;95,59
Isole;Sicilia;PA;A991;8;4
Nord Ovest;Liguria;SP;A992;2;2
Nord Ovest;Liguria;IM;A993;2;0
Nord Ovest;Lombardia;LO;A995;7;35,17
Centro;Lazio;RI;A996;2;4,67
Nord Ovest;Piemonte;AL;A998;6;9
Nord Ovest;Liguria;SV;A999;48,92;150,25
Nord Est;Emilia-Romagna;FO;B001;9;87
Sud;Calabria;CZ;B002;13;4
Nord Ovest;Piemonte;TO;B003;0;1,17
Nord Ovest;Liguria;SV;B005;20;41,67
Centro;Toscana;LU;B007;16,83;10,98
Centro;Lazio;RI;B008;6,5;5
Nord Ovest;Piemonte;VC;B009;6;8
Nord Ovest;Lombardia;BG;B010;1;8
Nord Ovest;Lombardia;MN;B012;0;31
Nord Ovest;Lombardia;PV;B014;0,5;0
Nord Ovest;Piemonte;TO;B015;10,25;20
Nord Ovest;Piemonte;NO;B016;0;11,17
Nord Ovest;Lombardia;LO;B017;4;22,5
Nord Ovest;Piemonte;CN;B018;0;2
Nord Ovest;Piemonte;NO;B019;22;169,44
Nord Ovest;Liguria;IM;B020;5;0
Nord Ovest;Piemonte;TO;B021;0;5
Nord Ovest;Piemonte;TO;B024;4;10,46
Nord Est;Emilia-Romagna;PC;B025;5;44,08
Centro;Marche;PS;B026;1;1
Nord Ovest;Lombardia;PV;B028;1;6,08
Nord Ovest;Piemonte;AL;B029;0;0
Nord Ovest;Lombardia;PV;B030;1;3
Nord Est;Veneto;PD;B031;3;67,5
Nord Ovest;Piemonte;CN;B033;29,29;94,19
Nord Est;Emilia-Romagna;PR;B034;55,67;257,48
Nord Ovest;Lombardia;BS;B035;3,3;29,57
Centro;Toscana;FI;B036;55,1;120,16
Nord Ovest;Piemonte;AL;B037;2;8
Nord Ovest;Lombardia;PV;B038;0,5;8
Nord Ovest;Lombardia;BS;B040;7,5;79
Nord Ovest;Piemonte;VC;B041;30;109,13
Nord Est;Emilia-Romagna;PR;B042;6,73;26,33
Nord Ovest;Piemonte;NO;B043;5;34,5
Nord Est;Emilia-Romagna;BO;B044;8;19,5
Nord Ovest;Piemonte;VC;B046;2;14,49
Nord Ovest;Liguria;SV;B048;1;1
Nord Ovest;Lombardia;SO;B049;38,55;44,17
Nord Ovest;Lombardia;PV;B051;1;30,5
Nord Ovest;Lombardia;BS;B054;3;45,42
Isole;Sardegna;OR;B055;0;0
Isole;Sardegna;NU;B056;2;2
Sud;Abruzzo;CH;B057;0;1
Nord Ovest;Piemonte;BI;B058;0;5
Nord Est;Veneto;TV;B061;1;28,26
Isole;Sardegna;NU;B062;1;1
Isole;Sardegna;SS;B063;0;1
Isole;Sardegna;SS;B064;1;0
Nord Ovest;Liguria;GE;B067;4;4
Isole;Sardegna;NU;B068;14,38;8,7
Nord Est;Veneto;RO;B069;1,51;9
Nord Est;Veneto;VR;B070;0;1
Nord Ovest;Piemonte;AL;B071;0;4
Nord Est;Veneto;VR;B073;3,83;57,33
Nord Ovest;Piemonte;TO;B075;5;21,67
Sud;Campania;NA;B076;12,69;25,83
Sud;Campania;NA;B077;10;8,5
Nord Ovest;Piemonte;CN;B079;0;1
Nord Ovest;Piemonte;AL;B080;4;0
Nord Ovest;Lombardia;LC;B081;0;21,66
Nord Ovest;Lombardia;PV;B082;2;4
Nord Ovest;Lombardia;BG;B083;1;5
Nord Ovest;Piemonte;CN;B084;1;5
Sud;Calabria;CZ;B085;0;2
Sud;Puglia;LE;B086;2,5;2
Nord Ovest;Lombardia;BG;B088;11;69,83
Nord Ovest;Lombardia;BS;B091;12;73
Isole;Sardegna;SS;B094;0,12;0
Sud;Calabria;RC;B097;0;0
Sud;Calabria;RC;B098;2;1
Sud;Calabria;RC;B099;1;3
Nord Ovest;Lombardia;BS;B100;4,88;7,66
Nord Ovest;Piemonte;CN;B101;12,39;45,83
Nord Ovest;Lombardia;BS;B102;2;70,4
Sud;Puglia;FG;B104;5;4
Nord Ovest;Lombardia;MI;B105;40,83;180,26
Nord Est;Veneto;PD;B106;0,08;24,61
Nord Est;Veneto;VR;B107;17,23;141,5
Nord Ovest;Piemonte;AL;B109;0;0
Nord Ovest;Lombardia;MN;B110;0;21,6
Nord Ovest;Piemonte;CN;B111;83,68;285,21
Nord Ovest;Lombardia;BG;B112;1,5;7,34
Centro;Lazio;RM;B114;57,97;106,8
Sud;Campania;SA;B115;6,18;4
Nord Ovest;Lombardia;PV;B117;6;8
Sud;Calabria;RC;B118;2;2
Nord Ovest;Lombardia;BS;B120;3;20,5
Nord Ovest;Piemonte;TO;B121;9,5;84,56
Nord Ovest;Lombardia;BG;B123;1;13,67
Nord Ovest;Lombardia;BS;B124;0;3,5
Nord Ovest;Lombardia;VA;B126;5;20,25
Nord Est;Veneto;TV;B128;3,5;56,5
Nord Ovest;Lombardia;CR;B129;2,13;51,39
Nord Ovest;Lombardia;VA;B131;2;4
Nord Est;Veneto;VI;B132;0,5;32,9
Nord Ovest;Lombardia;CO;B134;7;48,22
Nord Ovest;Lombardia;BG;B137;8,08;85,05
Nord Ovest;Lombardia;BG;B138;25,58;87,83
Nord Ovest;Lombardia;LO;B141;6;31,5
Nord Ovest;Lombardia;PV;B142;0;2
Nord Est;Veneto;VI;B143;3,33;40,44
Nord Ovest;Lombardia;CO;B144;3;14,5
Nord Ovest;Lombardia;BS;B149;11;23,5
Nord Ovest;Lombardia;VA;B150;1;11
Nord Est;Veneto;VR;B152;0;2
Nord Est;Veneto;VR;B154;15,33;37,47
Nord Est;Emilia-Romagna;RE;B156;6;41,66
Nord Ovest;Lombardia;BS;B157;239,32;1767,4
Nord Ovest;Lombardia;PV;B159;8,5;21
Nord Est;Veneto;VI;B161;0;18,89
Nord Ovest;Lombardia;MI;B162;68;220,56
Nord Ovest;Lombardia;VA;B166;6;26,33
Nord Ovest;Piemonte;CN;B167;0;0
Sud;Calabria;VV;B169;0,33;0
Nord Ovest;Piemonte;TO;B171;4,84;39,91
Nord Ovest;Lombardia;CO;B172;1;0
Sud;Basilicata;PZ;B173;1;1
Nord Ovest;Piemonte;CN;B175;2;1
Nord Ovest;Piemonte;NO;B176;2;18,5
Nord Ovest;Lombardia;BG;B178;5,5;56,5
Nord Ovest;Piemonte;AL;B179;1;1
Sud;Puglia;BR;B180;62,25;424,3
Sud;Basilicata;PZ;B181;1;0
Nord Ovest;Lombardia;VA;B182;1;5,5
Nord Ovest;Piemonte;NO;B183;2;6
Nord Ovest;Lombardia;BS;B184;0;5
Nord Ovest;Lombardia;MI;B187;9;60,08
Nord Est;Emilia-Romagna;RA;B188;10,79;29,46
Nord Ovest;Lombardia;VA;B191;0;1,8
Nord Ovest;Valle d'Aosta;AO;B192;0;8,33
Sud;Abruzzo;PE;B193;0;0
Nord Ovest;Lombardia;LC;B194;5;26,65
Centro;Lazio;FR;B195;0;0
Nord Est;Veneto;VI;B196;6;39,4
Sud;Calabria;VV;B197;0;0
Isole;Sicilia;ME;B198;14;14
Nord Ovest;Piemonte;CN;B200;1;1
Nord Ovest;Lombardia;PV;B201;20,72;73,15
Isole;Sicilia;CT;B202;37,84;28,84
Nord Ovest;Piemonte;CN;B204;1;9
Nord Ovest;Piemonte;TO;B205;0;0
Nord Ovest;Piemonte;VB;B207;1;8
Nord Ovest;Piemonte;TO;B209;0;10
Nord Ovest;Lombardia;MI;B212;131,23;401,3
Nord Est;Veneto;PD;B213;4,5;81,17
Nord Ovest;Liguria;SP;B214;3,25;2
Nord Est;Friuli- Venezia Giulia;PN;B215;6,83;56,33
Nord Ovest;Piemonte;TO;B216;5;73,5
Nord Ovest;Lombardia;BG;B217;0;3
Nord Ovest;Lombardia;CO;B218;14,25;6,5
Nord Ovest;Lombardia;VA;B219;2;4
Nord Ovest;Piemonte;AT;B221;0;1
Nord Ovest;Lombardia;BG;B223;4,5;56,25
Nord Ovest;Piemonte;TO;B225;2;6
Sud;Campania;NA;B227;13,67;28
Nord Ovest;Lombardia;VA;B228;2;21,51
Nord Ovest;Piemonte;BI;B229;1,67;5
Nord Ovest;Valle d'Aosta;AO;B230;8,67;8,84
Nord Ovest;Piemonte;TO;B232;0;10
Sud;Calabria;RC;B234;0;0
Nord Ovest;Lombardia;MI;B235;0;29,5
Nord Ovest;Piemonte;AT;B236;1;3
Isole;Sicilia;SR;B237;2;6
Sud;Abruzzo;CH;B238;5;4
Sud;Campania;BN;B239;0;0
Nord Ovest;Lombardia;MI;B240;53,24;324,37
Sud;Campania;SA;B242;7;1
Centro;Toscana;AR;B243;10,89;48,62
Isole;Sardegna;SS;B246;1,04;1
Nord Est;Friuli- Venezia Giulia;PN;B247;2;19
Isole;Sardegna;NU;B248;5;48,16
Nord Est;Emilia-Romagna;BO;B249;35,26;201,35
Isole;Sardegna;CA;B250;0;5
Centro;Toscana;PT;B251;2,25;48,5
Nord Ovest;Lombardia;SO;B255;2;3,83
Sud;Abruzzo;AQ;B256;1;2
Nord Ovest;Lombardia;VA;B258;2,34;27,93
Nord Est;Friuli- Venezia Giulia;UD;B259;8;42,17
Nord Ovest;Lombardia;LC;B261;5;27,5
Nord Ovest;Lombardia;CO;B262;2,78;51,84
Isole;Sardegna;SS;B264;0;0
Isole;Sardegna;SS;B265;0;0
Sud;Campania;SA;B266;0;0
Sud;Campania;BN;B267;1;1
Sud;Abruzzo;CH;B268;0;0
Centro;Toscana;SI;B269;1;17
Sud;Calabria;CS;B270;1,5;1,5
Nord Ovest;Lombardia;MI;B272;1,5;47,67
Isole;Sardegna;CA;B274;0;0
Isole;Sicilia;AG;B275;8,5;1
Isole;Sardegna;SS;B276;3;0
Nord Ovest;Piemonte;TO;B278;1;4
Nord Ovest;Piemonte;TO;B279;2;6
Nord Ovest;Piemonte;VC;B280;3;3
Isole;Sardegna;OR;B281;0;0
Nord Ovest;Liguria;GE;B282;10;27,5
Nord Ovest;Piemonte;TO;B284;3;8
Nord Ovest;Piemonte;CN;B285;16,1;69,67
Nord Ovest;Lombardia;MI;B286;11;62
Isole;Sicilia;SR;B287;2;0,92
Isole;Sicilia;TP;B288;1;0
Nord Ovest;Lombardia;MI;B289;10,17;76,17
Nord Ovest;Lombardia;MI;B292;50;123,67
Nord Est;Emilia-Romagna;PR;B293;4;35,5
Sud;Abruzzo;PE;B294;2;6,5
Sud;Molise;CB;B295;2;3
Nord Est;Veneto;VR;B296;58,08;217,89
Nord Ovest;Piemonte;TO;B297;8,26;30,5
Nord Ovest;Lombardia;VA;B300;156,25;865,88
Nord Ovest;Lombardia;MI;B301;30,04;164,8
Isole;Sicilia;CL;B302;4;9
Centro;Toscana;PI;B303;12,98;20,13
Nord Est;Veneto;VR;B304;8,25;58,52
Nord Ovest;Piemonte;TO;B305;12;51,92
Nord Ovest;Piemonte;AT;B306;0;10
Nord Est;Friuli- Venezia Giulia;UD;B309;3;27,5
Nord Ovest;Lombardia;BG;B310;5,5;39,5
Nord Ovest;Piemonte;AL;B311;1;3
Nord Ovest;Lombardia;VA;B312;2;3,5
Nord Ovest;Lombardia;CO;B313;10,5;39,06
Isole;Sardegna;OR;B314;1;3
Isole;Sicilia;PA;B315;6;3,5
Sud;Molise;IS;B317;3;0
Sud;Calabria;KR;B319;5;1
Nord Ovest;Lombardia;VA;B326;2;15
Nord Est;Emilia-Romagna;RE;B328;4;89,03
Nord Est;Emilia-Romagna;PC;B332;3;48
Nord Est;Veneto;PD;B345;4;157,11
Nord Ovest;Lombardia;CO;B346;18,22;82,9
Nord Est;Veneto;TV;B349;2;50
Nord Ovest;Piemonte;TO;B350;3,56;23,5
Sud;Campania;SA;B351;4;2
Centro;Marche;PS;B352;6;7
Isole;Sardegna;CA;B354;211,38;744,97
Nord Ovest;Lombardia;CO;B355;1;6
Sud;Puglia;FG;B357;4;8,5
Sud;Abruzzo;AQ;B358;0;1
Sud;Campania;CE;B361;4;2
Sud;Campania;CE;B362;8;18
Nord Ovest;Lombardia;BS;B365;1,65;16
Nord Ovest;Lombardia;SO;B366;1,44;6,33
Sud;Campania;AV;B367;3,5;1
Nord Ovest;Lombardia;VA;B368;5,5;53,54
Nord Ovest;Liguria;SV;B369;29,5;65,42
Sud;Campania;NA;B371;11,15;98,88
Sud;Campania;AV;B374;0;2,08
Nord Est;Veneto;BL;B375;4;14
Nord Ovest;Piemonte;AT;B376;1;11
Isole;Sicilia;AG;B377;3;0
Isole;Sardegna;SS;B378;0;2
Sud;Calabria;RC;B379;0;0
Nord Ovest;Piemonte;VB;B380;1;3
Isole;Sicilia;EN;B381;3;2,67
Sud;Abruzzo;AQ;B382;1;1
Isole;Sardegna;CA;B383;4;3
Isole;Sicilia;CT;B384;6,75;17,17
Isole;Sicilia;TP;B385;8,5;14
Nord Ovest;Lombardia;PV;B387;1;14
Centro;Lazio;VT;B388;1,5;1
Centro;Toscana;PI;B390;14,33;39,5
Sud;Basilicata;MT;B391;4;0
Centro;Toscana;PI;B392;14,56;85,88
Nord Ovest;Lombardia;BG;B393;4;44,29
Nord Ovest;Lombardia;BS;B394;9,7;83,58
Nord Ovest;Lombardia;BG;B395;7,98;40
Nord Ovest;Lombardia;LC;B396;6,46;68,42
Centro;Marche;MC;B398;0;4,5
Nord Est;Emilia-Romagna;BO;B399;11;170,45
Nord Est;Veneto;VR;B402;13,58;96,47
Nord Est;Veneto;VI;B403;4;82,75
Nord Est;Emilia-Romagna;PC;B405;1;17
Centro;Toscana;FI;B406;52,02;219,47
Nord Est;Emilia-Romagna;PR;B408;7,33;14,43
Nord Ovest;Liguria;SV;B409;2,77;7
Nord Ovest;Liguria;SP;B410;1;0
Sud;Puglia;LE;B413;1,33;12,67
Sud;Campania;AV;B415;2;2,5
Nord Ovest;Liguria;SV;B416;10;6
Nord Ovest;Piemonte;BI;B417;1;0
Nord Ovest;Piemonte;AT;B418;0;6
Nord Ovest;Lombardia;LC;B423;15,27;90,84
Sud;Calabria;CS;B424;2;0
Nord Ovest;Piemonte;AT;B425;3;0
Sud;Calabria;CS;B426;0;0
Isole;Sicilia;AG;B427;9;1,5
Isole;Sicilia;CT;B428;20;61,03
Isole;Sicilia;CL;B429;48,74;106,24
Isole;Sicilia;PA;B430;3;0
Nord Ovest;Piemonte;NO;B431;6,67;15,67
Nord Est;Veneto;RO;B432;0;0
Nord Est;Veneto;VI;B433;0;13,34
Nord Ovest;Lombardia;BG;B434;2,5;64,74
Nord Ovest;Piemonte;TO;B435;28;95,5
Nord Ovest;Lombardia;BS;B436;2,5;31
Sud;Campania;SA;B437;2;7
Nord Ovest;Lombardia;CR;B439;0;1
Sud;Basilicata;PZ;B440;4,83;5
Nord Est;Veneto;VI;B441;3;5
Nord Ovest;Lombardia;BG;B442;1;39,5
Sud;Basilicata;PZ;B443;0;0
Sud;Campania;BN;B444;1;3
Sud;Campania;CE;B445;5,07;5
Centro;Umbria;TR;B446;7,39;7,22
Nord Ovest;Lombardia;PV;B447;0;0
Nord Ovest;Lombardia;MI;B448;1;11
Nord Ovest;Lombardia;BS;B450;1,78;50,76
Sud;Campania;NA;B452;3,5;8,5
Nord Ovest;Piemonte;AL;B453;0;2
Centro;Toscana;LU;B455;53,64;108,45
Nord Ovest;Piemonte;BI;B457;0;3
Isole;Sicilia;AG;B460;2;1
Nord Ovest;Lombardia;MI;B461;18,14;89,08
Nord Ovest;Piemonte;TO;B462;13;58
Nord Ovest;Piemonte;VB;B463;3;7,5
Nord Ovest;Piemonte;BI;B465;0;4,5
Sud;Molise;IS;B466;1;0,5
Nord Ovest;Piemonte;CN;B467;0;2
Centro;Marche;AN;B468;8,37;24,05
Nord Ovest;Piemonte;AT;B469;0;0
Centro;Marche;AN;B470;1,5;26,9
Nord Ovest;Lombardia;BG;B471;0;8
Centro;Lazio;RM;B472;0,5;0
Nord Ovest;Piemonte;NO;B473;8;138,75
Centro;Marche;MC;B474;2;14,5
Sud;Campania;SA;B476;2,83;1
Sud;Campania;CE;B477;1;4
Sud;Calabria;RC;B481;2;0
Nord Ovest;Piemonte;AL;B482;1;2
Nord Est;Friuli- Venezia Giulia;UD;B483;3;6
Nord Ovest;Lombardia;CR;B484;5,33;8,33
Nord Est;Veneto;VI;B485;7,67;137,34
Isole;Sicilia;AG;B486;3,92;1,5
Nord Ovest;Liguria;GE;B490;15,5;36,17
Nord Ovest;Valle d'Aosta;AO;B491;0;0
Sud;Campania;SA;B492;10,88;13,12
Nord Est;Veneto;VE;B493;3;63,5
Sud;Campania;CE;B494;1;1
Centro;Lazio;RM;B496;14,67;15,59
Centro;Toscana;GR;B497;2;1
Nord Ovest;Lombardia;CR;B498;0;2
Nord Est;Emilia-Romagna;RE;B499;5;53
Sud;Calabria;CS;B500;0;0
Nord Ovest;Lombardia;MI;B501;2;17,5
Nord Est;Emilia-Romagna;RE;B502;1;30
Centro;Umbria;PG;B504;1;8
Nord Ovest;Piemonte;VC;B505;1;1
Sud;Puglia;LE;B506;5;9,92
Centro;Toscana;FI;B507;30,5;339,31
Centro;Toscana;LI;B509;30,38;101,54
Nord Ovest;Piemonte;TO;B510;1;2
Nord Est;Veneto;VI;B511;0;7,58
Nord Ovest;Piemonte;TO;B512;1;10
Nord Ovest;Lombardia;CO;B513;10;18,7
Sud;Abruzzo;TE;B515;2;6
Sud;Calabria;RC;B516;1;8,5
Sud;Molise;CB;B519;68,21;226,08
Isole;Sicilia;AG;B520;5,26;6
Isole;Sicilia;TP;B521;5;1
Sud;Molise;CB;B522;0;0
Nord Est;Veneto;PD;B524;6,25;171,01
Sud;Abruzzo;AQ;B526;5;14,78
Centro;Lazio;LT;B527;0;1
Sud;Molise;CB;B528;1;3,5
Nord Ovest;Lombardia;SO;B530;7,28;14,67
Nord Est;Veneto;PD;B531;0;15,5
Isole;Sicilia;PA;B532;5;10,03
Isole;Sicilia;PA;B533;0;0
Centro;Marche;AP;B534;3,33;9,5
Isole;Sicilia;PA;B535;1,67;3
Nord Est;Friuli- Venezia Giulia;UD;B536;5,5;54,83
Isole;Sicilia;CL;B537;1;1
Nord Ovest;Liguria;GE;B538;3,5;9,5
Nord Est;Emilia-Romagna;MO;B539;10,09;97,64
Nord Ovest;Valle d'Aosta;AO;B540;7;6,13
Sud;Campania;BN;B541;0;0
Sud;Campania;BN;B542;0;1
Centro;Lazio;FR;B543;2;1
Sud;Molise;CB;B544;5;1
Nord Est;Veneto;VE;B546;4,2;78,6
Sud;Basilicata;PZ;B549;6;2,5
Sud;Molise;CB;B550;3;35
Nord Ovest;Liguria;GE;B551;16,33;6,5
Centro;Toscana;LI;B553;10,89;16
Nord Est;Veneto;VE;B554;7;118,36
Sud;Campania;SA;B555;2;0
Isole;Sicilia;PA;B556;1;1,33
Centro;Toscana;LU;B557;2;2
Nord Ovest;Liguria;IM;B559;16,75;21,5
Isole;Sicilia;CT;B561;2,67;31,5
Centro;Marche;MC;B562;0;1
Nord Est;Veneto;PD;B563;7;74,5
Nord Est;Veneto;PD;B564;0;37
Sud;Campania;NA;B565;6,67;9
Nord Est;Emilia-Romagna;MO;B566;5;21
Nord Ovest;Lombardia;PV;B567;0;5
Sud;Abruzzo;AQ;B569;0;9
Nord Est;Emilia-Romagna;BO;B572;8;20,21
Nord Ovest;Piemonte;CN;B573;5;29,77
Nord Est;Veneto;BL;B574;6,67;8,5
Centro;Lazio;RM;B576;6,75;10,5
Nord Est;Veneto;RO;B578;6;22,5
Sud;Basilicata;PZ;B580;1;0
Sud;Campania;CE;B581;3;4
Nord Est;Veneto;RO;B582;0;3,5
Sud;Puglia;FG;B584;5,77;0
Nord Ovest;Piemonte;BI;B586;7;48,67
Nord Ovest;Lombardia;PV;B587;1;8
Nord Ovest;Piemonte;TO;B588;0;3
Nord Est;Veneto;PD;B589;0;8,27
Sud;Campania;AV;B590;2;1
Sud;Calabria;RC;B591;1;0
Nord Ovest;Piemonte;TO;B592;7;67
Nord Ovest;Lombardia;MI;B593;19,5;108,72
Nord Ovest;Piemonte;AT;B594;13,5;48,34
Centro;Lazio;RI;B595;2;0,5
Centro;Lazio;VT;B597;8,5;10,33
Nord Est;Friuli- Venezia Giulia;PN;B598;8,5;35,5
Isole;Sicilia;AG;B602;35,79;23,83
Isole;Sicilia;SR;B603;0,67;10,42
Centro;Lazio;VT;B604;9,5;13
Nord Ovest;Piemonte;TO;B605;0;2
Sud;Abruzzo;AQ;B606;2;0
Sud;Calabria;CS;B607;2;1
